Unnamed: 0,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
4280,src/reduced_basis/rb_theta_expansion.C,ede2590,1.0,7.0,0.0,33.0,106.0,17.0,1.0,1.0,2.0,1.0,8.0,1.0,7.0,0.0,0.0,14.0,156.0,33.0,103.0,24.0,41.0,17.0,0.0,3.0,35.0,56.0,18.0,0.0,38.0,2.0,2.0,3.0,1.0,1.0,0.17,20.0,20.0,21.0,14.0,0.0
4281,src/systems/continuation_system.C,ede2590,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,572.0,802.0,229.0,7.0,566.0,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
4282,src/systems/fem_system.C,ede2590,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,572.0,802.0,229.0,7.0,566.0,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
4283,src/systems/implicit_system.C,ede2590,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,572.0,802.0,229.0,7.0,566.0,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
4284,src/systems/system.C,ede2590,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,572.0,802.0,229.0,7.0,566.0,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
4285,include/systems/equation_systems.h,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4286,src/systems/implicit_system.C,ede2590,8.0,28.0,12.0,294.0,749.0,328.0,5.0,5.0,5.0,1.0,48.0,8.0,27.0,12.0,0.0,26.0,1364.0,294.0,712.0,195.0,517.0,324.0,17.0,20.0,473.0,593.0,138.0,0.0,455.0,29.0,29.0,29.0,1.0,5.0,0.46,119.0,119.0,119.0,26.0,0.0
4287,include/systems/sensitivity_data.h,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4288,src/quadrature/quadrature.C,ede2590,5.0,16.0,1.0,67.0,114.0,23.0,3.0,3.0,3.0,1.0,22.0,5.0,16.0,1.0,0.0,7.0,203.0,67.0,113.0,31.0,74.0,23.0,0.0,1.0,70.0,93.0,25.0,0.0,68.0,6.0,4.0,7.0,6.0,3.0,0.2,21.0,18.0,22.0,12.0,0.0
4289,src/partitioning/centroid_partitioner.C,ede2590,4.0,14.0,2.0,59.0,92.0,29.0,2.0,2.0,2.0,1.0,20.0,4.0,14.0,2.0,0.0,6.0,178.0,59.0,88.0,20.0,46.0,29.0,0.0,4.0,32.0,48.0,13.0,1.0,34.0,8.0,5.0,8.0,1.0,1.0,0.33,14.0,11.0,14.0,6.0,0.0
4290,src/numerics/laspack_matrix.C,ede2590,0.0,0.0,0.0,141.0,272.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,8.0,0.0,0.0,0.0,16.0,449.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,src/partitioning/metis_partitioner.C,ede2590,57.0,144.0,57.0,72.0,169.0,76.0,2.0,2.0,2.0,1.0,251.0,6.0,17.0,3.0,0.0,1.0,309.0,21.0,20.0,6.0,10.0,21.0,234.0,23.0,8.0,11.0,3.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,1.05,2.0,2.0,2.0,1.0,0.0
4292,src/numerics/laspack_vector.C,ede2590,0.0,0.0,0.0,173.0,313.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,9.0,0.0,0.0,0.0,17.0,483.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,src/systems/fem_system.C,ede2590,5.0,23.0,4.0,205.0,640.0,157.0,4.0,4.0,5.0,1.0,31.0,5.0,21.0,4.0,4.0,26.0,995.0,205.0,589.0,140.0,378.0,155.0,21.0,32.0,297.0,398.0,110.0,2.0,286.0,18.0,18.0,25.0,4.0,5.0,0.26,98.0,98.0,125.0,38.0,0.0
4294,include/solvers/unsteady_solver.h,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4295,src/numerics/distributed_vector.C,ede2590,3.0,11.0,1.0,185.0,367.0,50.0,2.0,2.0,2.0,1.0,14.0,3.0,11.0,1.0,0.0,29.0,597.0,185.0,352.0,119.0,193.0,50.0,0.0,15.0,212.0,274.0,85.0,0.0,189.0,4.0,4.0,4.0,1.0,2.0,0.14,51.0,51.0,52.0,29.0,0.0
4296,include/numerics/distributed_vector.h,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4297,include/systems/equation_systems.h,ede2590,1.0,7.0,1.0,151.0,252.0,295.0,2.0,2.0,2.0,1.0,10.0,1.0,7.0,1.0,1.0,16.0,696.0,151.0,234.0,135.0,68.0,295.0,4.0,18.0,104.0,131.0,82.0,2.0,47.0,4.0,4.0,4.0,3.0,2.0,1.26,26.0,26.0,26.0,20.0,0.0
4298,include/numerics/distributed_vector.h,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4299,src/numerics/distributed_vector.C,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4300,src/numerics/laspack_vector.C,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4301,src/numerics/petsc_vector.C,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4302,src/systems/parameter_vector.C,ede2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4303,src/numerics/petsc_matrix.C,ede2590,0.0,0.0,0.0,263.0,544.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,7.0,0.0,0.0,0.0,16.0,910.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,src/systems/continuation_system.C,ede2590,18.0,42.0,37.0,312.0,602.0,543.0,6.0,6.0,7.0,2.0,96.0,18.0,42.0,37.0,0.0,14.0,1424.0,312.0,597.0,111.0,431.0,543.0,0.0,5.0,290.0,374.0,63.0,0.0,311.0,45.0,45.0,54.0,18.0,6.0,0.91,84.0,84.0,93.0,31.0,0.0
4305,src/numerics/petsc_vector.C,ede2590,0.0,0.0,0.0,370.0,904.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,8.0,0.0,0.0,0.0,16.0,1401.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,src/mesh/serial_mesh.C,ede2590,4.0,20.0,5.0,219.0,576.0,147.0,4.0,4.0,4.0,1.0,28.0,4.0,20.0,5.0,0.0,28.0,922.0,219.0,570.0,125.0,349.0,147.0,0.0,6.0,316.0,418.0,113.0,18.0,287.0,38.0,38.0,40.0,4.0,6.0,0.26,100.0,100.0,107.0,31.0,0.0
4307,src/reduced_basis/rb_eim_construction.C,ede2590,5.0,22.0,4.0,123.0,462.0,100.0,3.0,3.0,3.0,1.0,31.0,5.0,22.0,4.0,0.0,20.0,681.0,123.0,437.0,85.0,260.0,100.0,2.0,23.0,228.0,294.0,70.0,2.0,222.0,12.0,12.0,13.0,4.0,5.0,0.23,65.0,64.0,66.0,26.0,0.0
4308,src/reduced_basis/rb_parameters.C,ede2590,0.0,6.0,0.0,26.0,73.0,18.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,12.0,117.0,26.0,71.0,20.0,26.0,18.0,0.0,2.0,26.0,42.0,18.0,2.0,22.0,2.0,2.0,2.0,1.0,1.0,0.25,15.0,15.0,15.0,12.0,0.0
4309,src/systems/fem_context.C,ede2590,5.0,17.0,4.0,483.0,1085.0,271.0,3.0,3.0,3.0,1.0,26.0,5.0,17.0,4.0,0.0,45.0,1831.0,388.0,817.0,276.0,489.0,212.0,386.0,36.0,523.0,716.0,308.0,1.0,407.0,14.0,14.0,14.0,1.0,4.0,0.26,119.0,119.0,131.0,45.0,0.0
4310,src/numerics/type_tensor.C,ede2590,2.0,19.0,0.0,48.0,130.0,21.0,4.0,4.0,4.0,3.0,21.0,0.0,9.0,0.0,0.0,3.0,197.0,37.0,58.0,20.0,14.0,21.0,70.0,13.0,22.0,69.0,51.0,0.0,18.0,5.0,5.0,5.0,5.0,3.0,0.36,11.0,11.0,11.0,11.0,0.0
4311,src/mesh/postscript_io.C,ede2590,6.0,22.0,13.0,66.0,147.0,97.0,3.0,3.0,3.0,1.0,40.0,6.0,22.0,13.0,0.0,6.0,303.0,66.0,140.0,45.0,99.0,97.0,0.0,7.0,80.0,99.0,29.0,1.0,69.0,6.0,6.0,6.0,1.0,3.0,0.69,18.0,18.0,18.0,6.0,0.0
4312,src/quadrature/quadrature_gm.C,ede2590,8.0,18.0,15.0,54.0,74.0,92.0,4.0,4.0,4.0,1.0,39.0,8.0,18.0,15.0,0.0,4.0,213.0,54.0,73.0,28.0,45.0,92.0,0.0,1.0,43.0,59.0,21.0,0.0,38.0,10.0,10.0,10.0,1.0,3.0,1.26,15.0,15.0,15.0,4.0,0.0
4313,include/numerics/distributed_vector.h,ede2590,2.0,9.0,1.0,199.0,384.0,308.0,1.0,1.0,1.0,1.0,11.0,2.0,8.0,0.0,1.0,26.0,884.0,189.0,361.0,199.0,126.0,304.0,25.0,14.0,161.0,195.0,94.0,0.0,101.0,6.0,6.0,8.0,1.0,2.0,0.84,35.0,35.0,38.0,26.0,0.0
4314,src/quadrature/quadrature_clough_2D.C,ede2590,7.0,46.0,6.0,17.0,51.0,21.0,1.0,1.0,1.0,1.0,59.0,0.0,4.0,0.0,0.0,1.0,88.0,10.0,7.0,5.0,0.0,15.0,53.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.14,1.0,1.0,1.0,1.0,0.0
4315,src/systems/diff_context.C,ede2590,2.0,11.0,1.0,40.0,105.0,25.0,2.0,2.0,2.0,1.0,14.0,2.0,11.0,1.0,0.0,9.0,169.0,40.0,103.0,40.0,55.0,25.0,0.0,2.0,60.0,83.0,27.0,1.0,55.0,7.0,7.0,7.0,1.0,2.0,0.24,22.0,22.0,22.0,9.0,0.0
4316,src/mesh/patch.C,ede2590,4.0,17.0,3.0,70.0,159.0,50.0,3.0,3.0,3.0,1.0,22.0,3.0,13.0,3.0,0.0,9.0,265.0,66.0,124.0,42.0,67.0,46.0,31.0,10.0,65.0,89.0,38.0,6.0,45.0,4.0,4.0,5.0,3.0,3.0,0.37,23.0,23.0,25.0,11.0,0.0
4317,src/partitioning/linear_partitioner.C,ede2590,8.0,34.0,2.0,19.0,41.0,20.0,4.0,4.0,4.0,1.0,44.0,8.0,34.0,2.0,0.0,1.0,79.0,19.0,37.0,12.0,20.0,20.0,0.0,4.0,18.0,23.0,9.0,1.0,13.0,4.0,4.0,4.0,1.0,2.0,0.54,4.0,4.0,4.0,1.0,0.0
4318,src/mesh/tecplot_io.C,ede2590,25.0,84.0,14.0,169.0,486.0,92.0,4.0,4.0,4.0,1.0,121.0,6.0,20.0,5.0,0.0,5.0,739.0,59.0,105.0,28.0,57.0,45.0,511.0,51.0,39.0,60.0,13.0,1.0,46.0,11.0,11.0,12.0,1.0,3.0,0.43,20.0,20.0,21.0,5.0,0.0
4319,src/mesh/nemesis_io_helper.C,ede2590,0.0,0.0,0.0,527.0,1483.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447.0,7.0,0.0,0.0,0.0,16.0,2415.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,src/mesh/ucd_io.C,ede2590,7.0,27.0,6.0,96.0,257.0,74.0,3.0,3.0,4.0,1.0,39.0,7.0,26.0,6.0,0.0,9.0,410.0,92.0,233.0,49.0,160.0,73.0,9.0,20.0,119.0,150.0,35.0,2.0,113.0,12.0,12.0,12.0,1.0,2.0,0.31,30.0,30.0,35.0,9.0,0.0
4321,src/reduced_basis/derived_rb_evaluation.C,ede2590,3.0,20.0,1.0,34.0,118.0,22.0,3.0,3.0,3.0,1.0,24.0,3.0,20.0,1.0,0.0,5.0,171.0,34.0,114.0,33.0,51.0,22.0,0.0,4.0,54.0,74.0,22.0,0.0,52.0,6.0,6.0,6.0,1.0,3.0,0.19,15.0,15.0,15.0,5.0,0.0
4322,include/systems/sensitivity_data.h,ede2590,1.0,5.0,0.0,61.0,136.0,66.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,3.0,15.0,261.0,61.0,129.0,73.0,38.0,66.0,0.0,7.0,54.0,77.0,40.0,0.0,37.0,5.0,5.0,5.0,1.0,3.0,0.51,22.0,22.0,22.0,15.0,0.0
4323,src/reduced_basis/rb_construction.C,ede2590,5.0,27.0,4.0,430.0,1773.0,324.0,5.0,5.0,5.0,1.0,36.0,5.0,27.0,4.0,0.0,64.0,2506.0,430.0,1744.0,288.0,1038.0,324.0,2.0,27.0,851.0,1164.0,242.0,5.0,917.0,28.0,28.0,31.0,6.0,8.0,0.19,320.0,320.0,341.0,86.0,0.0
4324,src/partitioning/sfc_partitioner.C,ede2590,39.0,82.0,25.0,51.0,99.0,43.0,2.0,2.0,2.0,1.0,146.0,8.0,16.0,3.0,0.0,1.0,192.0,20.0,19.0,6.0,9.0,21.0,122.0,13.0,7.0,10.0,3.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.11,2.0,2.0,2.0,1.0,0.0
4325,src/reduced_basis/rb_assembly_expansion.C,ede2590,1.0,8.0,0.0,44.0,168.0,17.0,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,0.0,20.0,229.0,44.0,167.0,35.0,71.0,17.0,0.0,1.0,51.0,84.0,24.0,0.0,60.0,2.0,2.0,3.0,1.0,1.0,0.1,32.0,32.0,35.0,20.0,0.0
4326,src/reduced_basis/transient_rb_assembly_expansion.C,ede2590,1.0,8.0,0.0,44.0,168.0,17.0,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,0.0,20.0,229.0,44.0,167.0,35.0,71.0,17.0,0.0,1.0,51.0,84.0,24.0,0.0,60.0,2.0,2.0,3.0,1.0,1.0,0.1,32.0,32.0,35.0,20.0,0.0
4327,src/mesh/unstructured_mesh.C,ede2590,13.0,65.0,18.0,198.0,725.0,223.0,10.0,10.0,11.0,1.0,96.0,12.0,52.0,15.0,0.0,10.0,1134.0,179.0,522.0,77.0,352.0,172.0,218.0,59.0,215.0,310.0,60.0,3.0,247.0,29.0,29.0,35.0,7.0,7.0,0.33,95.0,95.0,112.0,16.0,0.0
4328,src/reduced_basis/transient_rb_assembly_expansion.C,ede2590,1.0,8.0,0.0,19.0,49.0,17.0,2.0,2.0,2.0,1.0,8.0,1.0,8.0,0.0,0.0,6.0,85.0,19.0,48.0,11.0,19.0,17.0,0.0,1.0,13.0,23.0,7.0,0.0,16.0,2.0,2.0,2.0,1.0,1.0,0.35,9.0,9.0,9.0,6.0,0.0
4329,src/systems/equation_systems.C,ede2590,9.0,28.0,9.0,306.0,709.0,248.0,4.0,4.0,5.0,1.0,45.0,8.0,23.0,8.0,0.0,25.0,1249.0,285.0,585.0,176.0,381.0,219.0,140.0,34.0,360.0,473.0,162.0,22.0,289.0,22.0,22.0,22.0,5.0,6.0,0.37,112.0,109.0,120.0,38.0,0.0
4330,src/reduced_basis/rb_eim_evaluation.C,ede2590,5.0,21.0,3.0,95.0,306.0,53.0,4.0,4.0,4.0,1.0,29.0,5.0,21.0,3.0,0.0,14.0,453.0,95.0,300.0,73.0,173.0,53.0,0.0,6.0,185.0,234.0,63.0,0.0,171.0,14.0,14.0,14.0,3.0,3.0,0.18,52.0,52.0,53.0,16.0,0.0
4331,src/physics/fem_physics.C,ede2590,20.0,79.0,8.0,52.0,174.0,30.0,5.0,5.0,5.0,2.0,104.0,6.0,24.0,2.0,0.0,2.0,251.0,25.0,51.0,21.0,30.0,18.0,145.0,16.0,29.0,39.0,15.0,0.0,24.0,7.0,7.0,8.0,3.0,5.0,0.35,9.0,9.0,10.0,4.0,0.0
4332,src/mesh/parallel_mesh.C,ede2590,4.0,18.0,4.0,292.0,770.0,203.0,3.0,3.0,3.0,1.0,26.0,3.0,16.0,4.0,0.0,42.0,1259.0,276.0,670.0,160.0,443.0,181.0,108.0,37.0,354.0,462.0,113.0,14.0,335.0,23.0,23.0,23.0,1.0,4.0,0.27,111.0,111.0,128.0,42.0,0.0
4333,include/solvers/unsteady_solver.h,ede2590,0.0,1.0,0.0,30.0,31.0,98.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,157.0,30.0,24.0,20.0,1.0,98.0,0.0,7.0,16.0,18.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.08,1.0,1.0,1.0,1.0,0.0
4334,src/solvers/unsteady_solver.C,ede2590,2.0,12.0,2.0,53.0,116.0,32.0,2.0,2.0,2.0,1.0,16.0,2.0,11.0,2.0,0.0,9.0,198.0,53.0,105.0,32.0,56.0,32.0,3.0,8.0,37.0,55.0,18.0,0.0,37.0,7.0,7.0,9.0,5.0,5.0,0.3,17.0,17.0,19.0,13.0,0.0
4335,src/quadrature/quadrature_clough_2D.C,ede2590,7.0,46.0,6.0,17.0,51.0,21.0,1.0,1.0,1.0,1.0,59.0,0.0,4.0,0.0,0.0,1.0,88.0,10.0,7.0,5.0,0.0,15.0,53.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.14,1.0,1.0,1.0,1.0,1.0
4336,src/quadrature/quadrature_gm.C,ede2590,8.0,18.0,15.0,54.0,74.0,92.0,4.0,4.0,4.0,1.0,39.0,8.0,18.0,15.0,0.0,4.0,213.0,54.0,73.0,28.0,45.0,92.0,0.0,1.0,43.0,59.0,21.0,0.0,38.0,10.0,10.0,10.0,1.0,3.0,1.26,15.0,15.0,15.0,4.0,1.0
4337,src/partitioning/centroid_partitioner.C,ede2590,4.0,14.0,2.0,59.0,92.0,29.0,2.0,2.0,2.0,1.0,20.0,4.0,14.0,2.0,0.0,6.0,178.0,59.0,88.0,20.0,46.0,29.0,0.0,4.0,32.0,48.0,13.0,1.0,34.0,8.0,5.0,8.0,1.0,1.0,0.33,14.0,11.0,14.0,6.0,1.0
4338,src/numerics/dense_matrix_blas_lapack.C,ede2590,3.0,12.0,8.0,153.0,328.0,312.0,2.0,2.0,2.0,1.0,22.0,3.0,12.0,8.0,0.0,6.0,789.0,66.0,113.0,44.0,41.0,63.0,529.0,23.0,63.0,96.0,60.0,0.0,36.0,7.0,7.0,7.0,1.0,2.0,0.56,13.0,13.0,13.0,6.0,1.0
4339,src/partitioning/metis_partitioner.C,ede2590,57.0,144.0,57.0,72.0,169.0,76.0,2.0,2.0,2.0,1.0,251.0,6.0,17.0,3.0,0.0,1.0,309.0,21.0,20.0,6.0,10.0,21.0,234.0,23.0,8.0,11.0,3.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,1.05,2.0,2.0,2.0,1.0,1.0
4340,src/physics/fem_physics.C,ede2590,20.0,79.0,8.0,52.0,174.0,30.0,5.0,5.0,5.0,2.0,104.0,6.0,24.0,2.0,0.0,2.0,251.0,25.0,51.0,21.0,30.0,18.0,145.0,16.0,29.0,39.0,15.0,0.0,24.0,7.0,7.0,8.0,3.0,5.0,0.35,9.0,9.0,10.0,4.0,1.0
4341,src/reduced_basis/rb_assembly_expansion.C,ede2590,1.0,8.0,0.0,44.0,168.0,17.0,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,0.0,20.0,229.0,44.0,167.0,35.0,71.0,17.0,0.0,1.0,51.0,84.0,24.0,0.0,60.0,2.0,2.0,3.0,1.0,1.0,0.1,32.0,32.0,35.0,20.0,1.0
4342,src/partitioning/sfc_partitioner.C,ede2590,39.0,82.0,25.0,51.0,99.0,43.0,2.0,2.0,2.0,1.0,146.0,8.0,16.0,3.0,0.0,1.0,192.0,20.0,19.0,6.0,9.0,21.0,122.0,13.0,7.0,10.0,3.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.11,2.0,2.0,2.0,1.0,1.0
4343,src/partitioning/linear_partitioner.C,ede2590,8.0,34.0,2.0,19.0,41.0,20.0,4.0,4.0,4.0,1.0,44.0,8.0,34.0,2.0,0.0,1.0,79.0,19.0,37.0,11.0,20.0,20.0,0.0,4.0,18.0,23.0,8.0,1.0,14.0,4.0,4.0,4.0,1.0,2.0,0.54,4.0,4.0,4.0,1.0,1.0
4344,src/reduced_basis/derived_rb_evaluation.C,ede2590,3.0,20.0,1.0,34.0,118.0,22.0,3.0,3.0,3.0,1.0,24.0,3.0,20.0,1.0,0.0,5.0,171.0,34.0,114.0,33.0,51.0,22.0,0.0,4.0,54.0,74.0,22.0,0.0,52.0,6.0,6.0,6.0,1.0,3.0,0.19,15.0,15.0,15.0,5.0,1.0
4345,src/quadrature/quadrature_clough_2D.C,f171897,7.0,46.0,6.0,17.0,51.0,21.0,1.0,1.0,1.0,1.0,59.0,0.0,4.0,0.0,0.0,1.0,88.0,10.0,7.0,5.0,0.0,15.0,53.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.14,1.0,1.0,1.0,1.0,0.0
4346,src/quadrature/quadrature_gm.C,f171897,8.0,18.0,15.0,54.0,74.0,92.0,4.0,4.0,4.0,1.0,39.0,8.0,18.0,15.0,0.0,4.0,213.0,54.0,73.0,27.0,45.0,92.0,0.0,1.0,43.0,59.0,20.0,0.0,39.0,10.0,10.0,10.0,1.0,3.0,1.26,15.0,15.0,15.0,4.0,0.0
4347,src/partitioning/centroid_partitioner.C,f171897,4.0,15.0,2.0,59.0,94.0,29.0,2.0,2.0,2.0,1.0,21.0,4.0,15.0,2.0,0.0,6.0,180.0,59.0,90.0,20.0,48.0,29.0,0.0,4.0,32.0,48.0,13.0,1.0,34.0,8.0,5.0,8.0,1.0,1.0,0.32,14.0,11.0,14.0,6.0,0.0
4348,src/numerics/dense_matrix_blas_lapack.C,f171897,3.0,12.0,8.0,153.0,330.0,312.0,2.0,2.0,2.0,1.0,22.0,3.0,12.0,8.0,0.0,6.0,791.0,66.0,115.0,46.0,43.0,63.0,529.0,23.0,63.0,96.0,60.0,0.0,36.0,7.0,7.0,7.0,1.0,2.0,0.55,13.0,13.0,13.0,6.0,0.0
4349,src/partitioning/metis_partitioner.C,f171897,57.0,144.0,57.0,72.0,169.0,76.0,2.0,2.0,2.0,1.0,251.0,6.0,17.0,3.0,0.0,1.0,309.0,21.0,20.0,6.0,10.0,21.0,234.0,23.0,8.0,11.0,3.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,1.05,2.0,2.0,2.0,1.0,0.0
4350,src/physics/fem_physics.C,f171897,20.0,79.0,8.0,52.0,175.0,30.0,5.0,5.0,5.0,2.0,105.0,6.0,25.0,2.0,0.0,2.0,252.0,25.0,52.0,22.0,31.0,18.0,145.0,16.0,29.0,39.0,15.0,0.0,24.0,7.0,7.0,8.0,3.0,5.0,0.35,9.0,9.0,10.0,4.0,0.0
4351,src/reduced_basis/rb_assembly_expansion.C,f171897,1.0,8.0,0.0,44.0,172.0,17.0,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,0.0,20.0,233.0,44.0,171.0,35.0,75.0,17.0,0.0,1.0,51.0,84.0,24.0,0.0,60.0,2.0,2.0,3.0,1.0,1.0,0.1,32.0,32.0,35.0,20.0,0.0
4352,src/partitioning/sfc_partitioner.C,f171897,39.0,82.0,25.0,51.0,99.0,43.0,2.0,2.0,2.0,1.0,146.0,8.0,16.0,3.0,0.0,1.0,192.0,20.0,19.0,6.0,9.0,21.0,122.0,13.0,7.0,10.0,3.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.11,2.0,2.0,2.0,1.0,0.0
4353,src/partitioning/linear_partitioner.C,f171897,8.0,35.0,2.0,19.0,42.0,20.0,4.0,4.0,4.0,1.0,45.0,8.0,35.0,2.0,0.0,1.0,80.0,19.0,38.0,11.0,21.0,20.0,0.0,4.0,18.0,23.0,8.0,1.0,14.0,4.0,4.0,4.0,1.0,2.0,0.53,4.0,4.0,4.0,1.0,0.0
4354,src/reduced_basis/derived_rb_evaluation.C,f171897,3.0,20.0,1.0,34.0,119.0,22.0,3.0,3.0,3.0,1.0,24.0,3.0,20.0,1.0,0.0,5.0,172.0,34.0,115.0,33.0,52.0,22.0,0.0,4.0,54.0,74.0,22.0,0.0,52.0,6.0,6.0,6.0,1.0,3.0,0.19,15.0,15.0,15.0,5.0,0.0
4355,src/numerics/distributed_vector.C,364de7e,3.0,11.0,1.0,185.0,367.0,50.0,2.0,2.0,2.0,1.0,14.0,3.0,11.0,1.0,0.0,29.0,597.0,185.0,352.0,110.0,193.0,50.0,0.0,15.0,212.0,274.0,76.0,0.0,198.0,4.0,4.0,4.0,1.0,2.0,0.14,51.0,51.0,52.0,29.0,1.0
4356,include/numerics/distributed_vector.h,364de7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
4357,src/quadrature/quadrature.C,364de7e,5.0,16.0,1.0,67.0,114.0,23.0,3.0,3.0,3.0,1.0,22.0,5.0,16.0,1.0,0.0,7.0,203.0,67.0,113.0,31.0,74.0,23.0,0.0,1.0,70.0,93.0,25.0,0.0,68.0,6.0,4.0,7.0,6.0,3.0,0.2,21.0,18.0,22.0,12.0,1.0
4358,src/systems/implicit_system.C,364de7e,8.0,29.0,12.0,294.0,758.0,328.0,5.0,5.0,5.0,1.0,48.0,8.0,28.0,12.0,0.0,26.0,1373.0,294.0,721.0,199.0,526.0,324.0,17.0,20.0,473.0,593.0,133.0,0.0,460.0,29.0,29.0,29.0,1.0,5.0,0.45,119.0,119.0,119.0,26.0,1.0
4359,include/systems/sensitivity_data.h,364de7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
