index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
1857,fix_setforce_kokkos.h,0.0,5.0,0.0,20.0,60.0,19.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,99.0,18.0,48.0,33.0,8.0,19.0,5.0,9.0,30.0,34.0,26.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.4,3.0,3.0,3.0,3.0,6,7.0,5
1858,compute_temp_region_eff.h,0.0,0.0,0.0,11.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,9.0,21.0,18.0,0.0,12.0,3.0,7.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0,0.0,0
1859,create_bonds.h,0.0,0.0,0.0,12.0,24.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106.0,10.0,16.0,13.0,0.0,70.0,3.0,7.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,1,2.0,0
1860,pair_dsmc.h,0.0,4.0,0.0,22.0,76.0,37.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,135.0,20.0,68.0,59.0,4.0,37.0,3.0,7.0,59.0,62.0,58.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.54,2.0,2.0,2.0,2.0,0,0.0,0
1862,poemstree.h,2.0,15.0,6.0,94.0,341.0,171.0,3.0,3.0,3.0,1.0,22.0,2.0,15.0,6.0,1.0,21.0,598.0,94.0,336.0,62.0,187.0,171.0,0.0,5.0,171.0,225.0,61.0,0.0,164.0,9.0,9.0,9.0,3.0,3.0,0.51,55.0,55.0,56.0,23.0,0,0.0,0
1864,pair_oxdna_coaxstk.h,0.0,0.0,0.0,17.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,15.0,35.0,32.0,0.0,26.0,3.0,7.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0,0.0,0
1865,fix_nvk.cpp,1.0,18.0,2.0,29.0,154.0,40.0,4.0,4.0,4.0,1.0,20.0,1.0,18.0,2.0,0.0,8.0,219.0,29.0,142.0,48.0,105.0,40.0,0.0,12.0,106.0,139.0,48.0,0.0,91.0,8.0,8.0,8.0,1.0,3.0,0.28,31.0,31.0,31.0,8.0,0,0.0,0
1866,fix_nvk.h,0.0,1.0,0.0,11.0,27.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,67.0,9.0,19.0,16.0,0.0,29.0,3.0,7.0,13.0,15.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.53,1.0,1.0,1.0,1.0,0,0.0,0
1867,npair_half_size_bin_newtoff_omp.cpp,11.0,56.0,3.0,27.0,125.0,27.0,9.0,9.0,10.0,6.0,70.0,11.0,55.0,3.0,0.0,2.0,179.0,27.0,110.0,29.0,79.0,27.0,1.0,15.0,91.0,109.0,32.0,2.0,75.0,17.0,17.0,18.0,11.0,8.0,0.25,18.0,18.0,19.0,12.0,0,4.0,0
1868,npair_half_size_bin_newtoff_omp.h,0.0,1.0,0.0,10.0,19.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,44.0,8.0,8.0,6.0,0.0,15.0,6.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,0,0.0,0
1869,pair_lj_cut_tip4p_long_soft.h,0.0,0.0,0.0,13.0,31.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105.0,11.0,23.0,20.0,0.0,67.0,3.0,7.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0,0.0,0
1870,fix_npt_body.h,0.0,1.0,0.0,10.0,15.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,48.0,8.0,7.0,5.0,0.0,23.0,3.0,7.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.29,1.0,1.0,1.0,1.0,0,0.0,0
1871,dihedral_cosine_shift_exp.cpp,6.0,32.0,1.0,63.0,242.0,36.0,5.0,5.0,6.0,1.0,40.0,6.0,32.0,1.0,0.0,7.0,340.0,63.0,228.0,34.0,182.0,36.0,0.0,14.0,179.0,214.0,35.0,0.0,179.0,18.0,18.0,24.0,1.0,3.0,0.16,34.0,34.0,40.0,7.0,1,0.0,0
1872,dihedral_cosine_shift_exp.h,0.0,0.0,0.0,11.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,9.0,18.0,15.0,0.0,12.0,3.0,8.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1,0.0,0
1873,ATC_Method.cpp,3.0,30.0,10.0,187.0,1612.0,646.0,6.0,6.0,6.0,1.0,42.0,3.0,30.0,10.0,0.0,53.0,2427.0,187.0,1589.0,410.0,1019.0,646.0,3.0,20.0,907.0,1243.0,323.0,0.0,920.0,96.0,96.0,101.0,17.0,6.0,0.41,321.0,310.0,330.0,75.0,1,1.0,0
1874,TransferLibrary.h,0.0,3.0,0.0,567.0,688.0,473.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,45.0,49.0,1724.0,567.0,681.0,438.0,65.0,473.0,0.0,7.0,389.0,393.0,351.0,0.0,42.0,2.0,2.0,2.0,1.0,1.0,0.69,51.0,51.0,51.0,49.0,0,0.0,0
1875,pair_lj_class2_kokkos.h,0.0,2.0,0.0,24.0,88.0,30.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,141.0,22.0,76.0,68.0,4.0,30.0,5.0,9.0,64.0,67.0,55.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.39,4.0,4.0,4.0,4.0,0,0.0,0
1876,Kokkos_Utilities.hpp,0.0,5.0,0.0,68.0,291.0,59.0,4.0,4.0,4.0,1.0,5.0,0.0,5.0,0.0,0.0,14.0,416.0,68.0,285.0,144.0,93.0,59.0,0.0,6.0,95.0,176.0,134.0,0.0,42.0,9.0,9.0,9.0,1.0,0.0,0.21,50.0,50.0,50.0,14.0,0,0.0,0
1877,pair_lj_cut_coul_long_gpu.h,0.0,0.0,0.0,11.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,9.0,16.0,13.0,0.0,32.0,3.0,7.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0
1878,pair_lj_cut_coul_long.h,0.0,0.0,0.0,14.0,42.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,12.0,34.0,31.0,0.0,39.0,3.0,7.0,29.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0,1.0,0
1879,FE_Quadrature.h,72.0,469.0,140.0,79.0,486.0,146.0,24.0,18.0,24.0,1.0,681.0,72.0,469.0,140.0,0.0,1.0,709.0,79.0,480.0,20.0,448.0,146.0,0.0,6.0,735.0,762.0,19.0,0.0,743.0,24.0,18.0,24.0,1.0,4.0,0.3,24.0,18.0,24.0,1.0,0,0.0,0
1880,manifold_spine.cpp,4.0,21.0,1.0,42.0,112.0,11.0,2.0,2.0,2.0,1.0,26.0,4.0,21.0,1.0,0.0,5.0,163.0,42.0,109.0,35.0,76.0,11.0,0.0,3.0,83.0,93.0,33.0,0.0,60.0,2.0,2.0,2.0,1.0,1.0,0.1,8.0,8.0,8.0,5.0,0,0.0,0
1881,manifold_spine.h,0.0,1.0,0.0,13.0,29.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,7.0,43.0,13.0,25.0,20.0,6.0,3.0,0.0,4.0,15.0,24.0,18.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.12,7.0,7.0,7.0,7.0,0,0.0,0
1882,lal_lj_coul_msm.cpp,3.0,19.0,1.0,29.0,150.0,21.0,3.0,3.0,3.0,1.0,22.0,3.0,19.0,1.0,0.0,7.0,200.0,29.0,140.0,49.0,92.0,21.0,2.0,9.0,83.0,103.0,28.0,0.0,75.0,9.0,9.0,10.0,1.0,2.0,0.15,19.0,19.0,20.0,7.0,0,0.0,0
1885,lal_lj_coul_msm.h,0.0,0.0,0.0,17.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,17.0,32.0,29.0,0.0,35.0,0.0,4.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0,0.0,0
1886,fix_nph_kokkos.h,0.0,1.0,0.0,10.0,18.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,51.0,8.0,8.0,6.0,0.0,23.0,5.0,7.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.88,1.0,1.0,1.0,1.0,0,0.0,0
1887,WeakEquationMassDiffusion.cpp,0.0,6.0,0.0,5.0,29.0,17.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,4.0,50.0,5.0,24.0,17.0,4.0,17.0,0.0,5.0,4.0,10.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.71,4.0,4.0,4.0,4.0,0,0.0,0
1888,lal_coul_debye.h,0.0,0.0,0.0,17.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,17.0,27.0,24.0,0.0,36.0,0.0,4.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0,0.0,0
1889,TestUnorderedMap.hpp,2.0,10.0,0.0,65.0,208.0,45.0,2.0,2.0,2.0,1.0,12.0,2.0,10.0,0.0,0.0,16.0,314.0,65.0,203.0,102.0,72.0,45.0,0.0,5.0,107.0,133.0,75.0,0.0,58.0,3.0,3.0,5.0,1.0,2.0,0.22,25.0,25.0,29.0,16.0,0,0.0,0
1890,npair_intel.cpp,16.0,210.0,5.0,94.0,799.0,51.0,41.0,41.0,46.0,4.0,229.0,15.0,134.0,5.0,0.0,3.0,937.0,75.0,477.0,156.0,302.0,42.0,286.0,119.0,357.0,504.0,209.0,7.0,288.0,119.0,119.0,136.0,12.0,8.0,0.09,122.0,122.0,139.0,14.0,10,13.0,8
1891,fix_nve_manifold_rattle.cpp,4.0,23.0,4.0,125.0,432.0,126.0,4.0,4.0,5.0,1.0,30.0,4.0,23.0,4.0,0.0,17.0,661.0,125.0,414.0,115.0,292.0,126.0,0.0,18.0,274.0,343.0,98.0,0.0,245.0,16.0,16.0,19.0,3.0,3.0,0.3,68.0,68.0,77.0,19.0,2,2.0,1
1892,manifold_factory.h,0.0,9.0,0.0,23.0,47.0,45.0,3.0,3.0,3.0,1.0,9.0,0.0,9.0,0.0,0.0,1.0,110.0,16.0,16.0,9.0,3.0,44.0,31.0,11.0,2.0,7.0,4.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,2.75,3.0,3.0,3.0,1.0,0,0.0,0
1893,pair_coul_debye.cpp,3.0,19.0,0.0,31.0,125.0,26.0,3.0,3.0,4.0,1.0,22.0,3.0,19.0,0.0,0.0,6.0,182.0,31.0,113.0,22.0,82.0,26.0,0.0,12.0,85.0,106.0,21.0,0.0,85.0,9.0,9.0,11.0,1.0,4.0,0.23,20.0,20.0,22.0,6.0,0,0.0,0
1894,compute_inertia_chunk.cpp,2.0,14.0,1.0,46.0,162.0,50.0,3.0,3.0,3.0,1.0,16.0,2.0,14.0,1.0,0.0,11.0,258.0,46.0,153.0,33.0,107.0,50.0,0.0,9.0,109.0,138.0,30.0,0.0,108.0,14.0,14.0,14.0,7.0,3.0,0.33,28.0,28.0,28.0,17.0,0,0.0,0
1895,compute_inertia_chunk.h,0.0,0.0,0.0,15.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,13.0,23.0,20.0,0.0,29.0,3.0,7.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0,0.0,0
1896,pair_morse_soft.h,0.0,1.0,0.0,14.0,30.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,59.0,12.0,22.0,19.0,0.0,15.0,3.0,7.0,17.0,18.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.68,1.0,1.0,1.0,1.0,0,0.0,0
1897,pair_lj_cut_coul_msm.cpp,9.0,64.0,1.0,66.0,403.0,25.0,13.0,13.0,16.0,1.0,73.0,9.0,64.0,1.0,0.0,6.0,494.0,66.0,385.0,57.0,304.0,25.0,0.0,18.0,269.0,347.0,55.0,0.0,292.0,30.0,30.0,40.0,4.0,8.0,0.06,76.0,76.0,95.0,9.0,0,1.0,0
1898,pair_morse_soft.cpp,4.0,23.0,1.0,81.0,294.0,49.0,5.0,5.0,5.0,1.0,28.0,4.0,23.0,1.0,0.0,12.0,424.0,81.0,282.0,56.0,207.0,49.0,0.0,12.0,214.0,270.0,56.0,0.0,214.0,11.0,11.0,13.0,5.0,5.0,0.17,55.0,55.0,58.0,16.0,0,0.0,0
1899,compute_property_atom.cpp,1.0,17.0,0.0,268.0,1318.0,100.0,5.0,5.0,5.0,1.0,19.0,1.0,17.0,0.0,0.0,76.0,1686.0,268.0,1303.0,457.0,972.0,100.0,0.0,15.0,878.0,1231.0,455.0,0.0,776.0,117.0,117.0,123.0,1.0,3.0,0.08,352.0,352.0,382.0,76.0,0,0.0,0
1900,compute_smd_hourglass_error.cpp,2.0,10.0,0.0,22.0,60.0,30.0,3.0,3.0,3.0,1.0,12.0,2.0,10.0,0.0,0.0,5.0,112.0,22.0,50.0,14.0,34.0,30.0,0.0,10.0,29.0,44.0,14.0,0.0,30.0,5.0,5.0,5.0,1.0,2.0,0.6,14.0,14.0,15.0,5.0,2,2.0,1
1901,compute_smd_hourglass_error.h,0.0,0.0,0.0,12.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,10.0,13.0,10.0,0.0,22.0,3.0,7.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0,0.0,0
1902,pair_beck_omp.h,0.0,0.0,0.0,13.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,11.0,11.0,8.0,0.0,15.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0,0.0,0
1903,pair_beck.h,0.0,0.0,0.0,12.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,10.0,22.0,19.0,0.0,30.0,3.0,7.0,17.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0,0.0,0
1904,multiple.cpp,27.0,57.0,14.0,32.0,66.0,38.0,8.0,8.0,8.0,1.0,97.0,27.0,57.0,14.0,0.0,1.0,134.0,32.0,58.0,19.0,48.0,38.0,0.0,8.0,51.0,60.0,19.0,0.0,41.0,8.0,8.0,8.0,1.0,2.0,0.66,8.0,8.0,8.0,1.0,0,0.0,0
1905,npair_half_size_bin_newtoff.cpp,8.0,56.0,2.0,22.0,124.0,25.0,10.0,10.0,10.0,6.0,66.0,8.0,56.0,2.0,0.0,2.0,171.0,22.0,113.0,28.0,83.0,25.0,0.0,11.0,91.0,111.0,30.0,0.0,81.0,18.0,18.0,19.0,11.0,8.0,0.22,19.0,19.0,20.0,12.0,3,7.0,2
1906,npair_half_size_bin_newtoff.h,0.0,1.0,0.0,10.0,18.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,8.0,8.0,6.0,0.0,15.0,5.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,1,2.0,0
1907,pair_table_rx.h,0.0,0.0,0.0,17.0,55.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,15.0,47.0,43.0,0.0,101.0,3.0,7.0,41.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,8,8.0,5
1908,fix_cmap.cpp,4.0,23.0,2.0,258.0,976.0,231.0,4.0,4.0,4.0,1.0,29.0,4.0,23.0,2.0,0.0,41.0,1458.0,258.0,950.0,154.0,708.0,231.0,0.0,26.0,691.0,838.0,125.0,0.0,713.0,26.0,26.0,36.0,11.0,4.0,0.24,145.0,145.0,170.0,57.0,3,5.0,2
1909,pair_coul_dsf_kokkos.cpp,6.0,35.0,1.0,65.0,331.0,33.0,7.0,7.0,9.0,1.0,42.0,6.0,35.0,1.0,0.0,8.0,429.0,65.0,302.0,74.0,223.0,33.0,1.0,28.0,174.0,234.0,57.0,0.0,177.0,24.0,24.0,26.0,1.0,4.0,0.11,58.0,58.0,75.0,8.0,2,3.0,1
1910,pair_coul_dsf_kokkos.h,0.0,0.0,0.0,25.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,23.0,46.0,43.0,0.0,20.0,5.0,9.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0,0.0,0
1911,pair_lj_class2_coul_long_kokkos.cpp,4.0,26.0,1.0,81.0,394.0,49.0,4.0,4.0,5.0,1.0,31.0,4.0,26.0,1.0,0.0,13.0,524.0,81.0,363.0,122.0,236.0,49.0,1.0,30.0,240.0,291.0,92.0,0.0,199.0,12.0,12.0,14.0,1.0,2.0,0.13,53.0,53.0,61.0,13.0,8,10.0,6
1912,pair_lj_class2_coul_long_kokkos.h,0.0,0.0,0.0,27.0,102.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,25.0,90.0,87.0,0.0,30.0,5.0,9.0,67.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0,0.0,0
1913,pair_buck_coul_long_kokkos.h,0.0,1.0,0.0,29.0,108.0,30.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,167.0,27.0,96.0,92.0,2.0,30.0,5.0,9.0,86.0,87.0,71.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,0.31,2.0,2.0,2.0,2.0,0,0.0,0
1914,pair_buck_coul_long.h,0.0,0.0,0.0,13.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,11.0,29.0,26.0,0.0,38.0,3.0,7.0,24.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0,0.0,0
1915,lal_born_coul_long.cpp,2.0,16.0,0.0,24.0,131.0,20.0,2.0,2.0,2.0,1.0,18.0,2.0,16.0,0.0,0.0,7.0,175.0,24.0,121.0,39.0,79.0,20.0,2.0,9.0,59.0,75.0,21.0,0.0,54.0,5.0,5.0,6.0,1.0,1.0,0.17,15.0,15.0,16.0,7.0,0,0.0,0
1918,lal_born_coul_long.h,0.0,0.0,0.0,16.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,16.0,30.0,27.0,0.0,38.0,0.0,4.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0,0.0,0
1919,fix_halt.h,0.0,0.0,0.0,12.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,10.0,18.0,15.0,0.0,25.0,3.0,8.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,1,2.0,0
1920,pair_buck_coul_cut_gpu.cpp,3.0,25.0,0.0,36.0,196.0,28.0,4.0,4.0,5.0,1.0,29.0,3.0,25.0,0.0,0.0,6.0,260.0,36.0,177.0,63.0,115.0,28.0,0.0,19.0,102.0,129.0,37.0,0.0,92.0,10.0,10.0,10.0,1.0,5.0,0.16,26.0,26.0,29.0,6.0,0,0.0,0
1921,dihedral_class2_omp.cpp,36.0,117.0,12.0,118.0,365.0,54.0,19.0,19.0,21.0,1.0,165.0,36.0,116.0,12.0,0.0,3.0,536.0,118.0,350.0,30.0,307.0,54.0,1.0,15.0,314.0,368.0,28.0,0.0,340.0,47.0,47.0,52.0,1.0,4.0,0.15,56.0,56.0,62.0,3.0,0,0.0,0
1922,dihedral_class2_omp.h,0.0,0.0,0.0,12.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,10.0,10.0,7.0,0.0,15.0,3.0,8.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0,0.0,0
1923,fix_momentum.cpp,7.0,34.0,2.0,37.0,147.0,27.0,11.0,11.0,12.0,1.0,43.0,7.0,34.0,2.0,0.0,4.0,211.0,37.0,139.0,36.0,107.0,27.0,0.0,8.0,90.0,134.0,36.0,0.0,98.0,27.0,27.0,27.0,1.0,4.0,0.19,42.0,42.0,48.0,4.0,0,0.0,0
1924,imbalance_store.h,0.0,0.0,0.0,8.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,8.0,13.0,9.0,0.0,16.0,0.0,4.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1,2.0,0
1925,unwrap_molecules.c,16.0,85.0,8.0,17.0,86.0,8.0,44.0,39.0,49.0,1.0,103.0,16.0,85.0,8.0,0.0,1.0,105.0,17.0,85.0,4.0,65.0,8.0,0.0,1.0,66.0,111.0,4.0,0.0,107.0,44.0,39.0,49.0,1.0,7.0,0.09,44.0,39.0,49.0,1.0,0,0.0,0
1926,npair_half_size_bin_newton.cpp,12.0,75.0,2.0,29.0,162.0,24.0,16.0,16.0,17.0,11.0,89.0,12.0,75.0,2.0,0.0,2.0,215.0,29.0,151.0,28.0,114.0,24.0,0.0,11.0,116.0,148.0,30.0,0.0,118.0,30.0,30.0,33.0,22.0,8.0,0.16,31.0,31.0,34.0,23.0,3,7.0,2
1927,npair_half_size_bin_newton.h,0.0,1.0,0.0,10.0,18.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,8.0,8.0,6.0,0.0,15.0,5.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,1,2.0,0
1928,molfile_interface.cpp,3.0,18.0,1.0,205.0,861.0,167.0,6.0,6.0,7.0,1.0,22.0,3.0,17.0,1.0,0.0,39.0,1185.0,193.0,737.0,331.0,519.0,151.0,91.0,58.0,466.0,688.0,126.0,31.0,531.0,26.0,26.0,36.0,7.0,4.0,0.2,233.0,233.0,280.0,74.0,0,1.0,0
1930,molfile_plugin.h,0.0,0.0,0.0,112.0,319.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,111.0,213.0,239.0,0.0,614.0,45.0,79.0,167.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0,0.0,0
1931,vmdplugin.h,0.0,0.0,0.0,24.0,62.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,22.0,9.0,8.0,0.0,103.0,26.0,46.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44,0.0,0.0,0.0,0.0,0,0.0,0
1932,pair_colloid_omp.cpp,6.0,42.0,1.0,34.0,180.0,17.0,6.0,6.0,7.0,2.0,48.0,6.0,41.0,1.0,0.0,4.0,230.0,34.0,167.0,25.0,132.0,17.0,1.0,13.0,124.0,151.0,24.0,0.0,127.0,15.0,13.0,16.0,8.0,4.0,0.1,24.0,22.0,26.0,11.0,0,0.0,0
1933,TestThreads_TeamScratch.cpp,0.0,5.0,0.0,9.0,32.0,43.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0,83.0,9.0,26.0,7.0,9.0,43.0,0.0,6.0,9.0,15.0,6.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.65,5.0,5.0,5.0,5.0,2,3.0,1
1934,lal_lj_coul_debye_ext.cpp,2.0,17.0,0.0,19.0,93.0,17.0,3.0,3.0,4.0,1.0,19.0,2.0,17.0,0.0,0.0,5.0,129.0,19.0,89.0,34.0,54.0,17.0,0.0,4.0,35.0,53.0,17.0,0.0,36.0,12.0,12.0,14.0,1.0,3.0,0.19,16.0,16.0,18.0,5.0,1,1.0,0
1935,TestOpenMP_SubView_c10.cpp,0.0,4.0,0.0,4.0,8.0,43.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,54.0,4.0,6.0,3.0,1.0,43.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.17,1.0,1.0,1.0,1.0,2,3.0,1
1936,PerfTestGramSchmidt.cpp,3.0,13.0,1.0,57.0,170.0,56.0,3.0,3.0,3.0,1.0,16.0,3.0,13.0,1.0,0.0,10.0,283.0,57.0,165.0,94.0,68.0,56.0,0.0,5.0,85.0,110.0,55.0,0.0,55.0,6.0,6.0,6.0,1.0,4.0,0.34,26.0,26.0,26.0,10.0,2,3.0,1
1937,bond_fene_omp.cpp,8.0,32.0,2.0,32.0,108.0,24.0,6.0,6.0,7.0,2.0,42.0,8.0,31.0,2.0,0.0,3.0,163.0,32.0,95.0,20.0,64.0,24.0,1.0,13.0,58.0,78.0,18.0,0.0,60.0,10.0,10.0,12.0,4.0,4.0,0.25,19.0,19.0,22.0,6.0,0,0.0,0
1938,bond_fene_omp.h,0.0,0.0,0.0,12.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,10.0,10.0,7.0,0.0,15.0,3.0,8.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0,0.0,0
