Document Title,Abstract,Year,PDF Link,label
76b29b8,Initial work on new DifferentiableSystem/DiffSolver/TimeSolver framework.  These APIs will probably be changed  this code may not work yet  and this CVS commit mesage probably has typos.,2018,,
5c3b930,Bugfixes,2018,,
c6b4bc4,Close PETSc vectors when necessary,2018,,
b78d4df,Typo fix,2018,,
c38c263,Break up destructor code for easier debugging,2018,,
45a830a,Added subclass of TimeSolver for steady-state solves,2018,,
7db2252,Added steady_solver dependencies,2018,,
4f22896,Bugfixes  robustness & accuracy improvements to compute_numerical_jacobian,2018,,
bd87ca6,"Fix ""accidentally copy EquationSystems"" bug  tweak parameters",2018,,
ce8cff1,Added support for cell-centered data.  Does not work with binary or discontinuous gmv files yet.,2018,,
f8ccfb2,Initialized variables to get rid of overzealous GCC warning.,2018,,
fc67d3e,If users don't request any shape function data before FE::reinit()  assume they just forgot  and calculate everything.,2018,,
6c6e3db,Lots of updates to DiffSystem framework,2018,,
6c1ce90,Added *=  += operators to DenseMatrix and DenseVector,2018,,
9313ad6,More modifications to DiffSystem framework,2018,,
f8c84c7,More DiffSystem framework updates.,2018,,
6400e4a,Updated dependencies,2018,,
271ba1c,Added swap() methods to DenseMatrix and DenseVector,2018,,
8b0fa2f,Fixed const-correctness in swap(),2018,,
24e34a0,Fixed dumb bug  vowed to compile even simple future changes before committing to CVS...,2018,,
be1f873,Added DenseMatrix max/min/norm functions,2018,,
5613283,More DifferentiableSystem framework fixes. Simple test cases work now.,2018,,
12e4f15,Use a separate Performance log line for compute_affine_map,2018,,
c32c01f,Fix incorrect has_affine_map,2018,,
3856721,Fixed the other bug in has_affine_map...,2018,,
b89ab31,Fix stupid error in has_affine_map,2018,,
58776e5,Bugfix for DIM==2,2018,,
472fd6d,Fixed bug when writing gmv files without fe solutions but with cell-centered data.,2018,,
9192387,compute_numerical_jacobian log no longer overlaps the assembly time log,2018,,
9906c4c,Build a default DiffSolver at init() not at construction  to be more efficient when the user wants to create a DiffSolver themselves,2018,,
f1444a6,Move performance logging of solve()s into solver classes,2018,,
41a38a2,Don't overlap FEMSystem::assembly log time with FE::* log time,2018,,
71e7f92,Added verify_analytic_jacobians option,2018,,
cdf87f0,Added parentheses to logging names,2018,,
0f3bab6,Added parentheses to performance logging messages,2018,,
0c8c670,Changed compilation flags so that tetgen will actually run!,2018,,
94666f0,Added just a couple of asserts as sanity checks on the sign of the error norms.,2018,,
27e13cc,Added a warning message about encountering 3D elements during a call to all_tri() which only splits 2D elements.  This may be annyoing and so you can remove it if you want to.,2018,,
773290c,Updated header dependencies,2018,,
1ce3350,Many more bugfixes/enhancements to DiffSystem framework  which now works for transient nonlinear problems,2018,,
672b68d,Added example application using experimental DiffSystem framework,2018,,
ae853c7,Better nonlinear solver stopping conditions,2018,,
a4999a0,Updated comments,2018,,
76c68ac,Separate solve and advance_timestep in TimeSolver class,2018,,
1e0d5c0,Added UniformRefinementEstimator class for brute-force error estimation,2018,,
2c0705d,More optimized & accurate uniformly_coarsen,2018,,
f135cb5,Removed maintain_level_one option from uniformly_*coarsen functions,2018,,
9cc60c0,Added dependencies for uniform_refinement_estimator.C,2018,,
5d323db,Bugfixes - UniformRefinementEstimator seems to work now,2018,,
a002b2a,Only p refine active elements,2018,,
3f8aeff,Better warning/error messages for p overrefinement,2018,,
f3fe5e3,New header for dof_map,2018,,
fb18445,Added new flag_elements_by_error_tolerance refinement strategy,2018,,
3c34b4f,Enforce fixed formatting for tetgen args (this is not necessary for tetgen apparently but it was for triangle  which could not handle scientific notation.  Also added a single assert.,2018,,
dcd37ed,Extended build_cube functionality to create meshes with TET4 and TET10 elements.,2018,,
b4b548e,Bugfix for DEBUG/not-verifying-jacobians case,2018,,
1eef8d3,"Fix for ""not advancing time"" bug",2018,,
c9a0dbf,Added l2_norm() method to StatisticsVectors,2018,,
c7f86f0,Added reinit() method to handle mesh refinement correctly,2018,,
d316384,When solving with limited linear tolerance  it's not safe to use anything but zero as our initial Newton step guess,2018,,
ea64c57,Make NewtonSolver quiet by default,2018,,
7bf90a7,Bugfixes: backup the solution  and don't overwrite the accumulated error values,2018,,
4d4c11e,Make sure current_local_solution is up to date,2018,,
8af3319,"Do a ""deep copy"" of nodes and elements in the Mesh copy constructor",2018,,
ec65ba8,Fixed bug in sync() which prevented newly created elements from having the right node pointers.,2018,,
65a1d5b,Generic implementation of computing a cell volume with several specializations.h,2018,,
dc8ea6e,Added volume calculation formula.,2018,,
175bb29,Added volume calculation for pyramid.,2018,,
eea24a3,Cell volume formulae are not as easy to come up with as I thought. Falling back on the default implementation (build an FE and sum JxW) for all bi and trilinear type elements including QUAD4.,2018,,
8fe606a,removed const qualifier on return type,2018,,
07193e6,Enabled user control of (and added reliability improvements to) substepping,2018,,
d9672d0,Test for ridiculous verify_analytic_jacobian values,2018,,
4f86913,clarified exit logic in FE<>::inverse_map()  I do not expect this to change anything except to make the code more clear.,2018,,
9fad711,added ex18 to the documentation,2018,,
8982d79,minor changes for MipsPro C++,2018,,
1e503b8,Allow any small nonzero linear solver tolerance,2018,,
c6aeefe,Triangle::destroy now needs to know whether the struct it is destroying was used for input or output.,2018,,
32bdf40,Always report divergence  even when we're told to be quiet,2018,,
21d0c1a,updated documentation,2018,,
58dc56c,updated documentation,2018,,
8b8303f,updated documentation,2018,,
c713661,Changes for complex numbers.,2018,,
6502ca5,Brought dependencies back up to date,2018,,
d067940,contain doxygen files under same style as main page,2018,,
7c30473,added Roys 2006 Fe Rodeo talk,2018,,
03a390b,added more external links,2018,,
6aa0c37,Ignore near-zero pivots in the preconditioner,2018,,
c076d1b,Make the copy constructor correctly restore adaptive grid and neighbor information,2018,,
4662b0f,updated documentation,2018,,
a5aad1a,updated documentation,2018,,
aab811a,updated documentation,2018,,
077dd3c,updated documentation,2018,,
0d8fe15,fixed typo,2018,,
6963d26,Added DofMap::enforce_constraints_exactly(),2018,,
5187d54,Added additional output to make echo,2018,,
4321b36,"Correctly find ""diagonal"" constraint entries and turn off debugging in enforce_constraints_exactly()",2018,,
b589181,"Make sure newton_iterate is closed before beginning work  use enforce_constraints_exactly() on Newton steps to reduce their ""drift""",2018,,
d696f84,Added MeshRefinement::flag_elements_to_nelem_target(),2018,,
a2bf8fd,Bugfixes and return value (for use as a stopping criterion) for flag_elements_to_nelem_target(),2018,,
e43e7a9,Experimental adaptivity support,2018,,
937cbbf,Fixed typo,2018,,
8ceac99,Coarsen the right number of elements  with a more informative comment,2018,,
347c19d,Include missing headers,2018,,
117b4e8,Break ex18 into (relatively) physics-independent and physics-specific parts,2018,,
1f3b9c9,assert that all_tri() hasn't been called on a refined mesh,2018,,
60c43dc,Move solve options to config file,2018,,
711a475,Added support for delaunay triangulations of domains n-gonal holes cut out.,2018,,
7a91177,Minor changes  moved more options to input file,2018,,
860d48a,Added volume computation for pyramid with bilinear base and the tri-linear HEX8 element.,2018,,
5953088,Added code to enable construction of a TRI6 mesh using build_delaunay_square,2018,,
f260d58,Geometric volume calculation for 6-node prism elements.,2018,,
5c768ec,Added specialized volume computation for Quad4. Also added an approximate volume computation for non-planar Quad4 (living in R^3).  The analyical expression for the area is too complicated to evaluate and the quadrature (2x2 rule) results in 4 to 5 digits of accuracy in most cases.,2018,,
2d9c6c1,Trivial: Fixed indentation,2018,,
6e4da25,For now  DiffSystems should project both linear and nonlinear solutions on reinit(),2018,,
06ecf05,Add warnings to experimental code,2018,,
72fb41c,Warn about experimental code  turn on more debugging info,2018,,
4588fb23,Added assert (dim==2) for MeshTools::Modification::smooth.,2018,,
0cd2666,Weakened asserts() in FE::inverse_map so they don't give false positives on small elements,2018,,
13b2a48,Updated dependencies,2018,,
d1137da,Produce cleaner output in non-quiet mode,2018,,
15ca7ff,"Avoid ""&phi"" and ""&psi"" - so Firefox won't render them as actual greek letters in the documentation pages",2018,,
97aadb1,MeshRefinement API changes  _coarsen_by_parents option,2018,,
47fbe0d,Temporarily disabled unbuildable target,2018,,
ec0c7ce,Switch to non-deprecated MeshRefinement interface,2018,,
a32cd0e,"Also temporarily remove ex13_nonlinear from ""make run""",2018,,
55fa171,Adding support (currently broken) for parallel DiffSystem framework solves.,2018,,
e401ef1,Fix potential unclosed solution in parallel runs,2018,,
a3a3610,Loosen the coarsen and refine fractions by one element.,2018,,
32ad7bf,Specify mesh refinement parameters,2018,,
6dee701,Add (deprecated) support back for component_mask,2018,,
9b3e0bd,Switch to new MeshRefinement APIs,2018,,
7c2b3f7,Switch to new MeshRefinement API,2018,,
ea6f984,Updated configure test to set icc compiler flags based on x86_64 or ia32 architecture availability.,2018,,
29e5680,Do from-analytic projections for HERMITE elements,2018,,
98871f2,do not use -tpp6 with -xP,2018,,
c339085,Fixed bug in broadcast_mesh when reading in adapted meshes in parallel.,2018,,
ea7988f,More verbosity,2018,,
c0d1acb,Avoid redundant close() calls,2018,,
c0f8161,"Set _is_closed to false whenever PETSc APIs that ""unclose"" a vector are called.",2018,,
be6e12d,Add TypeVector<T>::operator>,2018,,
63baa9f,Made the boundary_id() member a bit safer by not reseating the Elem pointer which gets passed in.  The user could possibly still need that pointer after the call to boundary_id().,2018,,
b6bce9a,Base basis function orientations on node locations  not node numbering.,2018,,
0cb90e4,Solver error messages should distinguish between running out of iterations vs. getting NaN solutions,2018,,
4904e4a,Use a couple little vectors to avoid std::map lookups,2018,,
07a3271,Optimizations in FEMSystem::mass_residual,2018,,
b6217c5,"Bugfixes for ""cannot instantiate"" and ""initializing pointlocator twice"" problems",2018,,
9a2dac6,Recognize ExplicitSystem when reading in,2018,,
b588a79,Add const accessor function for point_locator,2018,,
d99a227,Fallback linear search shouldn't return (or bother checking) inactive elements,2018,,
2bf879f,Only add active elements to the PointLocatorTree,2018,,
fbe9d3c,Tree Nodes now index all elements likely to intersect them  not just elements whose centroids they contain.,2018,,
fc096e9,Need math.h for isnan(),2018,,
5d7e73f,Avoid false positives for contains_point(),2018,,
1d78b4a,"Add ""out of mesh mode"" to PointLocatorTree",2018,,
2a5a96e,"Add ""out of mesh mode"" to MeshFunction",2018,,
9c8d6d6,Avoid using isnan on C++ compilers that don't define it,2018,,
55a9c74,Added framework for postprocessing steps,2018,,
fa268e4,"Hackish ""fix"" for the ""partitioning one element"" bug.",2018,,
569cca2,support for Gridgen-created TETRA elements in addition to TETRA4,2018,,
4d88f03,Added T. Krogers patch to enable region attribute support.,2018,,
ad41546,Support for lowercase hex8 type (which is the same as HEX8),2018,,
1357408,Add attribute accessor,2018,,
8bccf6e,Octrees may require a larger bin size for tet meshes,2018,,
1ce707d,Bugfixes for flagging on tiny meshes  restore missing use of max_h_level,2018,,
efada7a,handle gridgen-generated triangles,2018,,
0cdc55e,Added T. Kroger oops patch for compilation in debug mode.,2018,,
7038b3b,Added min/max angle calculation for Tri3s,2018,,
25dabac,Added some additional sanity checks (asserts). These probably will not be tripped  but better to be safe than sorry.,2018,,
6c89900,The all_tri() function now correctly keeps track of boundary side ids.,2018,,
44eee52,Bugfix: dimension mismatch,2018,,
5366e73,build_cube() now correctly sets boundary IDs for the TET4/10 case.,2018,,
0222c96,Use TOLERANCE instead of 1.e-4 in FEInterface::inverse_map()  Add tolerance/secure options to all inverse_map() functions,2018,,
6cd6682,Add tolerance/secure parameters to InfFE inverse_map functions,2018,,
edbdd80,Changes for complex numbers.,2018,,
715ae5a,Add inverse_map tolerance option to FE side reinits,2018,,
ef935ae,Reverting broken/incomplete patch,2018,,
ddb7539,Added optional tolerance argument for side reinit functions to use with inverse_map(),2018,,
e060768,Fix coarsening projection bug,2018,,
3162cd4,Made pulling speed and frequency parameters safer.,2018,,
041464b,Added additional STOP_LOG event in case of early return.,2018,,
babf661,Removed unnecessary diagnostic message about conversion-to-const.,2018,,
fb00e2e,Updated web address in comments about quadrature rules.,2018,,
c4bfa7b,Add workaround for gcc 3.3.5 misoptimization bug,2018,,
ecfe41f,Fixed inaccurate comment  added utility functions,2018,,
0d6bb3d,Factor fine->coarse projection code into FEBase,2018,,
af7cce9,"Use cached n_nodes value  avoid the ""unused variable"" warning that the last refactor caused",2018,,
acd66c2,Move ErrorVectorReal to libmesh_common.h with the rest of the precision typedefs  and clean those up.,2018,,
b757818,Switch from float to ErrorVectorReal and from std::vector<float> to ErrorVector where appropriate.,2018,,
c0def73,Give ErrorVector the option of truly distinguishing active from inactive elements.,2018,,
f73afba,Add estimate_parent_error option (currently ignored!) to ErrorEstimator & its subclasses,2018,,
b30d3e5,"Avoid ""unused argument"" warnings",2018,,
9e052cb,Added support for triangulating square domains with arbitrarily-shaped holes.  Required some non-essential API changes in MeshTools::Generation code.,2018,,
a531779,Bugfix for gcc 4.1,2018,,
ce1b3d0,More dimension-independent support for 1D boundary calculations,2018,,
6b98632,New NodeElem class for dimension-independent side calculations in 1D,2018,,
776a8d8,Make -pc_factor_zeropivot 0 a default argument with any PETSc version,2018,,
1ff9a0b,Return to default (quadratic h-refined lagrange) options,2018,,
576cc66,Bugfix: committing a forgotten file,2018,,
bc7d852,"Factored HPSelector out as abstract base class  started adding a second implementation  reran ""make .depend""",2018,,
c713b40,"Added ""singularhp"" refinement type",2018,,
af8f97d,Fix bug in parallel runs on Hae-Won Choi's system,2018,,
e85c220,Implemented HPSingular,2018,,
3a7a038,Avoid unused parameter warnings,2018,,
6600c6a,Fixes for second derivative support with Number==Complex,2018,,
f443e96,Make operator== default to test exact equality  add separate fuzzy equality functions  make MeshRefinement::add_point use intelligent tolerances,2018,,
d918ecd,Changed has_affine_map tests to use relative error tolerances,2018,,
e9e74f8,Upgrade to version 1.4.1 of tetgen.,2018,,
00279e4,Updated TetGen License.,2018,,
a5fd5c1,Added jacobi target,2018,,
bbb715c,Be more careful about nonlinear solver convergence when the linear solver hasn't converged,2018,,
5c9b9bd,Fix stupid ==/= bug,2018,,
4ef9e5d,"Adjust 2D/3D code to handle 1D h selection  with the new boundary point ""integration"" capability this makes the special 1D path redundant so it is now commented out.",2018,,
22cedbb,Fixed to handle 1D meshes  use component_scale terms,2018,,
91174ac,Encourange overriding of FEMSystem::assembly() for adding pre or post assembly code.,2018,,
aa13af1,Fix missetting of max_linear_steps,2018,,
66a7c7d,Added Elem::*family_tree_by_neighbor functions,2018,,
8f68369,Change floating point BC test to use boundary info IDs.,2018,,
b8afc9f,Switched to boundary id use  loosened solver tolerances,2018,,
3b3f2b5,"Use more ""helpful"" default NewtonSolver settings",2018,,
06ee92b,Refactoring the triangulation code  and moving it out of the mesh_generation.h header.  You will now need to include mesh_triangle_support.h to use the triangulation routines.,2018,,
6fab169,Make which_neighbor_am_i() work for coarser neighbors as well  remove duplicate functionality in fe.C,2018,,
53ef0c5,Fixed typo from last commit,2018,,
83c15fc,Added code to build_delaunay_square() which correctly sets boundary condition IDs.,2018,,
bf5e70e,Added new framework for merging KellyErrorEstimator and LaplacianErrorEstimator code  as well as for adding estimate_parent_error support for each,2018,,
7d80ed5,Added get_fe_type method,2018,,
5b6762c,"Avoid ""unused variable"" warnings when HAVE_MPI is undefined",2018,,
500ee7b,Refactored Kelly  LaplacianErrorEstimator code to use JumpErrorEstimator base.,2018,,
ff2a403,"Added Derek and John's error plotting ""hack"" as an ErrorVector member function",2018,,
8d7eddb,Use error_per_cell's parent error estimates if they already exist,2018,,
920d4e8,"Fix ""corrupting mesh DoFObjects"" bug",2018,,
5f9460a,Format error message better,2018,,
9ce4f78,Added which_child_am_i utility method,2018,,
158055a,Fixed copy constructor to set element children pointers,2018,,
2db7d49,Fix for second order meshes,2018,,
24a75a6,Fixed several bugs in refine_by_nelem_target,2018,,
aa6b2ba,Changed incorrect assert,2018,,
cc18699,Got the direction of coarsen_threshold mixed up,2018,,
8db983d,Added Tim Krogers diagonal-selector refinement scheme as the default refinement scheme for Tet4s,2018,,
c7dad3f,Make linear_tolerance_multiplier a user-adjustable parameter,2018,,
c449bf5,Make asymmetric_constraint_rows behavior optional,2018,,
280a1f7,Remove unused parameter to avoid gcc debug warning  make sure solution is synched to current_local_solution before using the latter to enforce hanging node constraints,2018,,
bdb5c02,Don't fiddle with hanging node dof matrix rows  since we'll be using enforce_constraints_exactly() in the solver,2018,,
2588e7e,Double check hanging node constraints on the final solution,2018,,
a74f28d,More paranoia in parallel,2018,,
11e702f,Add additional debugging option to DiffSystem classes,2018,,
6319447,Add implementation of print_solution_norms option,2018,,
e60fc96,Ensure that constraints are exactly enforced  parallel vectors are properly closed.,2018,,
8b48084,enforce_constraints_exactly doesn't need a non-const DofMap,2018,,
ecea7bb,Added max_constraint_error() function for debugging purposes,2018,,
1ec7c1d,Make enforce_constraints_exactly work properly in parallel and on arbitrary vectors,2018,,
bf2ebb6,Make sure DoF constraints have been created before project_vector() is ever called,2018,,
29a326f,"Move parallel vector handling into System::project_vector  fix a ""hanging dofs of second-order geometric elements"" bug",2018,,
7892bc6,Fix memory leak from last patch,2018,,
efe8612,Only constrain active elements - trying to constrain ancestors is unnecessary and trying to constrain subactives is a bug.,2018,,
8b029f7,Optimize away the unconstrained case  handle serial vectors more correctly,2018,,
6ab78b3,Handle serial vectors better in parallel runs,2018,,
8547956,Make sure the vector is reclosed by enforce_constraints_exactly(),2018,,
be37536,"Fixed my stupid ""all FE objects share same cached_nodes"" bug",2018,,
2e78c04,Added print_global method  changed default operator<< to use it,2018,,
c5d036e,Added print_solutions debugging option,2018,,
ecf71c6,"Fixed more corner cases of the ""weird hanging node behavior in parallel"" bug",2018,,
b17f404,Added implementation of the print_solutions debugging option,2018,,
b46e4a5,More paranoia in parallel,2018,,
693ab36,Fixed foolish bug in *family_tree_by_neighbor functions,2018,,
68664c8,Factor out the function for adding neighbor element dof ids to the send list  and make that function more thorough to handle the special case problems in Tim's testcase,2018,,
1f6d435,Put max_linear_iterations into config file,2018,,
ec2f6e4,Use more paranoia about user code when in debug mode,2018,,
b7a0c1e,Fix bug in numerical jacobian calculations,2018,,
cb38c80,"Move ""include .depend"" to the end of Makefiles so it doesn't override the default target",2018,,
f45c4dd,More accurate asserts,2018,,
5321a0b,Make sure print_solutions is initialized to a sane default,2018,,
4edc5a6,When partitioning  also set the nodes processor ids.,2018,,
1aec02c,Added local node iterators as well as iteration over nodes belonging to a specific CPU.,2018,,
a9b2d61,Add print_element_jacobians option,2018,,
1d14934,Avoid blksize=0 error on ultracoarse meshes,2018,,
91a8f63,Added specialization of volume() for Edge2 elements.,2018,,
6f4368b,Add continue_after_max_iterations option  default to true,2018,,
8b37937,Added volume() implementation for finding the exact length of a quadratic Edge3 element.,2018,,
9f37848,Obey continue_after_max_iterations option,2018,,
ad23033,Fix nelem_target flagging on coarse meshes,2018,,
1faf1b0,"Added ex18 to default ""run all examples"" targets",2018,,
14c6907,All *.C files in example directories should be dependencies,2018,,
80173f0,Checked in Tims diagonal-selector refinement for Tet10.,2018,,
de5c9a4,Removed the min_and_max_angle stuff for the Tet10.  Dihedral angles dont really make sense if you have curved sides.,2018,,
6761132,Generalized 1D element Jacobian calculations to allow for EDGE2/3 elements living in 2D and 3D space.,2018,,
084451d,Fixed element normal calculations for 2D elements living in 3D.  The normal vector now lies in the tangent plane of the element rather than arbitrarily in the x-y plane.,2018,,
9dcc333,Added point_value() utility function,2018,,
14674af,Fixed possible miscaching bug,2018,,
a19c51e,Rebuilt .depend files,2018,,
a1944f7,Add vim swapfiles and new target names to cvsignore,2018,,
c45b0bc,Removed unnecessary #include,2018,,
8748c2d,Add -dbg/-opt/etc suffixes to target names  remember to check current directory when finding file dependencies,2018,,
c0e8c53,Removed overzealous assert(),2018,,
335dec1,Added gradient calculation methods,2018,,
99c924c,Added 3D support,2018,,
489281e,Fixed DORIVATIVES typo.,2018,,
5356f50,Added all_first_order() function,2018,,
3091b1e,Added workaround to make it always possible to plot error vectors discontinuously,2018,,
f4a95aa,Added second derivatives for Tet10 quadratic shape functions.,2018,,
5b18bcb,Avoid unnecessary calculations on affine maps,2018,,
c204d54,Refactored compute_map code,2018,,
24b508f,Removed overzealous assertion,2018,,
2fa5311,Refactored the Delaunay triangulation support in LibMesh.,2018,,
db424dc,Added second_order_child_vertex utility function,2018,,
5e357fd,"Avoid ""unused parameter"" warnings",2018,,
f364862,"Avoid ""mismatched container size"" bug",2018,,
8a9fdfa,Fix for 3D discontinuous element support,2018,,
4c6f8e6,Add non-affine second derivatives warning,2018,,
6bceab9,Added pressure pinning code as well as an adaptive linear solver tolerance. The pressure pinning seems to make the problem harder to solve for GMRES+ILU  but TFQMR+ILU doesnt seem to have any problem.,2018,,
0508dd5,Refactoring PatchErrorEstimator,2018,,
06d6140,Use slightly more terse specpoly definition,2018,,
925acb2,Added anti-idiot test in create_submesh() to prevent passing in a reference to the same mesh.,2018,,
63fbf04,Added n_old_dofs() function,2018,,
5e1eb53,Added estimate_errors() function,2018,,
dc43eac,Added code for expanding element patches by point neighbors  not just face neighbors,2018,,
b3c3416,Removed temporary warning message,2018,,
8f0380e,Refactoring in estimate_error()  bugfixes in specpoly(),2018,,
3f7da89,Bugfix in find_point_neighbors(),2018,,
ebedbc2,Added basis patch recovery estimator support,2018,,
4cc74ae,Updated dependencies,2018,,
b87ab20,Split the XDR helper classes into their own files.  Makes it easier to maintain/modify the XdrIO class  but nothing else should have changed.,2018,,
547e65c,Fixed dependency/argument bug,2018,,
9396b93,More fine-grained profiling of patch-building functions,2018,,
b79fe8f,Use cheapest PatchRecovery compatible patch extension method by default,2018,,
2505f9f,"Fix ""too many warnings"" bug",2018,,
d7ec2a3,Fixed left/right_multiply_transpose(A) to work in the case where (this==&A).,2018,,
f548a2c,"Fixed another stupid bug in ""non-affine element second derivatives"" warning",2018,,
6619fb1,Made EquationSystems::solve() operate in numeric order  and be overridable.,2018,,
e3a4bb4,Added comment to delete_system docs,2018,,
5b84fde,Extending UniformRefinementEstimator to handle multiple Systems,2018,,
97b6b88,Refactored DiscontinuityMeasure to use JumpErrorEstimator framework,2018,,
87405af,Updated discontinuity_measure dependencies,2018,,
d2dac1d,Avoid using a hardcoded include path when generating .depend,2018,,
115b980,Updated dependencies,2018,,
115e549,Fix for NaN hierarchic shape functions on triangle vertices,2018,,
b5830da,Fix missing initializations bug,2018,,
138bd5a,Dependencies update,2018,,
e037c82,upped ascii precision from 12 to 16 digits,2018,,
9fe6de1,Initialize iterator outside for loop.,2018,,
44298ca,Correctly add sides to BoundaryInfo when calling build_square with TRI3/6 elements.,2018,,
e9df46b,Use zero exact solution by default,2018,,
8aca461,Add additional error indicator type  simplify config file,2018,,
7f1b897,Fixed stupid indexing bug in has_affine_map(),2018,,
155fe5f,Removed debugging error() call,2018,,
927e0a8,The people responsible for sacking the previous bug have just been sacked.,2018,,
661be24,Fix cut and paste bug in has_affine_map(),2018,,
2466d32,Fixed loss of precision in ASCII bug,2018,,
a79f2cd,This commit was manufactured by cvs2svn to create tag 'libmesh-0_6_0-rc1'.,2018,,
869d5ac,Add mesh elements in DofObject ID order  to avoid later bugs (e.g. when reading complex solutions),2018,,
cb331ff,Try to avoid O(n) delete_node() cost when possible,2018,,
8042693,This commit was manufactured by cvs2svn to create tag 'libmesh-0_6_0-rc2'.,2018,,
a0f74be,Localize (update) each system after an EquationSystems::read(),2018,,
8a48d01,"Attaching ""zero_solution"" functions to ExactSolution objects is now unnecessary",2018,,
b434549,Use existing parents map rather than redundant vector,2018,,
fac9e30,Add elements in ascending ID order when broadcasting mesh,2018,,
c42ee9b,Added operator==,2018,,
9554aab,Don't write out unrecognized system_type strings,2018,,
27c7327,Fix non-initialized variable warning.,2018,,
03da0ea,Make sure our point locators only return active elements,2018,,
de9e7b5,Our cached _element should start out NULL  not start out as a potentially inactive element!,2018,,
6b17262,Allow redundant add_system() calls,2018,,
3369394,Be tolerant of redundant add_variable  add_vector calls,2018,,
4ce9ade,Make clear() behavior more correct  make FEMSystem more resilliant to multiple init() calls,2018,,
c5a988f,Patch by M. Luthi: change line -> 3line,2018,,
32b922f,Added hessian calculation support to MeshFunction,2018,,
15e8073,"Fix for ""may delete uninitialized pointer"" bug",2018,,
a876cf9,Added attach_reference_solution() method,2018,,
d2e62f9,Modified Elem::build_side() to take a boolean flag (default true) which allows the user to obtain a proxy Side object (which just forwards most calls on to the parent) or a true Side object which can stand alone.,2018,,
2e6c210,Remember to initialize MeshFunction,2018,,
e4b150c,Changed order of include files for cxx version of mpich.,2018,,
fbb28df,"Martin's ""report bad element ID"" patch",2018,,
6a55270,Bugfix  set-aware optimizations for Patch growth,2018,,
ea0ad0b,New patch growth options  shorter matsize calculation,2018,,
ab265cd,Fixed overzealous assertion,2018,,
8c76c82,Get rid of annoying warning,2018,,
55b982f,Move sobolev_order option to base ErrorEstimator class  implement sobolev_order = 2 in PatchRecoveryErrorEstimator,2018,,
ee75704,"Removed ""_nonlinear_solution"" vector  changed code to solely use System::solution instead.",2018,,
f76b60e,Fix to make xdr_Real defined even when XDR support is disabled,2018,,
a5ef4a2,Initialize pointers to NULL to avoid uninitialized variable warning.,2018,,
b55044d,fixed for no second derivatives,2018,,
005acf9,Dependency updates,2018,,
0bd436c,Bugfix in has_ancestor_children,2018,,
0f5cb34,Use node iterators instead of looping over mesh nodes and do not move second-order vertices which are on the boundary.,2018,,
32f6f5c,Added the flatten() fuction which allows you to take a refined mesh and convert it into a flat mesh containing all level-0 elements.  Essentially deletes (in-place) all the inactive elements.,2018,,
8b3f8de,When node/element is deleted  also remove it from BoundaryInfo.,2018,,
a273976,Reimplemented build_sphere() for meshing circles and spheres.  Currently supports only Hexahedral elements in 3D  but could probably be extended to support Tets using the 24-split technique...,2018,,
3798cc7,Added has_system() method,2018,,
fed2b53,Added has_variable() method,2018,,
1b34828,Add configurable minimum_linear_tolerance option,2018,,
c0d0686,.bz2 compressed file support,2018,,
5b82073,Added missing include,2018,,
6bec5d3,Added AdaptiveTimeSolver class  necessary TimeSolver API changes,2018,,
12603dc,Reorder PETSc calls to fix problems with-pc_type hypre,2018,,
6ffbd39,Force file overwriting with bzip2/bunzip2  add MPI_Barrier where needed to keep processes in sync,2018,,
d26a9c6,Still debugging  developing AdaptiveTimeSolver class,2018,,
26a4fc2,Updated dependencies,2018,,
1b52c7d,Added calculate_norm() methods,2018,,
b208114,Added more sophisticated error norm options,2018,,
8a00d7c,time_solver->diff_solver() is now a function returning an AutoPtr.,2018,,
1c80e80,Return first order equivalent types even of first order elements,2018,,
cdb0b16,Fixes for more reliable coarsening behavior,2018,,
64b71d6,Fix relative_residual_tolerance read bug  undersolved adaptivity bug,2018,,
132c0a2,"Bugfix for ""drifting constraints"" problem",2018,,
968777b,added .fro file output format used by the ACDL at MIT for triangulated meshes,2018,,
208aefd,Moved minimum_linear_tolerance parameter to diff_solver.h,2018,,
5a4ef7a,Print post-Newton-step residuals when solver.quiet is off,2018,,
2789a2a,Obey max_h_level restriction in flag_by_error_tolerance,2018,,
2067e14,"flag_elements_by_nelem_target should now obey max_h_level and should avoid ""over-coarsening"" or ""over-refining"" when many elements have the same error value",2018,,
4f22ad6,Print out analytic and numeric jacobians when verify_analytic_jacobians fails,2018,,
aeb5d2a,Proceed (for now) when using different fe_family classes  since most use the same quadrature rule anyway.,2018,,
7af35e7,Fix FEType::operator<,2018,,
9855355,Make all_tri() handle hybrid meshes as well,2018,,
f8ab15a,Added optimization for project_vector(fptr etc) for simple elements  removed a different (potentially buggy) optimization,2018,,
f2b07c3,"Fix ""ignore parents with 0 error"" bug  and switch nelem_target return value to a (much) more stringent test.",2018,,
37337bf,"We can't implement an abstract operator=  so it should be ""pure virtual""  not ""silently fail"".   -)",2018,,
39d706b,"Use a global rather than a ""send list"" based solution  in case the fine grid is partitioned differently than the coarse grid.",2018,,
e260003,Remember to localize parallel vectors before taking their Hilbert norms.,2018,,
2cf158a,Properly localize projected solution vectors,2018,,
c96cece,Initialize dphi  d2phi pointers to NULL to avoid compiler warning.,2018,,
2ae1ae8,64-bit fixes,2018,,
