Document Title,Abstract,Year,PDF Link,label
d4335d3,Change http to https in ref file,2018,,
6f77382,Upgrade Abivars.jar : much better help.,2018,,
9381664.0,Apply generate_doc.py,2018,,
d108a37,Start the finalization of ABINITv8.6.0,2018,,
74009fe,Apply generate_doc.py,2018,,
d5e8062,Rerun generate_doc: lots of chages because dict ordering is not guaranteed,2018,,
e8d3bb3,Include latex equations,2018,,
5bf99c8,Replace png with latex  use svg because it's 2017  24Mb --> 8Mb,2018,,
d0a1820,Use wikilink and bibtex entries for citations,2018,,
0ad0a59,And now chmod ugo-x for several py modules because only scripts need x bit-flag,2018,,
c055281,Regenerate doc  on the basis of Matteo's modifications for theory BSE and MBPT (latex + mathjax),2018,,
b0cca5f,Fix references in the abiref.bib file,2018,,
3c760f4,Fix anchor problem in bib_acknow.htm,2018,,
d6955d3,Start to work on the release_notes,2018,,
a255043,Fix typos in topic_DFT+U,2018,,
3da09be,Adjust tolerabces for graphene_macports,2018,,
89406c3,Scanned the past merge requests  to constitute the release notes for v8.6.0,2018,,
362cbf2,Upgrade check list,2018,,
cf6921f,Merge branch 'release-8.6.0' of gitlab:trunk/abinit into release-8.6.0,2018,,
2787fa6,Finalized a first version of the release_notes for v8.6.0 .,2018,,
c346e40,Update contributor file,2018,,
e4d90dd,Merge remote-tracking branch 'remotes/gingras.ol/dev_gingras' into _gingras,2018,,
b72a970,Backport the modifs done by O. Gingras to switch from TRIQS 1.3 to TRIQS 1.4,2018,,
aed09b4,Upgrade of the release_notes  incl. TRIQS 1.4,2018,,
9dd3248,Merge branch 'release-8.6.0' into _gingras,2018,,
35c0fd8,Apply generate_doc,2018,,
d1f78f5,Merge branch 'develop' of gitlab.abinit.org:gingras.ol/abinit into dev_gingras,2018,,
bc76a7b,Upgrade check_list.txt,2018,,
fa3636e,Merge branch 'release-8.6.0' of gitlab:trunk/abinit into release-8.6.0,2018,,
2c4b288,Initialize v8.6.1,2018,,
588adb5,Merge branch 'release-8.6.1' into develop,2018,,
2c260fe,Merge branch '_gingras' into develop,2018,,
117a19f,Merge remote-tracking branch 'remotes/gingras.ol/dev_gingras' into _gingras,2018,,
9dfed68,Merge branch '_gingras' into develop,2018,,
63525bd,Initialize v8.7.1,2018,,
6a3a9c3,Initialize v8.8.0,2018,,
e42d154,symsigma in EPH  gspline_t for gaussian DOS  add tmesh variable,2018,,
e2d1261,Refactoring,2018,,
9.91e+117,Use different format for results,2018,,
5670b02,abilint,2018,,
e4b812a,Add gaps,2018,,
f02c24f,Fix abirules,2018,,
f0fa866,Move edos computation to eph_phgamma,2018,,
54f12db,Update EPH refs,2018,,
bb53ddd,Parallelization over q-points and bands,2018,,
2c562c1,Add routine to dump v1(q nu)(r),2018,,
8da3826,Refactoring output routines,2018,,
4fe8a6a,Continue refactoring,2018,,
4f63f62,Merge branch 'release-8.2.1' of gitlab.abinit.org:trunk/abinit into eph,2018,,
bae1498,Minor changes,2018,,
de12ee5,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
fb8caa7,Fix typo,2018,,
a014521,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
7941c19,Merge remote-tracking branch 'origin' into eph,2018,,
ce7a826,abilint,2018,,
371f660,Merge remote-tracking branch 'origin' into eph,2018,,
461c2fc,Merge branch 'hotfix-8.4' into develop,2018,,
5ccbe7e,Merge branch 'develop' into hotfix-8.4,2018,,
ed1bff2,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
5ca341a,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
73d1fcc,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
c57ce3d,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph and solve conflicts in a2fw_solve_gap,2018,,
e5ddf35,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
ab2b5ee,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
c0a22b9,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
9e48c89,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
58c876a,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
2fb6f8d,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
e10f448,abilint,2018,,
49db121,Add a2f values to EPH.nc,2018,,
8a2ebd9,workaround for internal compiler error with gcc <= 4.8,2018,,
ecb6672,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
b2c316e,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
4953f06,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
bc2f29b,Write a2ftr to EPH.nc  add autoparal section in eph  fix bug in call to complete_gamma if nsppol=2,2018,,
532a961,Enclose a2ftr code inside if (dt%eph_transport > 0),2018,,
bdf6976,Merge remote-tracking branch 'origin/invalid_close' into eph,2018,,
905f54c,Fix autoparal in eph,2018,,
56f1822,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2018,,
ca23894,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2018,,
3bf17d3,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
34dcf3b,abilint,2018,,
536da1c,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
7083367.0,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
0a31cf6,Minor changes,2018,,
d12e15b,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
97a3926,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
bf35c55,Fix conflict,2018,,
c57905f,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
5373a6c,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
da03c6e,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2018,,
284a52c,Add kcalc2ibz to SIGEPH.nc,2018,,
12379bc,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
c4e67e4,Use the new weight distribution of the Fourier components of the force constants done by Guido Pettreto as default. Extensive benchmarks in the phonon database shows that in most materials it solves issues of the phonon interpolation near Gamma while not decrasing the quality in other materials.,2018,,
79ced62,Merge branch 'mkdocs' of gitlab.abinit.org:gmatteo/abinit into eph,2018,,
c2940b8,Cleanup,2018,,
3bcbf03,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
21ea48e,Activatee the new weights only if nqshift is 0.,2018,,
223c72a,Add doc/index.md --> guide/new_user,2018,,
86c6a05,Merge branch 'develop' of gitlab.abinit.org:wchen/abinit into develop,2018,,
66e8f73,Start to play with the *.md files.,2018,,
e0818ec,Fix warnings encountered with mksite.py WARNING: Don't know how to handle wikilink token . Also  miscellaneous fixes.,2018,,
153e627,Update section [atlas_intel_18.0_openmpi]  from Jean-Michel.,2018,,
6c968a3,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
6214254.0,Merge branch 'develop' into mkdocs,2018,,
e122728,Merge remote-tracking branch 'remotes/henrique/phgamma' into _henrique,2018,,
2df2400,Implement the correct determination of new_wght,2018,,
31a192d,Report on the problem encountered with Ifort 18.0 .,2018,,
9334b54,Fix wrong displayed value of Fock fraction when using customized hyb_mixing(_sr),2018,,
2000000000000000.0,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,2018,,
dc84c14,Fix the display issue for the range-separation parameter,2018,,
668c63b,Treat better tolerance of recounting of weights on atoms  for interatomic force constants,2018,,
fa46d30,Merge branch 'develop' into _henrique,2018,,
8a9ddd3,Previous fix was not fully correct.,2018,,
0f8b92c,Two modifications to bypass problem with new weight switch.,2018,,
5262cb0,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
6c6a40e,Add more metadata to netcdf files,2018,,
919c967,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
4528607.0,Take care of ibrav=-1 case.,2018,,
1657d69,Update a series of reference files  due to the change of determination of the weights for the computation of the IFCs.,2018,,
6ec31b1,Partial update of the input and reference files of the tests affected by the change of meaning of brav,2018,,
1bfd3ac,Document brav=-1,2018,,
e1e1642,Fix typo,2018,,
b3a0e55,Merge branch '_henrique' of gitlab:trunk/abinit into _henrique,2018,,
95138bd,Synch metavars in netcdf files,2018,,
821a583,Fix typo,2018,,
8df0b4b,Update references for brav=-1,2018,,
0492af7,Modifs to deal with brav=-1,2018,,
1a7d275,Merge branch '_henrique' of gitlab:trunk/abinit into _henrique,2018,,
c217605,Upgrade refs,2018,,
7f8d606,Update tolerances. Also reduced the one for v8#45 _GRUN_DOS and _GRUN_QPATH  hoping more stable result from new algorithm for brav=1,2018,,
d9c52e9,Two more update of tols,2018,,
631c969,EPH.nc --> A2F.nc (move to new format),2018,,
1f3b254,Merge branch '_henrique' into develop,2018,,
61cba83,Merge branch 'mkdocs' into develop,2018,,
733a2b8,Merge remote-tracking branch 'remotes/wchen/develop' into develop,2018,,
89cb0c6,Add ph_ variabies for A2F.nc,2018,,
07e6ff7,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
0bc286e,Increase EPH_WTOL,2018,,
3610a1a,Add gwa.pdf to theory.extra,2018,,
78dc281,Improve eph docs,2018,,
87f7eb7,Fix invalid escape sequence,2018,,
5574d65,Fix edit on github link,2018,,
a07f748,Use zcut as input variable,2018,,
3e0352e,Increase tols,2018,,
025cbf3,Fix links to robodoc,2018,,
98189c7,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into mkdocs,2018,,
3bff772,Use MD in tdepes.md lesson,2018,,
3f89097,Use ieig2rf 5  update input files for script  improve docs,2018,,
05bcec7,Use sigma broadening in DW if ediff < tol6,2018,,
7c17df7,Update refs files for the tutorial tdepes,2018,,
6c16b98,Augment ecut 5 to 10  in order to reproduce the second figure of Samuel's tutorial.,2018,,
b56944c,Minor modifs,2018,,
772dee5,Add references+links,2018,,
06d52b9,"Translate ""tribe"" to ""relevance"" whenever needed.",2018,,
fe78f37,Fix incorrect directories or other typos.,2018,,
f077e42,Write adiabatic results to ab_out,2018,,
ac048f9,Execute tdepes only in the NETCDF case.,2018,,
9a73ac1,Make the test on the lowest argument of an exponential more robust,2018,,
a48a810,Merge branch '_gmatteo' of gitlab.abinit.org:trunk/abinit into _gmatteo,2018,,
46679a9,Fix issues in the .md files  linked to the message of JMB.,2018,,
ceddc6d,Fix of a subset of borken links detected by linchecker.,2018,,
205df8e,Clean the tutorials tdepes.,2018,,
afd2877,Partial rewriting of the tdepes tutorial.,2018,,
006e823,v8.6 release notes are integrated  not yet fully formatted.,2018,,
79c54a1,Release notes for v8.6 are now better formatted. Not all hyperlinks have been established  but this is sufficient for now.,2018,,
6d7c490,Treat explicitly the computation of the q-point grid.,2018,,
27ab0c0,tdepes_3 has been cleaned.,2018,,
e844bb3,Further work on tdepes.,2018,,
35c40dd,Improve docs,2018,,
d425205,Fix problem with tdepes_2 . Also define depes_4_plot_bs.in.,2018,,
d1732a6,The first cleaning of the tutorial is completed. Checks still to be done.,2018,,
6e34f1a,Update tdepes_4 input and output files,2018,,
c4d3c03,Fix typos,2018,,
09d5b8d,Fix problem with tdepes_2,2018,,
74a1b96,Update of ref for tdepes_4 (was obtained on my Mac initially).,2018,,
2cf99dc,Tests depes are independent of each other.,2018,,
225ae78,Minor modifs of the tdepes lesson.,2018,,
b54c04e,Merge branch '_gmatteo' of gitlab:trunk/abinit into _gmatteo,2018,,
b6d62c8,Add the authors of the input files for the tutorespfn.,2018,,
938aa37,Miscellaneous fixes.,2018,,
0f5462a,Tutorial rf1 has been cleaned and upgraded. Also help for respfn. Also added a few references in the bib file.,2018,,
b2b7eb8,NaN for v8#09 on graphene are back  despite the previous correction ?! Disentangled the unrelated tests v8#07-11  then exclude builder for v8#09.,2018,,
44ef382,Cleaning of the rf2 tutorial (with associated new entries for abiref.bib).,2018,,
bd40442,Minor adjustment.,2018,,
58f9315,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2018,,
45ad551,Use IBZ in DW if symsigma,2018,,
8d2c600,Update refs,2018,,
41fe4d1,Allowed for free-form link flags statements in configure options,2018,,
bdbfff7,Increase tolrel  use brav@anaddb,2018,,
3f08cdd,Merge remote-tracking branch 'remotes/pouillon/buildsys-relax-parsing' into _gmatteo,2018,,
85d420f,Debugging of dfpt_mkvxc_noncoll for nlxccc case,2018,,
822f7ee,Modification of the scf_history_type to allow storing only the wavefunctions   init and free scf_history_wf. Should compile.,2018,,
ced1f27,Define new input variable wfmix.,2018,,
5efc706,Improve the documentation for wfmix,2018,,
f0f3d2a,Fix typo,2018,,
c35c764,Fix typo in doc,2018,,
dd7a083,Fix args of scf_history_init,2018,,
2cbf1ba,Fix missing declaration,2018,,
0dd687c,Complete coding (not debugged) of simple mixing of WFs  in NC and k-point parallelism (PAW not complete  band-fft parallelism not complete).,2018,,
7c2b011,Compilation is OK.,2018,,
1d42aa0,Define new test v7#69 (at present  same as v7#t67),2018,,
ba2ad39,Fix bugs. Now test v7#69 executes properly with simple mixing and wfmix=one (so  no mixing ...),2018,,
c9aefd8,Define the Fock istep outer loop counter,2018,,
cda8ea0,Debugging modifications - to be removed afterwards,2018,,
9eb237c,Temporary commit of light test directory,2018,,
baca663,Merge branch 'develop' into wfmix2,2018,,
d6b0247,Initialize v8.7.3,2018,,
4a8ec04,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
f7a1655,merge,2018,,
2bb81c6,some minor changes includig new input variable ixcrot,2018,,
369e460,mistake in 57_iovars/chkinp.F90 corrected,2018,,
be3a5b3,preparation of an automatic test for DFPT in non-collinear  MnO AFM with GS  ddk and atom+E-field perturbations  put in t70.in,2018,,
e5604f1,Define new routine dotprod_set_cgcprj.F90  modify wf_mixing.F90 accordingly. Still to be compiled and tested.,2018,,
9be2112,Continue to debug,2018,,
0b83fcc,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
d9d4ac1,Fix minor problems : src/66_wfs/dotprod_set_cgcprj.F90 pass abilint,2018,,
c4c6b20,Fix several typos.,2018,,
ba3b315,Fix several typos,2018,,
6f04d52,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
f11f66f,The native matrix element computation for sets of wfs  and the dotprod_set_cgcproj give the same results.,2018,,
77c7b39,The inversion is now working  and tested in one case.,2018,,
d1eb6ae,Simple mixing is working. Update test v7#69.,2018,,
59301a9,Merge branch 'develop' into wfmix2,2018,,
3c7fda6,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
b7697e5,Create 66_wfs/lincom_cgcprj.F90  and use it (did not try to compile yet !),2018,,
8952dfe,Apply abilint,2018,,
aabe761,Fix minor problems  so that compilation is OK.,2018,,
526823c,Now test v7#69 executes correctly.,2018,,
0b49dc9,Fix typo,2018,,
75a2b47,Create new routine cgcproj_cholesky.F90 . Generalize dotprod_set_cgcprj.F90. Adapt wf_mixing.F90.,2018,,
45fde22,Many small fixes (typos  declarations ...). Now cgcprj_cholesky passes abilint.,2018,,
9b8a773,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
4686a91,Fix typos.,2018,,
493cee8,Dummy modifications of *html files.,2018,,
8d4c1aa,Add missing arg,2018,,
295f99d,mv v7#71 to v7#76 and mv v7#72 to v7#77,2018,,
789f24d,Define files for new test v7#71. Also  tutorial#nuc_1 had never been activated for automatic tests ...,2018,,
b8881f8,Add two JTH pseudos for tests (and possible elimination of other obsolete pseudos).,2018,,
ea78413,Now the test tutorial#nuc_1 is activated.,2018,,
5808970.0,Merge branch 'develop' into wfmix2,2018,,
90da3ef,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
f29a2d0,Fix several things for wfmix with PAW,2018,,
0d13a58,Disable temporarily v7#71 . The tutorial_nuc might soon be merged.,2018,,
1ebbb5c,Actiavte again v7#71,2018,,
4a951c0,added tim1rev variable,2018,,
fdd6ecd,Several minor modifications  to make pass on the test farm (abirules as well as compile).,2018,,
e2b8fd8,Introduce downsampling for test v7#71,2018,,
81b5005,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
0f14a1b,Still debugging ...,2018,,
94e1b2a,Debug memory leak. Also update abirules#4 ref.,2018,,
6e78bae,Treat the allocation of scf_history%cprj in case usepaw==0.,2018,,
dd9134f,Treat correctly allocation of scf_history%cprj in the case usepaw==0.,2018,,
22dce06,Merge branch 'tuto_nuc' of gitlab:trunk/abinit into tuto_nuc,2018,,
8cf6012,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
f3fa638,abilint,2018,,
30359ff,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,2018,,
50bd446,Merge branch 'tuto_nuc' into wfmix2,2018,,
d68a6d2,small changes of output t20 renamed to t66  and new NC test (t67) added,2018,,
2d1aec6,got updates from trunk,2018,,
6205b1f,Complete deallocations.,2018,,
49b4d84,Merge branch 'tuto_nuc' into wfmix2,2018,,
2e9939e,Fix problem with the indices in src/66_wfs/lincom_cgcprj.F90. Check is now working.,2018,,
5403f07,Define timrho for scfcv,2018,,
b2a29e5,Merge branch 'tuto_nuc' of gitlab:trunk/abinit into tuto_nuc,2018,,
50ba3b5,Recompute the density after upgrading the wavefunctions,2018,,
831e383,Merge branch 'tuto_nuc' into wfmix2,2018,,
32ab973,Define tim_mkrho,2018,,
81789c0,Try to compute the density from the rhoij ...,2018,,
6125910.0,Declare qpt,2018,,
8ecfa96,THe density is now recomputed after the mixing of wfs  but this is apparently useless ?!,2018,,
66358a3,Use nbandhf for wf_mixing (and update ref file fro v7[69]. Also clean wf_mixing.F90 . Print eigenvalues of the projector associated to S in dotprod_set_cgcprj.F90 .,2018,,
c118521,Finalize use of nbandhf instead of nband_k. Also make test that the mixing of wavefunctions ins not made when paral_kgb is activate  or when extrapwf is activated.,2018,,
5638b7f,FIx minor issues,2018,,
8676595.0,new automatic test for dfpt-non-collinear,2018,,
6217721.0,resolved conflict with Sergei branch (list of new automatic tests in tests/v8/__init__.py),2018,,
aca2828,Fix allocation problems of cprj's. Update test v7#71. A clear speed up is now observed with wfmix 1.3  PAW case.,2018,,
b41f2a4,suppress nunused variables,2018,,
2afdc6d,Enforce ixc1 11 (instead of the LibXC version of PBE),2018,,
f0461ab,Temporary : modifications to test frozen wavefunctionsTemporary : modifications to test frozen wavefunctions..,2018,,
39d4044,Merge branch 'wfmix3' of gitlab:trunk/abinit into wfmix3,2018,,
ed31dce,Code RMM-DIIS up to the computation of the (cross-)residuals,2018,,
4973824.0,Merge branch 'wfmix3' of gitlab:trunk/abinit into wfmix3,2018,,
ee68d4d,Fix minor issues  so that abinit compiles.,2018,,
3.745e+62,RMM DIIS algorithm for wf mixing is now coded (for insulators  though).,2018,,
da067a6,Minor fixes  to pass on the test farm.,2018,,
4aadf7d,Compilation works.,2018,,
d8dd0b9,Nex test v7#72  for RMM-DIIS a for wavefunction mixing,2018,,
5915728.0,Fix in t72.in,2018,,
ef44df8,Suppress unused vars,2018,,
12273c9,Replace imag by aimag to please NAG,2018,,
1a93fa6,RMM-DIIS is working  in the NC case. Test v7#72 OK (portability still to be established  though).,2018,,
07aa46d,Clean (suppress debugging sections),2018,,
1cb97a6,tiny dbg comment change,2018,,
0e8a4dd,Merge remote-tracking branch 'sergei/dfpt_noncoll' into dfpt_noncoll,2018,,
604a6c5,fixed timab bug in src/66_wfs/getgh1c.F90,2018,,
25adda2,Preparation of automatic test for DFTP in non-collinear: t70 for GS WF reference,2018,,
2ab5871,automatic test chain for ddk in non-collinear  for ixcrot=1  2 and3 --> t71  72 and 73,2018,,
5659880.0,automatic test chain for ddk in non-collinear  for ixcrot=1  2 and3 --> t71  72 and 73,2018,,
cbe7f3e,changed tolnlines v8[t67],2018,,
bc37a4c,simplified v8[67] test  only longitudinal response,2018,,
9f0c6d6,small adjustements for t67,2018,,
1b6136b,added description of new input variables ixcrot and tim1rev,2018,,
9cf822e,dfpt nc rfmang test at q=0.5 is now split into two parts,2018,,
fb5787a,removed some unused variables,2018,,
6e63bb7,toldfe reduced for t68,2018,,
01d20b0,change of t68,2018,,
194f1d6,changed reference for t68 to satisfy abiref,2018,,
9709bc6,relative tol adjusted to 0.004,2018,,
18c01bc,change ref t68,2018,,
1bc7af1,further tol increase in t68,2018,,
9f95b79,some additional t67 t68 modifications,2018,,
9841c3e,unused vars test reference updated,2018,,
1aef7ad,potential solution of compilation problem on petrus and ibm8,2018,,
482a97d,merge with recent updates from the trunk  doc conflicts resolved,2018,,
0769f6d,slight change of accuracy in v67mbpt[t51] to make it pass all the tests,2018,,
b0e2d1c,merge fix with latest Sergei's branch,2018,,
e10cc22,test for transverse B-field response,2018,,
487bb77,t69 tolerance updated,2018,,
bac2244,tolnlines t69 adjustemed to 11,2018,,
c75b4a4,another transverse response test,2018,,
364e6da,A dimension of a zgesv call was incorrect,2018,,
dbb31a4,Update the reference file,2018,,
07ec14e,shift of dfpt noncoll automatic tests to fullfil Sergei's ones  now t71-->t74,2018,,
1e8ce0c,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,2018,,
47a6e55,shift to ixc 7 instead of libxc -1012 to pass on testfarm for tests v8[71:74],2018,,
732fea4,There were missing DEALLOCATE statements,2018,,
f1bacd0,Merge branch 'develop' into wfmix3,2018,,
d0eb98a,Update tolerance for v8#68 on bob openmp,2018,,
f8bdfd9,New automatic tests for DFPT noncollinear with E-field perturbation (t75:t77)  the perturbation direction has been reduced to only [100] to speedup a bit the time length of the tests  Bug correction in dfpt_nstdy.F90 (replace rhodummy by the actual densities),2018,,
2915672.0,addition of atom perturbation DFPT tests in case of non-collinear magnetism (t78 to t80)  The previous t[80:83] have been moved to t[90:93],2018,,
1df771b,bug fix for xccc (option=0) in case(1) (ixcrot=1) of rotate_back_mag_dfpt,2018,,
efe3f80,change refs automatic tests t[75:78],2018,,
a692435,t90 to pass on abiref,2018,,
892fa53,adapting t90:93 to pass abiref  last round?,2018,,
ba024f1,Merge remote-tracking branch 'remotes/bousquet/dfpt_noncoll' into _bousquet,2018,,
2e6aed5,update of t[71:80] to have them tested with mpi,2018,,
de5e379,Merge bousquet/dfpt_noncoll/2e6a into develop,2018,,
231a5a8,Before updating year 2017 to 2018 in the copyright  fix the remaining 2016 (upgraded to 2017),2018,,
0ea551c,Update script to 2018,2018,,
1d6c0d6,Update copyright year ...,2018,,
be1a288,... update copyright year (continued) ...,2018,,
14b24de,... update copyright year (continued) ...,2018,,
a4dad64,... update copyright year (continued) ...,2018,,
c33fc98,... update copyright year (continued) ...,2018,,
e34cc10,... update copyright year (final).,2018,,
b187895,Run ./generate_doc.py,2018,,
e8d4342,make parents,2018,,
fab6f11,Enlarge tolerance for test v8#69 due to bob_openmp,2018,,
bed9194,Modify the *.ac files for the new branch hotfix-8.2.2,2018,,
fa84a0f,Split too long lines (that do not appear well on the Web site).,2018,,
ce6959c,Improves formatting of selected pages of the doc,2018,,
db6eeca,Small change in the build system (improve compilation on exotic architectures),2018,,
788388d,Add v8 directory to buildsys,2018,,
c9feb9a,Small modifs in abinit_vars.yml  and update of vardev and varrlx.,2018,,
926240.0,Fix problem with test#10 of buildsys  related to FCFLAGS_FIXEDFORM  and other FCFLAGS_* . Fix borrowed from torrent/wvl-paw-forces.,2018,,
2618022.0,Merge remote-tracking branch gmatteo/hotfix-runtests/7883 into hotfix-8.2.2,2018,,
1f74147,The modification of env. variables should pass the tests now,2018,,
751dc2e,Change ref files for configuration files,2018,,
4071796.0,Update the install notes (was severely outdated). Minor improvement of the release notes formatting.,2018,,
8cb9d43,Suppress unallowed calls to file function (newunit is not compatible with F2008),2018,,
1cf50ea,Update doc  incl. features  statistics  and release notes.,2018,,
e2784ff,Update year 2015 to 2016 (I),2018,,
5ac6d66,Update year 2015 to 2016 (II),2018,,
67e315f,Update year 2015 to 2016 (III),2018,,
5be3a56,Update years for a first batch of python files,2018,,
02a9ebc,Update year 2015 to 2016,2018,,
aef2062,Update year 2016 to 2017 (I),2018,,
2a07d4a,Update year 2016 to 2017 (II),2018,,
4fe0149,Update year 2016 to 2017 (III),2018,,
2620000.0,Update year 2016 to 2017,2018,,
8061983.0,Update years 2016 to 2017 (IV),2018,,
d387a17,Update year 2016 to 2017 (V),2018,,
b8cbe65,Update contributor list,2018,,
ded633e,Fix README as links,2018,,
d3232af,Modify script to take into account README links,2018,,
4a4dae8,Now handle libtetra as libpaw in some scripts,2018,,
194e41b,Merge remote-tracking branch torrent/quickfixes/4a4d into _torrent-8.2.2,2018,,
ae6b95e,Update KNOWN_PROBLEMS,2018,,
57fd8c1,Had to (re)import from Marc the declarations for FCFLAGS_* in environment.conf,2018,,
bd4dcfc,Merge branch '_torrent-8.2.2' into hotfix-8.2.2,2018,,
c4d4f15,Add cleaning for calculation of effective interaction in cRPA,2018,,
79aa402,Update dmft tutorial and add cRPA tutorial.,2018,,
f350031,Correct links in cRPA tutorial,2018,,
a2f464f,Correct typos in tutorial cRPA,2018,,
507779f,Abort immediately if IOError in read_rhor,2018,,
467a002,Replace -openmp by -qopenmp in recent Intel FC versions,2018,,
dbd4a56,quickfix in opernlb_ylm: a test on nloalg was erroneous,2018,,
94d6523,Change NLO_MINCAT value to save memory,2018,,
8211f4e,Suppress useless args in ctocprj,2018,,
b3642ee,Only master should write MSQD_T and PHDOS files,2018,,
e6af034,Fix misplaced HAVE_NETCDF,2018,,
70c5403,Fix formats in isfile,2018,,
b57742f,Correct typos  and improve writtings on cRPA tutorial.,2018,,
fb17c60,Merge branch 'release-8.2.0' into tuto_crpa,2018,,
bbe61cd,Eliminate remaining problem in ctocprj,2018,,
78520bd,Merge remote-tracking branch torrent/quickfixes/bbe6 into _torrent-8.2.0,2018,,
3b1a847,Upgrade AtomPAW version,2018,,
01e3213,Improve tutos dmft and crpa,2018,,
4e765d5,Change the way Dij is transfered in to Ekb because the parallelization over atom was incompatible with the parallelization over spins,2018,,
f174c1b,Change the way Dij is tranfered in to Ekb - Take 2,2018,,
fa96642,Tests cRPA for tuto cRPA: typos,2018,,
4453903.0,Change the way Dij is transfered in to Ekb - Take 3,2018,,
c2e8ce7,Change the way Dij is transfered in to Ekb - Take 4,2018,,
6dacc24,Merge remote-tracking branch torrent/quickfixes/c2e8 into _torrent-8.2.0,2018,,
f59e95b,Adjust tolerance for ubu_intel_openmp. Modified: t94.in,2018,,
b036f6b,Merge remote-tracking branch amadon/tuto_crpa/fa96 into _amadon-8.2.0,2018,,
f2006ad,Improvment of code stability for several pathological cases of procs distribution,2018,,
1dc28fb,Avoid npw=0 and print error message,2018,,
743eb15,Errors corrected (thank you test farm~),2018,,
1f3dbc7,Corrections to make PAW compatible with spnorb,2018,,
bc93740,Merge remote-tracking branch torrent/quickfixes/1f3d into _torrent-8.2.0,2018,,
733840000000.0,psml bugfix: ps_Relativity returns chars not bool,2018,,
238f1cf,Fix duplicated import,2018,,
815110d,Fix import,2018,,
2f3a5f5,Update pspm refs,2018,,
3f1ebd7,Correction in NCPP nlcc core correction for hybrid functionals,2018,,
595b00c,Merge remote-tracking branch gmatteo/intel17/2f3a into _gmatteo-8.2.0,2018,,
ebe6324,Merge remote-tracking branch torrent/quickfixes/3f1e into _torrent-8.2.0,2018,,
40875b8,Print error message associated to nf90_create instead of nf90_close,2018,,
410f3c0,Stop the code immediately if --netcdf-default without MPI-IO,2018,,
e28637e,typo,2018,,
7f17b8c,Modify tolerance  to prepare merge of bieder/hotfix_cif/e28637e9 . Modified:   t94.in,2018,,
6af2939,Merge remote-tracking branch biederj/hotfix_cif/e286 into _biederj-8.2.0,2018,,
