Document Title,Abstract,Year,PDF Link,label
bffbfe2,MDAnalysis - added a center of geometry timeseries This corresponds to r9 in /code/MDAnalysis.,2018,,
0d324fc,Bug dcd correl functions when running on 64 bit machines This corresponds to r10 in /code/MDAnalysis.,2018,,
ba342c1,Added auxiliary data to correl function (to do mass weighting  for example) This corresponds to r11 in /code/MDAnalysis.,2018,,
9152cf3,Anastasia's change to load more than one dcd file (for split trajectories) This corresponds to r12 in /code/MDAnalysis.,2018,,
44ded8b,Calculate distance matrix between two sets of atoms This corresponds to r13 in /code/MDAnalysis.,2018,,
8c90d03,Added frame range to DCD::correl This corresponds to r14 in /code/MDAnalysis.,2018,,
52933ea,For the Atom timeseries  can now pass in a list of atoms This corresponds to r16 in /code/MDAnalysis.,2018,,
17ad3fe,PSFParser now gracefully handles psf files that only contain NATOM fields This corresponds to r17 in /code/MDAnalysis.,2018,,
fd540ca,Fixed a bug with loading new dcds into a universe  where each atom would refer to a previous dcd's timestep object This corresponds to r18 in /code/MDAnalysis.,2018,,
f4fc049,Stupid bug in the calculation of CenterOfMass for Timeseries (in correl.h) This corresponds to r19 in /code/MDAnalysis.,2018,,
9200719.0,Fixed a bug in the DCD reader when jumping to the beginning of the trajectory and there are fixed atoms This corresponds to r20 in /code/MDAnalysis.,2018,,
2319431.0,Why was I ever returning a copy of the timestep when using the indexing notation on the dcd reader? Who knows what I was thinkingsvn status This corresponds to r21 in /code/MDAnalysis.,2018,,
c88e3fe,Fixed a bug I must have introduced when trying to make PSF reading faster by preallocating the bond  angle  etc lists  but I was only including the last item that was read in each line - also disabled building of bondlists on each atom for the Bond selection  since noone's using it and it really slows down reading a psf This corresponds to r22 in /code/MDAnalysis.,2018,,
b3f6a4e,Fixed Timeseries so that you can pass in an AtomGroup This corresponds to r23 in /code/MDAnalysis.,2018,,
c421884,Import common objects into base namespace  also fixed some things in AtomGroup.py This corresponds to r24 in /code/MDAnalysis.,2018,,
97817bc,Changes to Timeseries so reference individual timeseries This corresponds to r25 in /code/MDAnalysis.,2018,,
565ae2c,Some changes to Timeseries objects for pretty printing This corresponds to r26 in /code/MDAnalysis.,2018,,
a656bf5,Added a self_distance function to compute distances within a group of atoms - returns a linear array which corresponds to the upper triangular distance matrix This corresponds to r32 in /code/MDAnalysis.,2018,,
6ea6e66,Pass in preformed array to distance functions - usefull for repeated calls with the same sets of atom groups This corresponds to r33 in /code/MDAnalysis.,2018,,
7335792.0,alternative Schlitter code that calculates entropy using the determinant This corresponds to r34 in /code/MDAnalysis.,2018,,
8c989be,Deprecated the ugly '_dcd' reference usage in Universe  use 'dcd' from now on This corresponds to r35 in /code/MDAnalysis.,2018,,
c9a7842,Updated examples to use new 'dcd' attribute This corresponds to r36 in /code/MDAnalysis.,2018,,
7408b1e,Cleanup of c source code directory - removed some modules that are no longer necessary This corresponds to r37 in /code/MDAnalysis.,2018,,
87eccb8,deleting This corresponds to r38 in /code/MDAnalysis.,2018,,
3599d77,new schlitter calculation that uses the determinant This corresponds to r39 in /code/MDAnalysis.,2018,,
efdd5e1,AtomGroup.atoms is now a proper attribute - deprecated '_atoms' access This corresponds to r40 in /code/MDAnalysis.,2018,,
f8b7173,RMS fitting to a reference set of coordinates - now compiles with Intel's MKL library This corresponds to r41 in /code/MDAnalysis.,2018,,
5f7dffa,Updated schlitter example to automatically remove translational and rotational degrees of freedom This corresponds to r42 in /code/MDAnalysis.,2018,,
4084aae,Fixed delaunay tetrahedronalization This corresponds to r43 in /code/MDAnalysis.,2018,,
14cf0e5,Small psf parsing bug when there are 0 entries for a particular potential term This corresponds to r44 in /code/MDAnalysis.,2018,,
0b6c4cb,Fixed PSF parsing when number of residues is greater than 10000 This corresponds to r45 in /code/MDAnalysis.,2018,,
20d0a9b,Finally - MDAnalysis has been updated to use numpy. Have fun!,2018,,
a55e6bd,Small bug in distances helper code This corresponds to r47 in /code/MDAnalysis.,2018,,
2a8e613,added prototype because compiler complained This corresponds to r48 in /code/MDAnalysis.,2018,,
ab34cb3,* in comments: changes to make it compile on Mac OS X 10.3.9 without intel compiler and libs. The current version still compiles as before with intel. * added the numpy includes to rms fitting as well (otherwise it failed for me) This corresponds to r49 in /code/MDAnalysis.,2018,,
e76542d,use numpy.linalg (with old Numeric LinearAlgebra it does not work anymore) This corresponds to r50 in /code/MDAnalysis.,2018,,
9199c09,fixed: Bug in psf parser would not read charges correctly. Eg 0.900000E-01 would be read as 0.9 and not lead to an exception. This means that anything done with MDAnalysis and charge analysis in the past needs to be rechecked. I referencedd the Charmm source code for the authoritative PSF format. This corresponds to r51 in /code/MDAnalysis.,2018,,
0bd1bdf,Tidied up the AtomGroup class and fixed a few minor bugs This corresponds to r52 in /code/MDAnalysis.,2018,,
4ee5bb4,Cleanup of code and minor bug fixes related to esoteric indexing of trajectories This corresponds to r53 in /code/MDAnalysis.,2018,,
25c9ed3,Disabled delaunay library for now - until I can resolve compilation issues with different platforms This corresponds to r54 in /code/MDAnalysis.,2018,,
fe5e1f3,Some more odd cases for indexing a trajectory This corresponds to r55 in /code/MDAnalysis.,2018,,
a49584c,Fixed some timeseries bugs - upgraded to work with numpy. Now individual timeseries objects can be treated like numpy arrays This corresponds to r56 in /code/MDAnalysis.,2018,,
25e1967,Ready for distribution This corresponds to r57 in /code/MDAnalysis.,2018,,
a5aaa2f,Documentation for release This corresponds to r58 in /code/MDAnalysis.,2018,,
4e539e4,Fixed documentation This corresponds to r59 in /code/MDAnalysis.,2018,,
5b5e019,use standard distutils instead of numpy's version (otherwise it won't build at least on OS X with python 2.4.3 and numpy 1.0.3.1 This corresponds to r60 in /code/MDAnalysis.,2018,,
8cfd130,Universe can read a structure from a PDB file * added PDB module  the reader is attempting to fake the DCDReader * PDB uses BioPython * added pdb managed attribute to Universe class.,2018,,
18ec2db,fixed protein selection: Charmm Histidine residues were left out of the protein selection This corresponds to r63 in /code/MDAnalysis.,2018,,
071b3c1,fixed: centerOfMass()  centerOfGeometry()  radiusOfGyration() were broken because numpy.sum() now HAS to include the axis This corresponds to r64 in /code/MDAnalysis.,2018,,
18f927d,Added doc strings to most of the python code This corresponds to r65 in /code/MDAnalysis.,2018,,
51319af,Documentation for the atomSelection function - also added Point selection to select atoms around a point  optimized around point and property selections This corresponds to r66 in /code/MDAnalysis.,2018,,
9e0e37b,Fixed some bugs with equality testing using == instead of 'is'  also added potential_profile example This corresponds to r67 in /code/MDAnalysis.,2018,,
803b03d,Fixed a typo in name of function in DCD class This corresponds to r68 in /code/MDAnalysis.,2018,,
ff9792d,Added doc string to RMS fitting code This corresponds to r69 in /code/MDAnalysis.,2018,,
8a26aa3,Re-added HSE HSD  etc by merge -r65:63 (somehow got lost).,2018,,
cb29d56,Can calculate the distance array without minimum image by setting bpx=None. This makes sense when working on RMS-fitted trajectories which do not obey the original PBC any more. This code avoids having to use a stupid hack like box = 2*box and is perhaps 25% faster by leaving out minimage() This corresponds to r71 in /code/MDAnalysis.,2018,,
5d61666,fixed: AROUND selection (Naveen) This corresponds to r72 in /code/MDAnalysis.,2018,,
85ea1bd,Subselections on AtomGroup  also incorporated 'all' selection This corresponds to r73 in /code/MDAnalysis.,2018,,
6b80874,Now rms_fitting can compile with both OS X VecLib and Intel MKL without changing headers This corresponds to r74 in /code/MDAnalysis.,2018,,
c4d8fc2,Forgot to actually parse the 'all' token in selections This corresponds to r75 in /code/MDAnalysis.,2018,,
617c3f2,Fixed coordinate based selections on AtomGroups This corresponds to r76 in /code/MDAnalysis.,2018,,
a568244,Stupid difference in numpy.nonzero between versions of numpy - later versions return a tuple This corresponds to r77 in /code/MDAnalysis.,2018,,
5fe1352,fixed sanity check on result (seg faulted before),2018,,
f7faed3,fixed: typo (lead to NameError: results) This corresponds to r81 in /code/MDAnalysis.,2018,,
a016ec6,updated LAMMPSParser for version 81 This corresponds to r82 in /code/MDAnalysis.,2018,,
1e9e46f,only doc changes,2018,,
9868860.0,fixed charge parser This corresponds to r84 in /code/MDAnalysis.,2018,,
c315dc4,LAMMPSParser: one version of the LAMMPSParser that may be useful for MDAnalysis This corresponds to r85 in /code/MDAnalysis.,2018,,
eee8a69,LAMMPSParser: proper psf formatting This corresponds to r86 in /code/MDAnalysis.,2018,,
d399950,Coordinates now returns a brand new array - doesn't break any of the numtools c functions that don't check for contiguity - long term we should fix the c functions to work properly with non-contiguous arrays This corresponds to r87 in /code/MDAnalysis.,2018,,
c770738,Under certain circumstances  numframes is not (yet) defined and then repr throws an exception so I removed numframes from the representation.,2018,,
cfd0d8c,- distance_array bug: need to copy() to get a contigious array - AROUND selection: if periodic = False then do not use minimum image   convention when looking for neighbours. The default is now True to   get the behaviour from previous version of MDAnalysis.   Note: I'm not sure if the AROUND selection is working properly at         all. It didn't work for me before and it needs to be tested         again.,2018,,
af20b16,python xtc reader by Benjamin Hall <hall@biop.ox.ac.uk>  (originally named xtcio.py). Used under GPL 3. This corresponds to r90 in /code/MDAnalysis.,2018,,
9109d32,reformatted and moved some functions out of the class. Working but need to integrate into the standard MDAnalysis frame work This corresponds to r91 in /code/MDAnalysis.,2018,,
78e0581,updated Naveen's email address and google code url This corresponds to r92 in /code/MDAnalysis.,2018,,
f76af61,updated version to 0.5-rc1 in order to put a tar ball up on google code This corresponds to r93 in /code/MDAnalysis.,2018,,
fb1c908,Release tar ball.  - Change version to 0.5.0  (.0 signifies alpha status  later use a1  a2  b1  b2    after the patch version)  - Added MANIFEST.in to include doc files and all the necessary header files as they are    not automatically picked up by distutils (apparently  a bug: 'getting C library   sources currently broken--no get_source_files() method in build_clib.py')   Also need to pick up all pyrex files and the docs - Revamped docs a little bit. - NOTE: python setup.py install --prefix=mydir is not working properly  it still         tries to install something in the site-wide dir   Added links to googlecode and a template for acknowledgements. - Tested the sdist and managed to compile bot on MAc OS X and Linux (CentOS 4.2 with   modern numpy (> 1.0.3)) - updated CHANGELOG This corresponds to r94 in /code/MDAnalysis.,2018,,
3e4db21,Make PointSelection use the periodic flag in the same way as AroundSelection  even if it's no working properly at least it's consistent.,2018,,
792533c,* primitive PDB writer: only works if structure was read as a pdb. It   simply replaces the pdb coordinates with the time step coordinates.   For something more complicated we should have segment and residue   lists in MDAnalysis (perhaps save them when reading the psf). * added filename attribute to both DCDReader and PDBReader to make it   easier to write unified code. The other important methods and   attributes are already identically named.,2018,,
b53c031,Added bfactors property to the AtomGroup. It is only set when the structure is loaded from a PDB file. The bfactors array itself is an attribute of the Universe (because it makes no sense to attach it to the time step as it is only defined for a single frame) and handled as a managed attribute in AtomGroups. (Change where bfactors[] resides?),2018,,
67d7a1a,numpy.array only makes a copy if you force it. This should fix the problem with AtomGroup.coordinates() function and distance_array,2018,,
4a76bae,added reference in docs,2018,,
1a7b735,new attribute 'filename' (just initializes to 'dcdfilename') (also previously added to the PDBReader class): By having a common API for PDBReader and DCDReader on can more easily write code that can transparently use either.,2018,,
49099c9,Allow an empty AtomGroup (removed the check for length < 1) so that one can have intermediate selections that don't select anything. This can be useful in 'or'ed selections.,2018,,
85b6118,House keeping: - added generated files to svn:ignore - added a little bit to TODO and made sure that it gets into the tar ball,2018,,
bf338f5,"Issue #6: ""accessing coordinate functions of universe segments fails"" was caused by my previous skipping of the check for an empty AtomGroup. Reverted to previous version.",2018,,
4bbbabf,Added Ben's authorship.,2018,,
b0b650e,streamlined,2018,,
0c907a8,Universe: Convenience functionality for interactive work: if the dcd argument has a extension 'pdb' then we try to load it as a pdb. The dcd exception handling is not robust enough yet (e.g. segmentation faults occur when accessing self.dcd after erroneously loading a dcd) so we cannot do a simple try: load_dcd() ... except IOError.,2018,,
2fb5875,Fixed: check for dcd extension always failed,2018,,
0e1f31a,Added ID keyword,2018,,
57a2bbb,Universe now knows the filename of the psf file it was built from  dcd and pdb instances also have the filename attribute.,2018,,
d70bb1c,fixed: exception did not display psf file name,2018,,
63e9b86,* new water dipole correl time series: calculates the vector of   the dipole moment of a rigid 3-site water model * sanitized formatting of correl.h (sorry) * started using specific Exceptions instead of the generic one,2018,,
37c0aa0,Moved the distance array workaround into the function itself: we simply copy the arrays ourselves and all seems to be fine. For daring souls we provide copy=False and disclaim all responsibility.,2018,,
2a09f62,Only provide setup.cfg.template and let the user copy and modify it. This is better because otherwise local modifications mess up svn.,2018,,
4dc0d3d,Release 0.5.1: bugfixes and some enhancements that accrued over the last few months (see CHANGELOG for details). - LICENSE was updated with the UIUC Open Source License (catdcd code) - updated email addresses etc in README - updated TODO (distance_array bug fixed) - added keyword expansion for some of the doc files so that Id lines are   properly shown,2018,,
5b1fe77,Merge branch 'rel-0.6.0',2018,,
01369f4,reverted pyrex for-loop syntax to be compatible with old pyrex 9.6.x,2018,,
0adf5d2,removed empty python dir (should have done this with the 0.6.0 release),2018,,
d06aa63,FIXED: problem in PDB.PDBWriter  also bumped version as we are working towards 0.6.1,2018,,
96b2148,updated INSTALL: easy_install is mostly working,2018,,
81ed228,FIXES Issue #22 (Universe.dimensions broken),2018,,
f196e19,Merge branch 'orbeckst',2018,,
ef40fc0,added patches that were lost in the last orbeckst -> trunk merge - crucial fix of old pyrex loops in src/dcd/dcdtimeseries.pyx - experimental HBond.py re-added - fixed date in CHANGELOG...,2018,,
cadb75b,reSTified docs and added stub for flag to convert Gromacs nm to A,2018,,
c5b7c4a,Gromacs trajectories fixes and improvements - FIXED: trr/xtc tests failed (on Mac OS X) when MDAnalysis was properly installed as a egg directory but not as a developer install: - forgot to include the trr and xtc files in the package - learned that xdrfile_open() segfaults (at least Mac OS X) if there is no file: added additional check to prevent that - Gromacs XDR reader now behave like DCDReader: (1) raise IOError when done  (2) continue raising with repeated next() - for some reason  TRR files can (always??) return status exdrINT at end of file  catch this in _read_next_timestep() - regenerated swig files from libxdrfile.i (only minor doc things),2018,,
94995d3,notes on what to do when unittests are not running,2018,,
5cc4ef5,bumped release but include devel,2018,,
cb62c94,fixed syntax error in test cases (lost the commit somewhere...),2018,,
5a66788,self_distance_array() docs: clarified input/output requirements (different from distance_array()!,2018,,
24827d9,unittests: new tests for distance_array() and self_distance_array() - added distance array tests  including known failures with copy=False - classified the XTC/TRR tests as slow - updated docs on testing considerably - moved filenames needed for all unittests into separate module NOTE: test target values were obtaine on my Macbook running python 2.6  OS X 10.6.3  this version of MDAnalysis  the should probably be checked against independent evidence such as VMD measure().,2018,,
6ba94a7,libxdr: added function to count the number of frames in a trajectory - read_xtc_numframes() and read_trr_numframes() do the brain-damaged thing and   iterate through all frames  in particular for trr one should be able to do better - maybe cache the frame offsets and in this way implement random access (LOOS seems to be doing   something like this) - added a few simple test cases,2018,,
b1eace6,added numframes to TrjReader as a cached attribute - can get numframes for XTC/TRR but takes a long time when accessed the first time - added test cases - broke correl test case into individual test cases,2018,,
1d76f09,trajectory API: additions - delta and skip_timestep added (compute for XDR trj  hard-code for   single frame formats  read as usual from DCD header) - units: describe the length and time units used (for possible   later automatic conversions) - deprecated DCDReader.dcd_header(): not part of API and not really   supported for XDR  also broken  see Issue 27,2018,,
52a3d0d,trajectory API: derive from base classes - base classes for Reader  Writer  Timestep in coordinates.base: all other Reader/Writer   derive from them  the API is not full spelled out in the base classes  though: see   the comments in the code and the description in the module doc string - added units to all Readers/Writers (purely informative at the moment)  note   that we write Angstrom - added format attribute to all classes - moved DCD.Timestep to base - note: DCDReader and DCDWriter have become new-style classes (inherit from base.Reader <- object...) - moved some common methods into the base classes (eg __del__  __len__  __repr__) but not the full   API - CRDWriter: reorganized so that write() opens and closes the file  similar as PDBWriter    also made all the individual writing methods private,2018,,
d93d7b2,units and unit conversion added - simple conversion facility for units (length  time) in core.units (taken from my hop package) - flag[convert_gromacs_lengths] is set to True: the XTC and TRR reader (tested) and writer (untested)   automatically convert to the base units - define MDAnalysis base units as ps and Angstrom (in flags[]) - added test cases (all pass),2018,,
575da3c,updated CHANGELOG with units,2018,,
9ec2423,updated libxdrfile AUTHORS (OB messed with the original files...),2018,,
4c5ced7,KDTree: fixed compiler warning: comparison between signed and unsigned integer expressions,2018,,
e8ccb16,FIXED Issue 16: can easy_install from tar file but at the prices of copying c_numpy.pxd into each subdirectory  easy_install breaks if these are symbolic or hard links,2018,,
ffa0408,setup.py improvements - better waning if numpy not found (which we need even for RUNNING setup.py!) - added setuptools dependencies for numpy (moot...) and nose (as a tests option),2018,,
6541096.0,pruned some top-level imports (especially rms_fitting)  probably breaks some 0.5.x scripts,2018,,
1fc9243,principleAxes fix and additional nucleic acid selections,2018,,
9b802c7,minor doc fixes,2018,,
6756523.0,provide assert_() in case numpy is <1.3 so that some of the tests pass,2018,,
7480855.0,Merge branch 'topic/examples',2018,,
e7e20e4,selection writer for VMD  PyMol  CHARMM  Gromacs working - use get_writer() to encapsulate the choosing of an appropriate writer   based on filename or default format (should be implemented similarly for   the single frame writers) and corresponding changes in AtomGroup class - write comments (or not  if commentfmt is None) - can write a preamble comment - use the selection writer for LeafletFinder instead of the simple   VMD writer,2018,,
32679ee,analysis: added native contacts analysis (from AdK/lib/python/AdK/contacts.py),2018,,
787a5a7,additional requirements (I thought this was added already but must have lost it),2018,,
c2ef173,asUniverse() convenience method added to unify input - useful for analysis input: either take a universe  a single   filename (PDB)  or a tuple (topology trajectory) and return   a universe - imported at top level (SUBJECT TO CHANGE!) - also more reST doc for AtomGroup,2018,,
ceca351,contacts analysis: working and added reST docs,2018,,
ff38143,reST docs for top __init__ & canonical licence blurb header,2018,,
521e328,changed minimum requirement to python 2.4 (Most of MDAnalysis probably still works on 2.3 but we have not tested it and there is also new code that uses with_statement  set  etc.),2018,,
652fec1,reST docs for top __init__ & canonical licence blurb header,2018,,
8fa51e0,GROParser added. GROReader to follow.,2018,,
e24330f,Issue #32: sort of fixed (check if a DCD has size 0 and raise IOError  instead of segfaulting,2018,,
59e188c,added testcase for Issue 32 (empty dcd segfault Universe),2018,,
3f067a6,moved SelectionError into top level,2018,,
4aaeaae,example scripts improvements and additions - added examples for simple and fancy rms fitting - added graph for the simple fitting - fixed: filename for g(r) example,2018,,
d78b52d,analysis module: added rms fitting (with optionally selection derived from a sequence alignment),2018,,
aae6305,Universe init -  commented out debugging messages when building topology - changed vanilla exceptions to either NotImplementedError or ValueError (until   we define better custom exceptions),2018,,
fc2a737,PSFParser to allow for EXT formatted PSF and selection updates to allow for nucleic acid xstal structure resname codes,2018,,
22959c7,fixed rms_fitting bug,2018,,
a111720,analysis contacts: dcd --> trajectory (although will break for XTC at the moment if no reference structures supplied),2018,,
c3822a2,trajectory reader improvements: slices - XTC/TRR reader can do simple slices by sequential iteration - moved some functionality from DCDReader into the base class TrjReader - added explicitly required methods to TrjReader (cf Trajectory API)   mostly with NotImplementedError - enabled reverse iteration for the DCDReader (but disabled for XTC/TRR   because it would require re-seeking every single frame from the beginning) - UnitTests for slices,2018,,
3683440.0,FIXED: trajectory IObase.convert_time_from_native() did the opposite,2018,,
71c4b8c,"unified parser/coordinate reader entry points - use a two-stage process to clean up the messy loading in Universe   1. determine file type with a ""guess_format()"" function (currently will      simply look at the file extension)   2. look up known file formats (in the sub-modules' top level there are      approriate dictionaries that connect format to the appropriate reader)   3. return the appropriate parser (get_parser_for()) or reader (get_reader_for())   4. load - add new formats to      topology._topology_parsers      coordinates._trajectory_reader - PDBParser: made the first failure for wrong extension more general  but we should not   really get there anymore because we use guess_format/get_parser_for - updated CHANGELOG",2018,,
daa6a4e,parser/coordinate entry points: FIXED: would not allow building of psf-only universe (but now issue a warning),2018,,
87cd8dd,FIXED Issue 33: principleAxes() return values are confusing - new principalAxes() method (correct name  too  as a bonus) that returns   the three eigenvectors directly and does not require unpacking - kept old method bu deprecated it,2018,,
bb29716,Added working GROReader and TestGROReader  and fixed Timestep.numatoms issue,2018,,
309970.0,additional tests for coordinate readers - more GRO tests  coordinates and distances fail at the moment because the GRO reader   does not convert units (TO BE FIXED) - more tests for PDB files - use GRO parser for the XTC and TRR tests instead of PDB (a bit faster and more native),2018,,
1ea6c00,FIXED Issue 34: fixed unitcell for XTC/TRR - box vectors were extracted wrongly - moved rad2deg  _angle  _veclength into coordinates.core (for further use) - added test case,2018,,
71ab28d,"use attribute ""issue"" to mark tests relating to recorded problems so that we can run them separately",2018,,
3b2d102,GRO reader: unitcell and unit conversion - added unit conversion so that the GROReader behaves like all the other readers: it   automatically converts the distances to Angstroem - read unitcell (according to the file format specs)  requires special Timestep   class with the appropriate dimensions property to do the conversion - added some docs to the trajectory API to better explain what is expected of   Timesteps (this was not properly documented) - added more test cases for GRO (note that the precision for comparisons goes down   to a single decimal in some cases  eg when subtracting positions!) - minor clean up in various readers: removed explicit setting of the units attribute: this   is a class attribute and set in the class declaration  no need to set it again in __init__.,2018,,
7377130.0,GRO reader: fixed case with only 3 entries for the unitcell,2018,,
7d963e3,added dt managed attribute to all Readers - computes time between frames in ps - round to 4 decimals to get nice and tidy numbers (the unit conversion   can introduce some small and spurious numerical contamination),2018,,
6f0c4db,GRO reader: fix of fix .. should have run the tests after r341,2018,,
ad58ced,added AUTHORS file,2018,,
96d649c,FIXED: adk_oplsaa.gro test file was not included and some tests failed if done from a non-developer install,2018,,
147b521,reduced precision for distance tests from default to 5 decimals so that they also pass on 32 bit,2018,,
4e5b303,fixed backbone_dihedral in examples,2018,,
6f0c871,updated scripts in examples,2018,,
a439462,added basic XYZ trajectory reader with compression support. See coordinates/XYZ.py for more details,2018,,
b577010,minor doc improvements,2018,,
2730208.0,standard documentation update - added Phil Fowler as author - reformatting and update of the README  with links to the wiki,2018,,
cbe5042,Trajectory API: optional attribute 'compressed' defined and streamlined guess_format() by introducing get_ext(),2018,,
7e5d433,altered XYZReader class to not use format  also added unit tests for simple and compressed XYZ files,2018,,
5deb87c,forgot to svn add testfiles and added comments to tests/__init__.py,2018,,
fbc7f24,fixed: AUTHORS file was not included in distribution,2018,,
3ee5997,bumped version to 0.6.4-devel and updated CHANGELOG from the release,2018,,
dccf3cb,Universe and load_new: cleanly load universe from a sole pdb or gro but nothing else - load_new: returns file format and filename or None if no input file (for building   psf-only universes) - load_new: raises TypeError if no reader for the format can be found,2018,,
1939985.0,Added GROWriter - writes from either a Universe or AtomGroup,2018,,
91ac199,FIXED Issue 38: XTC writer broken -  fix provided by Danny Parton - added unit test (passes),2018,,
2fe94c3,added Danny's GRO writer to CHANGELOG before this is forgotten,2018,,
2727bf7,created MDAnalysis.analysis.distances which simply imports from core.distances - distances are useful analysis functions so most people would expect them under analysis - distances are also used for selections so that is why we keep them in core,2018,,
12d816e,Trajectory API: format is now UPPERCASE - the format specifier has been changed to the upper case extension (to be   consistent in naming) - added single frame writers to API definition - new get_writer_for() convenience function - refactored check for compressed file formats into check_compressed_format(),2018,,
d014d41,FIXED Issue 37: simulation box were not converted - added coordinates.core.triclinic_box() and triclinic_vectors() to handle conversion - added function convert_dimensions_to_unitcell() to Writers   and added to the requirements of the Trajectory API - GROWriter: introduced a temporary GROWriterStandard class which will replace the current   GROWriter (which got a DeprecationWarning),2018,,
2c5c85f,dcd-to-xtc conversion working - added example script dcd2xtc.py - hacked a few fixes into the xdr writer to substitute missing parameters   (maybe need to do something similar of dcd writer...) - not well tested,2018,,
cf5b272,Primitive PDB parser that reads simple PDB without a fuzz - added PrimitivePDBReader and parser which just stupidly   read a well-formatted pdb file without raising a stink if the resids   are oddly numbered or multiple atom names occur in the same residue - added permissive=False (default) flag to Universe  True switches on   the primitive readers (right now  only PDB has this distinction) - moved the guess_atom_type/mass/charge functions from PDB into topology.core - added permissive keyword arg to the get_parser_for() and get_reader_for()   functions - added a second dictionary each for the permissive parsers and readers (a bit   of an ugly hack...) - added unit tests for the primitive PDBReader/parser (and all pass),2018,,
3f7c650,topology parsing: file format identifier is now UPPER case,2018,,
13e7f7d,chain reader added (Issue 39) - universe can read a list of files and concatenate them transparently   on the fly: u = Universe(PSF  [DCD_1  DCD_2  ...]) - only basic Trajectory API implemented (no indexing/slicing!) - can mix any formats (!) - added simple test case,2018,,
b57f768,FIXED: AtomGroup.write() failed because it was using lower case file format strings (which were changed in r409),2018,,
738b306,GRO writer: cleaned up and write output within try/finally - put all output formatting strings into class-level dict to make things easier   to change - write file in a safe manner  i.e. always close it via finally clause,2018,,
b8dc525,selection writing improved - cleaned up AtomGroup.write() by using the coordinates.get_writer_for()   function (the standard way to do this nowadays) - added test case - note that get_writer_for() and get_reader_for() are now imported into   MDAnalysis.coordinates,2018,,
21e43b3,Merge branch 'printres',2018,,
cddddc7,Merge branch 'printres',2018,,
52728c8,make AtomGroup.coordinates() return an array of type numpy.float32 by default - distance array needs float32 and when interfacing with I/O this is also   how coordinates are stored so it makes sense to enforce it at this   crucial entry point - LeafletFinder would raise an error when building the adjacency matrix   because the array returned by coordinates() was float64,2018,,
5afb44a,new LeafletFinder example: membrane composition - added memanal-composition.py - cleaned up leaflet.py example (use class from module),2018,,
7510d9a,renamed bilayer analysis script to adhere to common scheme membrane-XXX.py,2018,,
ca5d447,added Dannys AtomGroup enhancements to CHANGELOG (sort of backport from the 0.6.4 branch),2018,,
fa19a40,0.6.4 release --- final adjustments (including using canonical GROWriter) - release set to 0.6.4 - removed original GROWriter and replaced with GROWriterStandard (should be invisible to most   users because GROWriter could only be used explicitly anyway).   The olf GROWriter functionality of writing the whole universe can be simply obtained by passing   the universe's universe.atoms AtomGroup to the write() method - cherry-picked from 0.6.4 branch and adjusted,2018,,
1986ac1,release 0.6.4 (no code changes relative to 0.6.4-rc1  only docs) -- updated docs,2018,,
560ca41,FIXED Issue 41: with statement not recognized in PDB.py under python 2.5,2018,,
2e9b865,The docstrings for the four analysis modules located in MDAnalysis/analysis/ have been modified to a reasonably consistent reStructuredText format to produce readable html pages (under doc/html/) built from the Sphinx source (at doc/sphinx/). The file doc/index.html has been removed as this was an old build for the MDAnalysis website. Docstring changes to distances.pyx were necessary as some objects were imported from this module by analysis/distances.py.,2018,,
fd8866d,sphinx sources for docs,2018,,
fe46507,generated html docs from reST sources via sphinx,2018,,
d6e790c,added Tyler to AUTHORS,2018,,
6ee42c3,additional testcases - added testcases for selections (but need more)   NOTE: testcase for Issue 43 (parenthesis without spaces) will currently throw and ERROR         until Issue 43 is fixed - added initial testcases for important methods of AtomGroup,2018,,
319e53c,Summary: patch to resolve issue 43--whitespace is no longer required around the parentheses in selectAtoms strings. In module MDAnalysis/core/Selection.py and class SelectionParser  the method parse(self selectstr) now adds bounding whitespace around the input string so the parser can handle a lack of whitespace. Method __consume_token(self) in the same class has also been streamlined to incorporate the built-in pop() method rather than the more verbose alternative in place. The changes pass the unit test introduced in r456 and the enhancement has been added to the CHANGELOG.,2018,,
e38e52a,backported log for 0.6.4.1 to CHANGELOG and added Tyler for fix of Issue 43,2018,,
34cd627,nativecontacts example - added example script that makes the figure (works for me) - contacts.py: removed deprecated usage for Universe and added load() method   to simply read an existing contacts file - added and improved docs - added q1-q2 figure for DIMS AdK,2018,,
f100480,reader() and writer() factory functions - coordinates.core.reader() returns the appropriate Reader instance for filename - coordinates.core.writer(filename  numatoms) gets a Writer instance  kwargs   are passed on to the actual Writer class - updated docs - removed get_writer_for from the general import statements in favour of   writer() - added docs - tests seem to pass,2018,,
518ca5d,"writing of selections to trajectories - Writer class gained new high-level write() method which can take   either a Timestep  a Universe  or a AtomGroup. The atoms contained in   the argument are written as the next frame to the trajectory. - AtomGroup gained the ""ts"" property  which builds a Timestep on the fly   only containing the coordinates of the atoms in the group. frame and   unitcell are copied from the parent trajectory. - At the top level  import the coordinates.core.writer() factory function   as Writer to make it clearer for the user that it provides a Writer()   class instance. - updated Trajectory API (and all writer classes)",2018,,
42e557f,AtomGroup can be translated and rotated - added translate() and rotate() methods to AtomGroup - this will go into 0.7 so I bumped version to 0.7.0-devel,2018,,
