Document Title,Abstract,Year,PDF Link,label,code,time
c9a650d,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into ddk,2018,,,undetermined,0
25495b3,modifications of Raman_spec,2018,,,undetermined,0
0db6f02,Reenable two excluded hosts.,2018,,,undetermined,0
0ca117c,Document ixc_adv,2018,,,undetermined,0
770cb5e,Strangely max2 complained about the previous deallocation coding. Should work now...,2018,,,undetermined,0
6678f51,Tune libxc#72  for portability,2018,,,undetermined,0
306de4e,Merge npike/develop/256e into _npike,2018,,,undetermined,0
9ec215e,Typo,2018,,,undetermined,0
fd0438b,Add missing declarations,2018,,,undetermined,0
41c225b,Develop the GGA counterpart of B3LYP  for non-linear core corrections.,2018,,,undetermined,0
0eb2861,Update the doc for ixc. Also apply ./generate_doc.py.,2018,,,undetermined,0
92e018e,update configure.ac,2018,,,undetermined,0
73f3fec,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,2018,,,undetermined,0
9705408.0,pre-mr  before update,2018,,,undetermined,0
02fa3c5,fixed small typo,2018,,,undetermined,0
baf266b,Resolved merge conflicts,2018,,,undetermined,0
575827b,Update tolerances for libxc#74,2018,,,undetermined,0
2aec0b6,cleaning up comments etc.,2018,,,undetermined,0
0fab725,abiauty...,2018,,,undetermined,0
671f6b3,Recover the normal default for auxc_ixc (namely  ixc 11),2018,,,undetermined,0
986b72f,Merge gmatteo/gwsoc/21d6 into _gmatteo,2018,,,undetermined,0
427aaaf,Update refs,2018,,,undetermined,0
79dbc1f,compilation after merge ok  v8[20] updated for new calden,2018,,,undetermined,0
bf2e9f5,Multibinit: add test for anharmonic part and ionmov 13 and change I/O of other tests,2018,,,undetermined,0
b93209a,Merge remote-tracking branch 'trunk/develop' into develop,2018,,,undetermined,0
9.86e+180,Add test for multibinit (solved conflict with trunk),2018,,,undetermined,0
42f9507,Create m_pspheads module,2018,,,undetermined,0
ea9e1a0,Mv outkss to m_io_kss,2018,,,undetermined,0
79adcba,Remove fsumrule,2018,,,undetermined,0
6f362b2,Initial cleanup in GW and BSE dirs,2018,,,undetermined,0
bf2e590,Move bound  getng and sphereboundary to m_fftcore,2018,,,undetermined,0
afb5cc7,Move kgindex to m_fftcore,2018,,,undetermined,0
45d681a,Move getkgrid  get_full_kgrid  get_kpt_fullbz  smpbz  testkgrid to m_kpts,2018,,,undetermined,0
54b56a7,Encaspulate macroave tools in m_macroave,2018,,,undetermined,0
47f806d,Delete rdnpw  randac  WffReadEigk because mkmem == 0 has been removed,2018,,,undetermined,0
f2fc59f,Move listkk to m_kpts,2018,,,undetermined,0
5585abf,Move setmqgrid to m_memeval,2018,,,undetermined,0
ead235a,Move pspheds_comm to m_pspheasds  getdim_nclo to m_memeval,2018,,,undetermined,0
fe56703,abilint,2018,,,undetermined,0
de17db9,Move macroin routines to m_dtset,2018,,,undetermined,0
bf37455,ionmov 27:add option for negative frequencies,2018,,,undetermined,0
ce88d9f,abilint + add missing import,2018,,,undetermined,0
1a1c355,add paht to ddb file as argument in mover,2018,,,undetermined,0
560af60,add missing deallocation,2018,,,undetermined,0
bf0a1c5,updated m_orbmag,2018,,,undetermined,0
5d8035c,merge local develop branch,2018,,,undetermined,0
393b9d5,merge trunk/develop,2018,,,undetermined,0
4738b26,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,2018,,,undetermined,0
2b20cd5,add twist term 2b,2018,,,undetermined,0
c983f66,add generate_training_set routine,2018,,,undetermined,0
f7a965c,forgot to close debugging units. This should be removed anyway before merging,2018,,,undetermined,0
f39a606,too long line,2018,,,undetermined,0
ca939c2,ease test v5/16 - should be able to bring down the tolerances a lot now. Fingers crossed  belt buckled  flaps down,2018,,,undetermined,0
602b4dc,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2018,,,undetermined,0
989b2e4,out of range iw for tmp_gaussian,2018,,,undetermined,0
bb34fd9,Move mkkpg to m_kg,2018,,,undetermined,0
2ebc856,Move timein and time_accu to m_time,2018,,,undetermined,0
d25cd54,Merge tag 'start-8.7.7' into Multibinit,2018,,,undetermined,0
39b65a5,Merge abilint2 into abilint,2018,,,undetermined,0
5ba2ff0,Mv eig2stern  eig2tot  outbsd  smeared_delta to m_eig2d,2018,,,undetermined,0
95629a8,Updated reference output file for test.,2018,,,undetermined,0
f71a6f5,Mv remove_inversion to m_geometry,2018,,,undetermined,0
4130726.0,Move kptfine_av to m_double_grid,2018,,,undetermined,0
be25629,Remove complete_gkq  fxgkkphase  integrate_gamma_alt  mk_irredper mkfsqgrid and symgamma as discussed with MJV,2018,,,undetermined,0
dc3229a,Added an input variable (prtfull1wf) and corresponding test.,2018,,,undetermined,0
e722db3,abilint,2018,,,undetermined,0
313717f,Create m_elphon module providing elphon routine,2018,,,undetermined,0
f721706,Had psp9in call wrtout for every single data output,2018,,,undetermined,0
41e7561,Mv outelph inside elphon,2018,,,undetermined,0
73f9a46,Remove lin_interpq_gam,2018,,,undetermined,0
371f81b,Move test_ftgkk to ftgkk,2018,,,undetermined,0
468303.0,Mv ddb_io_out.F90 to m_ddb_hdr,2018,,,undetermined,0
d942a29,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018,,,undetermined,0
f4b1b91,include defs_time in m_time and declare globs as private,2018,,,undetermined,0
3e5b74d,abilint,2018,,,undetermined,0
f28cbed,Move mblktyp1  mblktyp5 to m_ddb  Deprecate mblktyp5,2018,,,undetermined,0
111412a,Merge remote-tracking branch 'trunk/master' into develop,2018,,,undetermined,0
1fa3b7b,Mv hdr_vs_dtset to m_hdr,2018,,,undetermined,0
68bf679,Move phase to m_fft_mesh,2018,,,undetermined,0
d3d99f5,Move prttagm and prttagm_images to m_parser,2018,,,undetermined,0
43942df,Version for buildbot,2018,,,undetermined,0
7f92b0f,Use m_time.TIMER_SIZE instead of mtim,2018,,,undetermined,0
787e5df,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018,,,undetermined,0
64ebb23,Move aim junk to m_bader,2018,,,undetermined,0
c38f21f,abilint,2018,,,undetermined,0
9d7aa8c,Move timab to m_time,2018,,,undetermined,0
fa2da84,Export time_accu,2018,,,undetermined,0
e23f70c,stray netcdf write was left from merge,2018,,,undetermined,0
95516fc,change small comment in test (commit before to merge the trunk),2018,,,undetermined,0
99e2b65,Hybrid Monte Carlo: added working version of the velocity verlet for HMC  todo: cleanup the source files,2018,,,undetermined,0
c637169,v8/80 is ok,2018,,,undetermined,0
4525f1c,added E_nk term to orbmag.F90,2018,,,undetermined,0
31b1e86,looks like port to complex objects inside recip_ylm works...,2018,,,undetermined,0
116555e,Merge branch 'develop' into twisted,2018,,,undetermined,0
832a6aa,additional comments to chern_number.F90,2018,,,undetermined,0
50c8666,removed explicit test of gs_hamk in orbmag.F90,2018,,,undetermined,0
7a4f294,orbmag.F90 tested for gs_hamk at k (no twist yet),2018,,,undetermined,0
b20c62d,prepare generalization of partial_dos_fractions to non collinear components in atomic projections,2018,,,undetermined,0
8242346.0,added paw_ij to orbmag,2018,,,undetermined,0
adcaaaa,added k part to gs_hamk  no PAW yet,2018,,,undetermined,0
c68bab5,added vlocal to gs_hamk in orbmag,2018,,,undetermined,0
f5619e6,add initial version of orbmag.F90,2018,,,undetermined,0
989b59c,Merge with trunk: problem with pawmkrho at compilation,2018,,,undetermined,0
98c5f35,zero out initial magnetization in dfpt_init_mag1  more testing needed,2018,,,undetermined,0
1e2197d,cpp-d the variable definitions to remove lines from wannier90 functions in unused variable warning abirules t03,2018,,,undetermined,0
b1c0f8f,add phase-twisted kinetic energy to orbmag.F90,2018,,,undetermined,0
c651231,merged scfcv with minor clash,2018,,,undetermined,0
d576be9,typo,2018,,,undetermined,0
edd30dc,added missing arguments to full wannier_setup 2.1 interface,2018,,,undetermined,0
e163a84,Created a routine to compute the 'full' perturbed wavefunction with dfpt and iscf<0,2018,,,undetermined,0
f4880d8,merged trunk,2018,,,undetermined,0
c4862ff,this update of a ref file changes the output little  but increases the available symmetry and allows the spgroup to be recognized. I have checked with higher ecut and kpt that the magnetization in the non collinear case is reasonable compared to the literature  though here it goes to 0.0 with the added symmetry. In principle the spgroup is now equivalent (apart from inversions which are excluded for pawspnorb) for all combinations of nspinor nspden etc...,2018,,,undetermined,0
a117187,missing logical test. Do not commit after midnight.,2018,,,undetermined,0
aa7e635,missing the iatom=1 class in this test. Set general test for presence of spin,2018,,,undetermined,0
1fb31ee,unify usage of spinatred and start adaptation for symmag operations on the spin vector alongside symrel,2018,,,undetermined,0
20a7c8c,now non mag systems were doubling their symops...,2018,,,undetermined,0
05dcf1c,tentative space group recognition with non collinear cases too,2018,,,undetermined,0
0ae1111,trial generalization of findsym for really non collinear spins,2018,,,undetermined,0
aa1a571,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,,undetermined,0
59dcd03,added documentation for orbmag variable,2018,,,undetermined,0
16db26c,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,,undetermined,0
c658f5a,merged some conflicts in m_phgamma,2018,,,undetermined,0
e4343d3,Merge branch 'twisted' into develop,2018,,,undetermined,0
9660c84,try another unit conversion,2018,,,undetermined,0
bd712f7,seems to be a working version with spectral Allen/Eliashberg function. Need to commit it even if this will make clashes with Matteo updates and cleaning of m_phgamma,2018,,,undetermined,0
7603c94,typo in comment,2018,,,undetermined,0
657e7ea,merge trunk,2018,,,undetermined,0
ed8093f,local terms in orbmag  starting on-site,2018,,,undetermined,0
9c3275a,Merge with trunk,2018,,,undetermined,0
281d955,I could commit this from Stuttgart and still create the proper effect,2018,,,undetermined,0
614fb32,trial to reverse spinat in one test  to promote numerical stability,2018,,,undetermined,0
6d52bed,add test v8[15] for the bound process,2018,,,undetermined,0
bdaf68d,change the flags for the bound process and update ref,2018,,,undetermined,0
5dc784d,"Revert ""Merge branch 'develop' of gitlab:trunk/abinit into develop""",2018,,,undetermined,0
e4829e3,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,,undetermined,0
9322b79,updated v8[33] test,2018,,,undetermined,0
e1e9c19,add Hamiltonian term to orbmag (local only  no on-site twisted PAW yet),2018,,,undetermined,0
9ad5a20,renormalize spinat values,2018,,,undetermined,0
90d0bf2,spacing for procar,2018,,,undetermined,0
b611307,abirules,2018,,,undetermined,0
2b9545b,merge trunk,2018,,,undetermined,0
4f42039,with new spin syms a 2 rotation axis is found in NiO with and without AFM flip. NB: could also shift to 1 1 -1 orientation for spins which is more symmetric  such that the shubnikov group would be recognized  as in v5/16,2018,,,undetermined,0
8ae8599,increased tolerances for v5/16 - seems numerics are more sensitive for a spin away from the z axis...,2018,,,undetermined,0
e794843,someone corrupted the 03 04 abirules test inputs,2018,,,undetermined,0
2d863b0,abirules 1,2018,,,undetermined,0
a88770f,forgot to enable npspinor,2018,,,undetermined,0
32b8e54,bad dimensioning nspinor vs my_nspinor vs 1,2018,,,undetermined,0
576fbee,trial generalization for npspinor >1,2018,,,undetermined,0
f43dd4b,Merge branch 'develop' of gitlab:mverstra/abinit into develop - import back the ref file update from abiref v5/16,2018,,,undetermined,0
316766a,nag is not happy with flush it seems. Should be more systematic about wrapper functions in the whole code,2018,,,undetermined,0
45ebdfe,proposed Ref file update to follow change in spinat direction for test v5/16 input file  in previous commit,2018,,,undetermined,0
9ca74a2,Mv elph2_fanddw to m_eig2d,2018,,,undetermined,0
3496dd3,Mv dfpt_symph to m_phonons,2018,,,undetermined,0
b5a6f42,Updated test parameters,2018,,,undetermined,0
58485fd,Remove calc_smeared_density,2018,,,undetermined,0
3033a4b,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,2018,,,undetermined,0
d9d2ec8,Expodr hartrestr,2018,,,undetermined,0
b8d226e,Mv redgr adn hartrestr to m_spacepar,2018,,,undetermined,0
63ee02b,Mv laplacian to m_spacepar,2018,,,undetermined,0
952d51e,Create new module m_spacepar with meanvalue_g,2018,,,undetermined,0
2fc0f49,Add missing import,2018,,,undetermined,0
63afee0,Mv fftpack to m_fft,2018,,,undetermined,0
a1899b8,Move fourdp_6d to m_fft,2018,,,undetermined,0
dfcb459,abilint,2018,,,undetermined,0
57e19bf,Move complete_gkk inside elphon,2018,,,undetermined,0
f8737ca,Move mkqptequiv to m_fstab,2018,,,undetermined,0
ffff13f,Move scalewf_nonlop  strsocv and trace2 to nonlop_pl,2018,,,undetermined,0
93ff5dd,abiauty: a script that does not understand fortran and claims to beautify it,2018,,,undetermined,0
bfcfbc4,Suppress the need for the old release-notes directory,2018,,,undetermined,0
24fa632,Yet another marker for roboidiot,2018,,,undetermined,0
5015994.0,Add mail info for Henrique,2018,,,undetermined,0
1fe868f,Improve release notes. Also mv release_notes dir to release_notes_obsolete.,2018,,,undetermined,0
5251cfd,Version for buildbot,2018,,,undetermined,0
2fc93a3,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018,,,undetermined,0
7dbca22,Mv get_all_gkk2 get_all_gkq get_fs_bands to m_elphon,2018,,,undetermined,0
58d8c7a,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018,,,undetermined,0
90bbd13,abilint,2018,,,undetermined,0
efaebaa,Move completepers and mkph_linwid to m_elphon,2018,,,undetermined,0
5939f16,Mv vso_realspace_local.F90 to m_spin_current,2018,,,undetermined,0
dcea930,Move prtxf to gstate and prtimg to gstateimg,2018,,,undetermined,0
fce97f5,m_jellium,2018,,,undetermined,0
3ee4e3e,Collect conducti routines in m_conducti,2018,,,undetermined,0
4ac26bf,Merge gmatteo/develop/539d into _amartin,2018,,,undetermined,0
c2c22ee,Mv gaugetransform inside dfpt_nstwf,2018,,,undetermined,0
f43208e,Add a deallocation in dfptnl_pert,2018,,,undetermined,0
ef03f5a,mv inpgkk to read_el_veloc,2018,,,undetermined,0
2bbf511,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,2018,,,undetermined,0
57b39e7,Mv freeze_displ_allmodes to m_phonons,2018,,,undetermined,0
8f11caa,Move strainsym to m_geometry,2018,,,undetermined,0
1f85b94,Mv wrtloctest to respfn,2018,,,undetermined,0
a120ddc,Rm dotproductqrc,2018,,,undetermined,0
951f30f,Use m_ prefix for gwls module,2018,,,undetermined,0
d11889d,Mv indirect_parallel_fourier to m_fft,2018,,,undetermined,0
acdb2dd,HMC NVT test OK  latest changes from trunk merged,2018,,,undetermined,0
5a5c036,Mv calc_rpa_functional and randomd_stopping_power to m_screening_driver,2018,,,undetermined,0
0fe05f4,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,2018,,,undetermined,0
99a8760,HMC adjustements - redundant scfcv cycles are now eliminated  new test added,2018,,,undetermined,0
aac288c,abilint,2018,,,undetermined,0
0c3caba,Create new module m_inwffil,2018,,,undetermined,0
9d2a49d,Mv initwf to wfsinp,2018,,,undetermined,0
f1f14e9,convert orbmag to ikpt bdx gdx indexing,2018,,,undetermined,0
3fe406e,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,2018,,,undetermined,0
34fee28,converted chern_number smat from ikpt ikpt storage to ikpt indx indx,2018,,,undetermined,0
2a7509e,planewave kinetic energy in orbmag starts working,2018,,,undetermined,0
27c4d38,Allocate dummy arrays in dfptnl_pert,2018,,,undetermined,0
c2cac61,Merge branch 'release-8.8' into _gmatteo,2018,,,undetermined,0
e487141,Merge branch 'release-8.8' into _gmatteo,2018,,,undetermined,0
0659cb4,Remove unused variables  update some comments,2018,,,undetermined,0
e0f854e,Initialize nnlout in dfptnl_pert. Change tols of tests v8/t100-t101.,2018,,,undetermined,0
cf01dd6,Merge remote-tracking branch 'gitlab_trunk/release-8.8' into nonlinear,2018,,,undetermined,0
2276db7,Merge branch 'release-8.8' of gitlab.abinit.org:trunk/abinit into release-8.8,2018,,,undetermined,0
504528f,Update tests/atompaw/Refs/t04.out,2018,,,undetermined,0
dc4b34d,Update release notes to mention Lucas Baguet.,2018,,,undetermined,0
b149dc5,hmc modifications - trial trajectory length variable introduced  tests on amorphous SiO2 OK  todo-remove redundat scfcv run at the beginning of each cycle,2018,,,undetermined,0
cfe79e9,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,2018,,,undetermined,0
3cbb614,Merge branch 'release-8.8' into _amartin,2018,,,undetermined,0
64c58b6,Split the right line this time...,2018,,,undetermined,0
539d0cb,Add missing colon to v8[65] pre_commands,2018,,,undetermined,0
9d35bb9,merged trunk,2018,,,undetermined,0
d6a4ca8,read_gkk --> m_iogkk and include outgkk,2018,,,undetermined,0
4c71b99,ramansus --> m_raman and include electrooptic.F90,2018,,,undetermined,0
19395a3,Mv mkfskgrid to m_elphon,2018,,,undetermined,0
cd2244f,abilint,2018,,,undetermined,0
bbda0d6,Modularize harmonic_Thermo and m_thmeig,2018,,,undetermined,0
7a86398,Move k_neighbors to m_double_grid,2018,,,undetermined,0
06de20c,Move gam_mult_displt to defs_elphonon + group aother procedures,2018,,,undetermined,0
21238ef,Modularize eliashberg_1d,2018,,,undetermined,0
3f61af4,Merge branch 'abilint' into abilint2,2018,,,undetermined,0
e29be4b,Add script to replace abilint,2018,,,undetermined,0
fef3ac4,Merge antonius/develop/1f93 into _antonius,2018,,,undetermined,0
5435fb3,Modify tolerance for v8#45 GRUN_DOS file,2018,,,undetermined,0
71ef3bb,Merge gmatteo/abilint/326e into _gmatteo,2018,,,undetermined,0
1f933e3,Updated ElectronPhononCoupling,2018,,,undetermined,0
8795682.0,Change conditions for authorized nonlinear computations,2018,,,undetermined,0
32ea8e8,Refined the condition for suppressing time-reversal symmetries in dfpt,2018,,,undetermined,0
65a9be8,Merge branch 'abilint' into abilint2,2018,,,undetermined,0
326e920,Squashed commit of the following:,2018,,,undetermined,0
595d36b,Version for buildbot,2018,,,undetermined,0
f56ba06,abilint,2018,,,undetermined,0
12c6553,Mv setup_screening to new module m_screening_driver,2018,,,undetermined,0
64efb96,Merge branch 'abilint2' into abilint,2018,,,undetermined,0
2ae4049,Updated reference output file to abiref,2018,,,undetermined,0
863ab7a,abilint,2018,,,undetermined,0
6375875.0,cgwf --> m_cgwf,2018,,,undetermined,0
2444856.0,Increased tolerance on nlines in v8[t81],2018,,,undetermined,0
07cb6d0,Merge branch 'develop' of abigit:antonius/abinit into develop,2018,,,undetermined,0
73eef73,Increased tolerance on number of lines in v8[t81],2018,,,undetermined,0
a65d5ee,Mv dfptnl_doutput to m_ddb,2018,,,undetermined,0
53da53e,Mv mka2f and mka2fQgrid to m_elphon,2018,,,undetermined,0
71da4ba,Mv read_el_veloc to m_iogkk,2018,,,undetermined,0
8e0b96a,Mv getcgqphase to dfpt_looppert,2018,,,undetermined,0
98a3bbb,Remove time display for each dataset,2018,,,undetermined,0
42b61da,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,2018,,,undetermined,0
b2b4b30,Merge remote-tracking branch 'trunk/develop' into Multibinit,2018,,,undetermined,0
a50daaa,Enter patch from JMB,2018,,,undetermined,0
dbaa5cc,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2018,,,undetermined,0
6152060.0,switch nucdipmom_k from pointer to allocatable array,2018,,,undetermined,0
9f73b67,Merge branch 'release-8.8.0' into develop,2018,,,undetermined,0
f329604,Merge gmatteo/abilint/3155 into _gmatteo,2018,,,undetermined,0
8c5011d,Merge branch 'develop' into twisted,2018,,,undetermined,0
ccc3d4d,update orbmag in prep for twisted cprj,2018,,,undetermined,0
65c3b4f,Merge jzwanzig/develop/e155 into _beuken,2018,,,undetermined,0
315574d,Squashed commit of the following:,2018,,,undetermined,0
5f400f5,Mv dfpt_prtph to m_dynmat,2018,,,undetermined,0
0f9566e,Move symredcart to m_geometry,2018,,,undetermined,0
e155f80,removed variable level from calls to pspini,2018,,,undetermined,0
e34fe3b,- cleaning : mv scripts to scripts/ folder - add support of google analytics on mkdocs,2018,,,undetermined,0
d06b12a,Merge branch 'trunk' into nonlinear,2018,,,undetermined,0
db00537,Move herald to m_specialmsg,2018,,,undetermined,0
22c489a,Move waveformat to uderiv,2018,,,undetermined,0
ba929ea,Version for buildbot,2018,,,undetermined,0
3952832.0,Mv ep_setupqt and order_fs_kpts to m_elphon,2018,,,undetermined,0
3a04e8b,Mv out1dm to m_multipoles,2018,,,undetermined,0
6c8fe20,Create m_exc_build and mv exc_build_block inside,2018,,,undetermined,0
7e5fd24,Create m_exc_analyze module,2018,,,undetermined,0
b7435a7,m_multipoles_fftr --> m_multipoles and includes multipoles_out,2018,,,undetermined,0
e865816,Mv interpolate_gkk to get_all_gkk2,2018,,,undetermined,0
90931f0,abilint,2018,,,undetermined,0
1df9af4,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2018,,,undetermined,0
a9ff3ae,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,,undetermined,0
4623af5,add cutoff for low frequencies in mean square velocity calculation  to avoid divergence of Bose factor,2018,,,undetermined,0
290220.0,Refactor the computation of the electrical dipole moment  make it OK with FFT parallelism  openMP  spin polarization,2018,,,undetermined,0
cca257f,ELPA 2017 support (new F2008 API),2018,,,undetermined,0
8c68ff8,Support for ELPA 2016,2018,,,undetermined,0
4cca9ae,Ensure nproc_slk>0,2018,,,undetermined,0
2adec8b,Initialize v8.7.4,2018,,,undetermined,0
37eb933,Merge remote-tracking branch 'upstream/develop' into fix_new_weights,2018,,,undetermined,0
3bd340b,updates for sound velocity,2018,,,undetermined,0
9d3cbb9,add dielectric properties to anaddb.nc,2018,,,undetermined,0
7acb3b0,Merge remote-tracking branch torrent/pimd/329a into _torrent,2018,,,undetermined,0
70ad995,Merge remote-tracking branch torrent/dipmom/3dbe into _torrent,2018,,,undetermined,0
329acf8,Make restart from history compatible with PI-QTB,2018,,,undetermined,0
dbfe69f,Reverse some changes done by Jordan (suggested by Jordan),2018,,,undetermined,0
c2cc330,Merge branch 'develop' of abinit-gitlab:trunk/abinit into dipmom,2018,,,undetermined,0
9dded67,Move mutlipoles_fftr in 53_spacepar (cannot be in m_cgtools),2018,,,undetermined,0
c612cc6,Merge remote-tracking branch torrent/misc/c175 into _torrent,2018,,,undetermined,0
6d5ec3c,make libxc 3 accepted by the build system,2018,,,undetermined,0
26d62e4,Merge remote-tracking branch fnac/develop/5a7d into _fnac,2018,,,undetermined,0
5a7d324,Added new value for nlflag=3 that computes only the non-linear susceptibility,2018,,,undetermined,0
c17513e,Make the code work when libXC not linked,2018,,,undetermined,0
124c694,gwfockmix was forgotten in previous commit,2018,,,undetermined,0
dc85800,Create a separate routine to change hybrid func parameters  also use C_DOUBLE instead of real8,2018,,,undetermined,0
c58cda3,Added new value for nlflag=3 that computes only the non-linear susceptibility,2018,,,undetermined,0
f514ffd,Added new value for nlflag=3 that computes only the non-linear susceptibility,2018,,,undetermined,0
576cb90,Added new value for nlflag=3 that computes only the non-linear susceptibility,2018,,,undetermined,0
4c9565a,Try to improve openmp scalability,2018,,,undetermined,0
1d0c358,ebands_test_interpolator does not exist in the source tree ?! can cause troubles,2018,,,undetermined,0
4ce48ad,Missing 114 instead of 14 in refs,2018,,,undetermined,0
5dcd47d,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into d3,2018,,,undetermined,0
97b4d50,Change 14 to 114 ...,2018,,,undetermined,0
2f6d160,Had to hack abilint to make the class statement accepted,2018,,,undetermined,0
6a1ce4f,Revert a change in m_fock,2018,,,undetermined,0
54b0c8b,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2018,,,undetermined,0
6fd1e8b,Reset the update that does not work for mpiio t99,2018,,,undetermined,0
4859916.0,Don't try slk if not compiled with,2018,,,undetermined,0
473d4ce,Protect slk routines,2018,,,undetermined,0
034c756,As I said...,2018,,,undetermined,0
da16aa2,Use scalapack/elpa in lobpcg when needed. Implementation not tested at all. Just compiled with MPI,2018,,,undetermined,0
ac764c7,Merge branch 'develop' into elpa,2018,,,undetermined,0
5586395.0,Merge with trunk,2018,,,undetermined,0
507de81,there is a folder on Psps* dir,2018,,,undetermined,0
0bfba75,forgot to escape $ with command substitution,2018,,,undetermined,0
efd2ebe,ajust dist-lite rule to keep hpc psps,2018,,,undetermined,0
2eddae4,Merge remote-tracking branch 'trunk/develop' into develop,2018,,,undetermined,0
045ac61,Merge remote-tracking branch 'trunk/develop' into elpa,2018,,,undetermined,0
f29cd08,Merge remote-tracking branch 'trunk/develop' into develop,2018,,,undetermined,0
3f15c97,Start support for elpa,2018,,,undetermined,0
cf6296e,Initialize v8.2.3 production,2018,,,undetermined,0
e465fe6,ELPA implementation improved,2018,,,undetermined,0
b9ae50c,Replace obsolete links for the ftp documents  and the ABINIT papers  by the new links (cf emails with Marc and JMich),2018,,,undetermined,0
ff4f9d4,Issued abi_yml2html.py   start to finalize v8.4.4,2018,,,undetermined,0
a75c01a,Change bigDFT tarball md5,2018,,,undetermined,0
d4fba7b,Change bigDFT tarball md5,2018,,,undetermined,0
c2d2b3c,BigDFT upgrade (following libXC upgrade) + libPAw improvments,2018,,,undetermined,0
12fcd62,oupps  type in fallback.conf,2018,,,undetermined,0
67c171c,Upgrade atompaw version (needed after libxc upgrade),2018,,,undetermined,0
da90d0e,These lines in m_fock did not compile with xlf,2018,,,undetermined,0
223816c,Update another ref file after getcell modifications,2018,,,undetermined,0
b33aa8e,Adjust 2 refs due to new getcell treatment,2018,,,undetermined,0
57bfe69,Simplfy inwffil arguments,2018,,,undetermined,0
7e82a30,This version should handle getcell and getwfk correctly,2018,,,undetermined,0
d500301,Improve ELPA detection by the build system,2018,,,undetermined,0
7a9c0c0,Add wfoptalg 114 for the new lobpcg and set it to default value instead of 14,2018,,,undetermined,0
b4cfa47,Set some array to assumed shape,2018,,,undetermined,0
dd246ee,switch 3 and 4 in nonlop,2018,,,undetermined,0
517562b,try fixing abiauty test fail,2018,,,undetermined,0
fee9cde,Update args of etotfor,2018,,,undetermined,0
4cd86f4,Update args of afterscfloop. Also copy in results_gs,2018,,,undetermined,0
61eb8e7,Update setup_positron and its call,2018,,,undetermined,0
546e14f,define/alloc/dealloc/grchempottn,2018,,,undetermined,0
85ffc53,hmc: tests ok  ready to MR,2018,,,undetermined,0
402c104,move test for multibinit v7 to v8 and change the name of xml outputs,2018,,,undetermined,0
f0ee311,Merge remote-tracking branch 'trunk/develop' into hmc,2018,,,undetermined,0
72f0145,restore old nonlop ... Still working on it,2018,,,undetermined,0
e95384d,Merge tag 'start-8.3.2' into develop,2018,,,undetermined,0
998c8ab,Initialize v8.3.2,2018,,,undetermined,0
1f166d1,Merge remote-tracking branch origin/_gonze/3dd9 into gonze_chempot3,2018,,,undetermined,0
76c16a9,Correction of previous commit. Will test this one.,2018,,,undetermined,0
cadcc14,Introduces the forces gradually. Here  modify the m_results datastructure  and also uses the final name in setvtr.F90,2018,,,undetermined,0
712b60b,Merge remote-tracking branch 'trunk/develop' into hmc,2018,,,undetermined,0
d2ab71c,Merge remote-tracking branch 'trunk/develop' into lobpcg_tosubmit,2018,,,undetermined,0
d89d334,hybrid working  tests ok  added additional specification for pred_velverlet calls from within hmc routine,2018,,,undetermined,0
960e1bb,Hybrid MC  development version ready  test runs ok  result verification needed,2018,,,undetermined,0
229fb81,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2018,,,undetermined,0
27dd7ee,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2018,,,undetermined,0
d4c4dab,Update ref for 24 CPUS,2018,,,undetermined,0
e97bc17,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2018,,,undetermined,0
8c9dc77,Better ref?,2018,,,undetermined,0
f687e9e,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2018,,,undetermined,0
3d56927,Update ref for buda,2018,,,undetermined,0
