Document Title,Abstract,Year,PDF Link,label,code,time
2d7dfaf,Assert valid return value from which_neighbor_am_i,2018,,,undetermined,0
d4718be,Disable repartitioning in parallel  add parallel_only() macros where appropriate,2018,,,undetermined,0
374eb2a,Added Parallel::verify() method  parallel_only() macro,2018,,,undetermined,0
b0ea174,Merge pull request #179 from capitalaslash/vtk-subdomainid,2018,,,undetermined,0
21a4357,Updating documentation with what I've found about the PYRAMID14 element thus far.,2018,,,undetermined,0
6d6c96b,Update svn:ignore,2018,,,undetermined,0
26236be,Added renumber_* functions  allow ParallelMesh::add_* to add nonlocal prepartitioned objects.,2018,,,undetermined,0
6e4b032,More parallel synchronization code for MeshRefinement,2018,,,undetermined,0
03b3781,Avoid narrowing warnings when initializing arrays.,2018,,,undetermined,0
378ecda,Clearing mesh is implicitly a type of serialization,2018,,,undetermined,0
221804c,Merge pull request #183 from friedmud/petsc_vector_optimize,2018,,,undetermined,0
f8eabb1,just pass vectors through to the PETSc interface,2018,,,undetermined,0
178f8b4,Parallelized MeshTools::bounding_box,2018,,,undetermined,0
57b70dc,use openmp when enabled,2018,,,undetermined,0
cff4227,forward declare Elem,2018,,,undetermined,0
1dd3eec,added comm for mesh constructor in RBEIMEvaluation,2018,,,undetermined,0
bddc0e9,Merge pull request #181 from manavbhatia/bug_fix_for_RBEIMEvaluation_constructor,2018,,,undetermined,0
fb5df03,Don't try to renumber correctly numbered nodes,2018,,,undetermined,0
e98e2bb,Merge pull request #1134 from roystgnr/handle_empty_dof_coupling,2018,,,undetermined,0
53707de,Add one_pyramid14.xda to the list of files to install.,2018,,,undetermined,0
be6e2d5,Updated dependencies,2018,,,undetermined,0
e4e0c76,Merge branch 'pyramid14',2018,,,undetermined,0
d9995c5,Adding one_pyramid14.xda reference element file.,2018,,,undetermined,0
a3806dd,Adding PYRAMID14 support in miscellaneous places: * string_to_enum() * Various functions in fe_lagrange.C * Quadrature initialization routines * FEAbstract::on_reference_element() * lagrange_nodal_soln() helper function * FEAbstract::get_refspace_nodes() * FEInterface::max_order() * l2_lagrange_n_dofs() * monomial_n_dofs() * xyz_n_dofs() * Quality::valid() * ElementTypes::basic_name() * ElementTypes::name() * QGrid::init_3D(),2018,,,undetermined,0
315e76b,Assert valid return value from which_neighbor_am_i,2018,,,undetermined,0
c160760,Updated dependencies,2018,,,undetermined,0
a17275e,Ran bootstrap.,2018,,,undetermined,0
aa52305,Turn down linear solver settings,2018,,,undetermined,0
1c46c1a,Couple of small changes for unit testing,2018,,,undetermined,0
8b6ccb3,Add Node tests,2018,,,undetermined,0
d02aa28,Move Node from Base to Geom,2018,,,undetermined,0
a44c467,Don't test subactive p levels,2018,,,undetermined,0
bedc4d7,Adding Pyramid14 element.,2018,,,undetermined,0
85c2d77,Dof_object_test base,2018,,,undetermined,0
1f36426,Merge branch 'insert_node',2018,,,undetermined,0
325c9d3,Addendum to boost updating instructions.,2018,,,undetermined,0
2c0efd0,Merge pull request #177 from libMesh/update_boost,2018,,,undetermined,0
f73c1ae,Added Elem::assert_valid_neighbors,2018,,,undetermined,0
0c665cd,Don't error() if which_neighbor_am_i fails  just return invalid_uint,2018,,,undetermined,0
2cc525f,Updated dependencies for node.h move,2018,,,undetermined,0
ceb6bdb,Explicit casts from RefinementState -> unsigned int,2018,,,undetermined,0
bd665ab,Comment out unused variable,2018,,,undetermined,0
a9c4008,Updated dependencies for moved node.h,2018,,,undetermined,0
f106e6e,Implemeent UnstructuredMesh::assert_valid_neighbors with Elem::assert_valid_neighbors,2018,,,undetermined,0
f05dce2,Disable multithreading when using Boost's pool allocator  otherwise Boost.Pool is no longer a header-only library.,2018,,,undetermined,0
b0332ee,more dof_object tests,2018,,,undetermined,0
df8fce3,Adding test code which should be used for generating boost dependencies.,2018,,,undetermined,0
90c8777,Test parallel validity before renumbering,2018,,,undetermined,0
d7ee4e8,Add the ability to set the processor_id and n_procs for CheckpointIO,2018,,,undetermined,0
e7749b7,Updating Makefile.am's,2018,,,undetermined,0
3737bfe,Added assert_valid_parallel_flags,2018,,,undetermined,0
d8d4130,Redo test structure of Point to get tests from a TypeVectorTestBase,2018,,,undetermined,0
0e4af23,Some optimization of Parallel CheckpointIO writing,2018,,,undetermined,0
26a91bf,Adding second derivatives for PYRAMID14.,2018,,,undetermined,0
db8e915,Adding first derivatives for PYRAMID14.,2018,,,undetermined,0
8b05849,Added options for triangle in TriangleInterface,2018,,,undetermined,0
a73a92c,Test for valid neighbors after a delete_remote_elements(),2018,,,undetermined,0
3928d2f,Adding some of Ben's old tests to the new system,2018,,,undetermined,0
189fa7c,Small changes to Makefile,2018,,,undetermined,0
eb0d079,More assert_valid_neighbors() checks,2018,,,undetermined,0
25c5a49,Adding PYRAMID14 basis functions.,2018,,,undetermined,0
3a5ef3f,Clang warns about declaring nested anonymous structs  so ... don't do that  I guess?,2018,,,undetermined,0
e7bf014,"Clang ""helpfully"" warns that this function is unused when blocked storage is disabled.",2018,,,undetermined,0
f9f5ee2,Updating publications for November 2013.,2018,,,undetermined,0
1b96f21,One last Makefile change,2018,,,undetermined,0
4ad0317,More asserts,2018,,,undetermined,0
e19d81a,Updating references: * Zhu_2013b * Rossa_2013 * Petrou_Thesis,2018,,,undetermined,0
d2b9b43,Updating statistics for November  2013.,2018,,,undetermined,0
2708f62,Added assert_valid_parallel_ids(),2018,,,undetermined,0
782961e,Ran boostrap.,2018,,,undetermined,0
f8165a8,Use macros to pull in inherited tests.,2018,,,undetermined,0
eac915d,added boundary conditions for internal cube mesh,2018,,,undetermined,0
9995749.0,Added this-> qualifier to one place.,2018,,,undetermined,0
aa41a7b,update download link,2018,,,undetermined,0
86e9799,reworked ex6,2018,,,undetermined,0
3824c42,No comments between function declaration and opening brace.,2018,,,undetermined,0
049e4b3,added the DataMap object,2018,,,undetermined,0
fffaebf,minor changes to the DataMap,2018,,,undetermined,0
f9af84c,Use consistent indentation throughout file.,2018,,,undetermined,0
5a0a293,added a DataMap to the EquationSystems object,2018,,,undetermined,0
e4857da,Added some small classes  mainly focused at ease of every-day use  no big number-crunching things:,2018,,,undetermined,0
a508947,At least three spaces between function definitions.,2018,,,undetermined,0
ad81842,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,2018,,,undetermined,0
147519a,Start for/if scope brackets on new line.,2018,,,undetermined,0
3fbd103,reworked the project_vector to be more efficient for Lagrange elements.  Changed the corresponding calls in reinit().  amr.cc now tests the projection stuff.,2018,,,undetermined,0
225bd8a,"ex6  the example for infinite elements  got promoted to the league of ""official"" examples.  Though it only solves an ""academic-style"" first time step of a time-dependent acoustic simulation  it is still ready for release  since the InfFE class is now stable.",2018,,,undetermined,0
3af1718,added asserts in xdrIO.C to make sure the input buffer is still good in the case of reading from an ASCII file,2018,,,undetermined,0
32652d6,sync with HEAD tree,2018,,,undetermined,0
916ee1d,changed static to dynamic casts in the point locator and functions.  Changed ex6 to work with the new equation systems,2018,,,undetermined,0
f70398b,Minor change to the mesh base class.  The ability to create a vector of 1s and 0s corresponding to nodes on and off the boundary respectively has been placed in the private member function find_boundary_nodes().  This functionality was originally in the distort() member  but will be needed for mesh smoothing eventually too.,2018,,,undetermined,0
124ae37,Added a class outline for the mesh smoothing base class as well as a concrete laplacian smoother class. Will add functionality hopefully soon  maybe after quals.,2018,,,undetermined,0
7cd373b,MeshBase::build_inf_elem(...) now also returns optionally a list of elements and sides of the _interior_ boundary,2018,,,undetermined,0
bef92dc,Changing,2018,,,undetermined,0
4f6855b,adding functionality for reading node- or element-associated data from file  also in non-libMesh format.  For this  class BoundaryData handles the mapping to and from external node/element labels and also holds the actual data.,2018,,,undetermined,0
87d4634,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,2018,,,undetermined,0
edbcaef,Use doxygen style documentation.,2018,,,undetermined,0
7b1814b,Removing arbitrary spacing from class declarations.,2018,,,undetermined,0
b01bd36,Merge branch 'getpot_reformat',2018,,,undetermined,0
336d3fb,NewmarkSystem now works,2018,,,undetermined,0
3c849a8,LIBMESH_BROKEN_IOSTREAM no longer exists.,2018,,,undetermined,0
7d84177,Run bootstrap.,2018,,,undetermined,0
f542c74,adding vectormap class,2018,,,undetermined,0
9e45641,Update DiffPhysics::time_evolving to store time order,2018,,,undetermined,0
c374294,Updating publications website.,2018,,,undetermined,0
dcb8f56,Updating citation statistics for October 2013.,2018,,,undetermined,0
082f160,Make separate PDFs for each section and combine them together later.,2018,,,undetermined,0
41fdd30,This commit was manufactured by cvs2svn to create tag 'libmesh-0_3_0'.,2018,,,undetermined,0
b88cab1,added maintain_level_one as an optional parameter to MeshRefinement::refine_and_coarsen_elements().  This allows the refinement schemes to violate level-1 restrictions if requested by the user.,2018,,,undetermined,0
4e8861b,Updating references: * Botti  2013. * Adding WSSSPE paper. * Adding Tonks  2013b. * Adding Medvedev  2012. * Adding Carlson  2013. * Adding Teague  2013 thesis. * Adding Tonks  2013 Tech report. * Adding Tonks Acta Materialia paper. * Adding Butterfield senior thesis.,2018,,,undetermined,0
d150839,made the Point::size_sq() member public as suggested by Mike Anderson.  There was no real reason to have it private.,2018,,,undetermined,0
548378b,added libMesh::default_solver_package().  This allows all the solver-related classes to use default parameters for the SolverInterface and still switch via command-line arguments,2018,,,undetermined,0
8f6d71c,added a r/w access member to the quadrature base class,2018,,,undetermined,0
624224.0,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,2018,,,undetermined,0
44deca9,added the NumericVector<>::clone() member for easy copying of numeric vectors,2018,,,undetermined,0
7ee0486,refactoring EquationSystems & SystemBase classes,2018,,,undetermined,0
db9b458,refactoring EquationSystems & SystemBase classes,2018,,,undetermined,0
3e5894a,added XdrMode enum in a separate file,2018,,,undetermined,0
793ce72,refactoring EquationSystems and the System classes,2018,,,undetermined,0
69ac4ca,rearranged the function calls in the FunctionBase class so that input preceeds output in the function arguments.,2018,,,undetermined,0
816cd64,forgot cleaning up & cvsignores,2018,,,undetermined,0
b5ac418,threads.m4: Only error if user requested TBB and it wasn't available.,2018,,,undetermined,0
7ce5e42,Removing dead links.,2018,,,undetermined,0
08998c4,Add configure option to enable/disable library warnings.,2018,,,undetermined,0
e13dd9a,added the ErrorEstimator::component_mask to select only a subset of the variables when calculating an error indicator,2018,,,undetermined,0
1055eb2,Also read the block information when appending.,2018,,,undetermined,0
cd1ff89,Merge pull request #161 from permcody/enablewarnings,2018,,,undetermined,0
2148bdb,Always check for successful cast.,2018,,,undetermined,0
e3d9d5c,updated PETSc link,2018,,,undetermined,0
b2fdcc1,Removing outdated preprints.,2018,,,undetermined,0
315a6a7,building with DIM=2 now works again,2018,,,undetermined,0
ec87af6,added --enable-2D-only configure option,2018,,,undetermined,0
c63f788,added --enable-2D-only configure option,2018,,,undetermined,0
05ad08d,documentation,2018,,,undetermined,0
3a4da49,recommend GNU make for HP (just like PETSc),2018,,,undetermined,0
a5039d3,added refimement flagging strategies,2018,,,undetermined,0
922e4d4,Added first versions of MeshData::read_unv and MeshData::write_unv. Will add some extensions regarding the header soon.,2018,,,undetermined,0
16a2126,changhed operator == for points to require less flops,2018,,,undetermined,0
06d9ecc,Adding Kirk  2013c.,2018,,,undetermined,0
0a54fa8,Made the predicate member protected.  There is no reason that the user should be allowed to call it. Also added a make doc command to the upload documentation script so that if there is no documentation  some will get built before you rsync.,2018,,,undetermined,0
dbaf393,Removing debugging statement...,2018,,,undetermined,0
602faa3,with XdrMODE separated from the heavy-weight xdr_cxx.h  it can move into MeshData read/write methods,2018,,,undetermined,0
3973ebb,added the TypeVector<T> as a compromise between the Tuples and a Point<T> class.  Changed the Elem::refine() algorithm to be much smarter (and faster) when looking for new nodes,2018,,,undetermined,0
8f4ad46,- cleaned up the UnvInterface to be much more readable  - added functionality to _write_ Universal files  too.,2018,,,undetermined,0
106fd64,added methods to flag selected cells for coarsening & refinement,2018,,,undetermined,0
8abdd7b,added a minimum and maximum to the statistics vector.  These simply call the std::max_element (min_element  resp.) algorithms.,2018,,,undetermined,0
ff2c4ae,Result of running bootstrap after new --enable-warnings option added,2018,,,undetermined,0
1cb2d60,"Replacing ""! x"" with ""!x""",2018,,,undetermined,0
929f882,made the MeshBase class reference counted  adding a flux jump error indicator,2018,,,undetermined,0
682ed59,flux_jump indicator almost ready,2018,,,undetermined,0
424a8e7,Declare for loop variables locally.,2018,,,undetermined,0
0ce90e6,sync with HEAD,2018,,,undetermined,0
d08a035,"Sorry for this mess: class ""BoundaryData"" was only alive a short time  replaced by the much more intuitive ""MeshData""  a new member of MeshBase.",2018,,,undetermined,0
a81ace2,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_0-pre'.,2018,,,undetermined,0
c023802,Adding comm arguments to PetscVector constructors.,2018,,,undetermined,0
cc58e3d,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,2018,,,undetermined,0
747ff49,removed the boundary_data stuff,2018,,,undetermined,0
f5d9dc8,Compute second derivatives of tri-linear shape functions on HEX8s.,2018,,,undetermined,0
1799963.0,added the mesh_data stuff,2018,,,undetermined,0
d5821fd,Adding Teague  2014.,2018,,,undetermined,0
781c8a0,merged with HEAD,2018,,,undetermined,0
4a888e2,merged libmesh_devel changes,2018,,,undetermined,0
f6e52d0,Merge pull request #159 from libMesh/more_dirichlet_constructors,2018,,,undetermined,0
adb3870,Include config.h so that HAVE_STRLCAT has a chance to be defined.,2018,,,undetermined,0
f3ba2e5,Updating XDR interface to be compatible with OSX 10.9.,2018,,,undetermined,0
89df37e,minimum expected update required for intel-14.,2018,,,undetermined,0
8290eea,adjoints_ex1: This example requires --enable-exceptions,2018,,,undetermined,0
bb9f04d,adding vectormap to build system,2018,,,undetermined,0
ba9f7c4,Merge pull request #171 from friedmud/checkpoint,2018,,,undetermined,0
2be1a71,Remove unused dim variable.,2018,,,undetermined,0
129bf30,Tightened up the definitions of the DenseVector<T> and the DenseSubVector<T>.  Also added .C files of the same name so that the objects are explicitly instantiated and compiled.,2018,,,undetermined,0
f0af43e,Using check_existing_vars() function.,2018,,,undetermined,0
ce10506,Added a here() stmt. for debugging.,2018,,,undetermined,0
4c5c47c,Disable xdr when we don't support xdr,2018,,,undetermined,0
f8c0c07,Adding ExodusII_IO_Helper::check_existing_vars().,2018,,,undetermined,0
f4dd9fc,visual bits  will update infinite elements to the new & clearer refine() scheme soon  this will also include prisms,2018,,,undetermined,0
cbdd993,Adding _nodal_vars_initialized flag.,2018,,,undetermined,0
31f0980,Return if no nodal variables to write.,2018,,,undetermined,0
e9bfca0,Make space for DiffContext second order var accels,2018,,,undetermined,0
6d1c01d,Return if no global variables to write.,2018,,,undetermined,0
6202f45,Removing read_elemental_var_names()  read_nodal_var_names()  read_global_var_names().,2018,,,undetermined,0
111112b,Also wrap the call to ex_put_var_param() in write_var_names().,2018,,,undetermined,0
46ed4fc,Replacing explicit calls to ex_put_var_names() with unified interface.,2018,,,undetermined,0
0f917b4,cleaned up some TODO: - thanks John  the complex output of EqnSystems now also exists.   anybody please feel free to optimize it  but as far as i got it    that's all i can do with xdr. - PetscVector::localize() and localize_to_one() now do not use   MPIU_SCALAR any more  couldn't get this running.  Current   implementation works  but if anybody finds something better    please improve. - beautified EqnSystems output for infinite elements - removed outdated TODOs,2018,,,undetermined,0
d05659b,cleaned up some TODO: - thanks John  the complex output of EqnSystems now also exists.   anybody please feel free to optimize it  but as far as i got it    that's all i can do with xdr. - PetscVector::localize() and localize_to_one() now do not use   MPIU_SCALAR any more  couldn't get this running.  Current   implementation works  but if anybody finds something better    please improve. - beautified EqnSystems output for infinite elements - removed outdated TODOs,2018,,,undetermined,0
3f8b74d,Adding universal write_var_names() interface.,2018,,,undetermined,0
030c33c,discontinue efforts to get PETSc<complex> on HP running  resort to Laspack. Even PETSc maintenance does not use HP anymore... --- Am i the only one to be damned to use an HP compute server??? ---,2018,,,undetermined,0
a11e89d,consistently define LIBMESH_DIM,2018,,,undetermined,0
22b4c8f,oops... forgot to check this one in,2018,,,undetermined,0
921a918,Make the initialize_xyz_variables() interfaces the same.,2018,,,undetermined,0
0e528c8,The DenseMatrix<T> and DenseSubMatrix<T> now come from a common base class  DenseMatrixBase<T>.  The base class provides some common functionality for both classes to reduce the overall code length.  Note that the transpose() member cannot move up into the base class because asking for the transpose entries of a submatrix does not make sense  i.e. the transpose entry of its parent is not in general available in the submatrix.  Also added is a common DenseVectorBase base class for both DenseVector and DenseSubVector.,2018,,,undetermined,0
1e63074,changed definition of reference prism (again),2018,,,undetermined,0
bf0ddd7,Add FirstOrderUnsteadySolver::init() override,2018,,,undetermined,0
12040cb,Add new FirstOrderUnsteadySolver source and bootstrap,2018,,,undetermined,0
48b9f59,PerfLog optionally takes subheaders for the events,2018,,,undetermined,0
68c6ea2,Nagler 2013 preprint is back with DOI.,2018,,,undetermined,0
14355c4,Adding Rong  2013.,2018,,,undetermined,0
a49c2a6,PerfLog optionally takes subheaders for the events,2018,,,undetermined,0
eef3af5,Explicitly instantiate single-Point version of FE::inverse_map() to try and satisfy Intel 14 compilers.,2018,,,undetermined,0
c57cc83,"Intel 13 warns about ""invalid narrowing conversion"" when a constant like 3./8. is stored in a float  but only in code that uses ""curly-bracket initialization"".  So we typically only see these warnings in libmesh when creating C-sytle arrays.",2018,,,undetermined,0
2bb4e23,initial addition of CheckpointIO capability,2018,,,undetermined,0
501e374,Merge branch 'exodusII_node_map',2018,,,undetermined,0
ac04033,Minor code cleanup and reformatting.,2018,,,undetermined,0
0414a99,nada,2018,,,undetermined,0
c4a7cd1,Make Exodus reader respect the numbering in node_num_map.,2018,,,undetermined,0
2a122c2,Merge branch 'exodusII_elem_map',2018,,,undetermined,0
e669b64,Make Exodus reader respect the numbering in elem_num_map.,2018,,,undetermined,0
19632bd,Merge pull request #168 from permcody/master,2018,,,undetermined,0
9e8ec26,changed all internal performance logging to be based on macros defined in mesh_common.h.  This eliminates _any_ overhead with --disable-perflog (the default).,2018,,,undetermined,0
3ac8e8b,Merge branch 'exodusII_refactor',2018,,,undetermined,0
654db99,Rework CheckpointIO a bit to make it more conducive toward working as a splitting format,2018,,,undetermined,0
0d6ac2b,replaced reinterpret_cast with dynamic_cast,2018,,,undetermined,0
eaa64ea,All the new helper functions should be private.,2018,,,undetermined,0
dca0154,Renaming num_globals -> num_global_vars.,2018,,,undetermined,0
f3239c4,Adding universal read_var_names() interface.,2018,,,undetermined,0
b60f974,ExodusII_IO: Update 'dummy' function definitions.,2018,,,undetermined,0
692d24b,refactor metis to use vectormap,2018,,,undetermined,0
28d0366,- compare.cc now runs fine  with option -q helpful for scripted testing - in the course of making compare.cc added compare() functionality   to some classes - added the ThinSystem which implements the minimum necessities for   systems  acts as a lean alternative to GeneralSystem,2018,,,undetermined,0
4fb2e2f,Add DiffSystem::time_evolving() overrides,2018,,,undetermined,0
b30afa3,Added an add_vector function to NumericVector and derived classes,2018,,,undetermined,0
4469b3b,Changed the iterative solver stopping test with PETSc to use default values for atol and divergence tests,2018,,,undetermined,0
d43e133,actually  just wanted PerfLog output with the old gcc... ended up in introducing two wrapper classes for the broken fstream and stringstream as a side-effect  the (ASCII) output  like .xda and .dat is now uniform for the two gcc's i tested.,2018,,,undetermined,0
2614ad9,eigenproblems_ex2 is already wrapped in ifdefs.,2018,,,undetermined,0
6109dcd,adding vectormap unit tests,2018,,,undetermined,0
2f6bbfd,change the vectormap<> to be from id to id rather than ptr to id  in order to save space on 64-bit machines with 32-bit indices,2018,,,undetermined,0
43526b7,invoke METIS only on processor 0  then broadcast the partitioning,2018,,,undetermined,0
eebc6d8,rework the OFStream and OStringStream again because of  guess what  HP aCC  had to resort to preprocessor macros.,2018,,,undetermined,0
de9b430,added support for multiple (possibly parallel) matrices & vectors  as suggested by Ben  keep them in SystemBase  since they incur almost no overhead when not used. will update FrequencySystem soon to use this new feature,2018,,,undetermined,0
ad52060,documentation,2018,,,undetermined,0
3ba8712,This commit was manufactured by cvs2svn to create tag 'libmesh-0_3_3'.,2018,,,undetermined,0
d946761,add a .count() member  update documentation,2018,,,undetermined,0
ee7dfd8,initial vectormap<> implementation,2018,,,undetermined,0
a34bd26,Update automake version number to 1.3.0-rc2.,2018,,,undetermined,0
fcd77d5,Run bootstrap.,2018,,,undetermined,0
34b9711,Better LibMeshInit comments,2018,,,undetermined,0
f2ff48a,DofMapTest: testCyclicConstraintDetection() requires exceptions.,2018,,,undetermined,0
a3f63db,insert member,2018,,,undetermined,0
1850747.0,test iterating,2018,,,undetermined,0
f8dd6fd,standalone header,2018,,,undetermined,0
80c560f,Updating statistics for October 2013.,2018,,,undetermined,0
964946e,refactoring Parmetis to use vectormap,2018,,,undetermined,0
5ae2206,Merge branch 'exII_check_vars',2018,,,undetermined,0
bc4baa6,changed the condense() member to take a DenseVector  added a get_mesh() member to the SystemBase,2018,,,undetermined,0
5982148.0,SystemBase::n_vars() no longer asserts that the system has variables  so it will return 0 for a system in which no variables have been defined.,2018,,,undetermined,0
6615d25,Ensure that the names of the global variables requested for initialization match the names of the global variables already in the file.,2018,,,undetermined,0
dfe3efe,Adding ExodusII_IO_Helper::read_global_var_names().,2018,,,undetermined,0
abb28c8,If element variables already exist in the Exodus file when calling initialize_element_variables()  check to ensure they match the requested variable names exactly.,2018,,,undetermined,0
edafcb9,Merge pull request #164 from permcody/XDR_nodesets,2018,,,undetermined,0
3ff0e1e,Updating ElemBCData to make it work with both Node types and Elem types,2018,,,undetermined,0
df7b975,Adding Tonks  2013e.,2018,,,undetermined,0
4abedfe,Merge pull request #163 from libMesh/vectormap,2018,,,undetermined,0
8c870f4,Read/Write Nodesets in XDA format,2018,,,undetermined,0
eb1a1b7,no longer need #include <map>,2018,,,undetermined,0
79c574f,put the CSR graph in its own header file  so ParMETIS can eventually contain one.,2018,,,undetermined,0
78113a0,Indicate time order to UnsteadySolver,2018,,,undetermined,0
7141534.0,moved the #ifdefs in ex7 to work with real numbers.  changed the number of CVS diffs generated by cvs2html from 3 to 2.  The creation time was getting ridiculous!,2018,,,undetermined,0
952fcb9,made PetscMatrix::add inline,2018,,,undetermined,0
a9c7bd2,adding backbone of compare.cc. Will implement the specializations for the two systemtypes once i modified the EquationSystems output,2018,,,undetermined,0
f711b27,Add UnsteadySolver hooks for specifying var order,2018,,,undetermined,0
22ffe51,construct the CSR graph representation in-place,2018,,,undetermined,0
a87887e,Ignore NFS temp files,2018,,,undetermined,0
4e15251,Remove obsolete Elem::key() and Node::key()  use hashed Point locations as keys for MeshRefinement instead.,2018,,,undetermined,0
0a2eb71,Adding ExodusII_IO::get_num_time_steps() interface.,2018,,,undetermined,0
bf1415c,give a hint as to which std::sqrt<>() to call.  Required for pgCC,2018,,,undetermined,0
fa9f0a2,Use MeshBase instead of Mesh,2018,,,undetermined,0
15249d6,Add ENABLE_PARMESH option (disabled by default) to use ParallelMesh as Mesh,2018,,,undetermined,0
f7eab59,Added past developers section,2018,,,undetermined,0
61271f5,Revision number update (ran autoconf after cvs commit configure.in...),2018,,,undetermined,0
db76c0e,Updated dependencies,2018,,,undetermined,0
d25bc16,Only need MeshBase  not Mesh,2018,,,undetermined,0
928614.0,Added access to the VTK Unstructured grid  also a test in committing source,2018,,,undetermined,0
45a139e,Added developer pictures to CVS,2018,,,undetermined,0
98e7ff9,updated compiler flags for PGI 7.0-7 compilers,2018,,,undetermined,0
ddad4c0,const bool return type is meaningless - replace with bool,2018,,,undetermined,0
da4cc37,This commit was manufactured by cvs2svn to create tag 'libmesh-0_6_1-rc1'.,2018,,,undetermined,0
8a0dce0,Moved EWC paper to top  Ben's dissertation after,2018,,,undetermined,0
6daa331,Do not use char buffer to set filename.,2018,,,undetermined,0
94c4e9f,Added overview presentations from ERDC  semiconductors class,2018,,,undetermined,0
f9062e2,Added the axes_limit string.  Allows you to specify the limits of the axes used in GNUplot's 2D output.,2018,,,undetermined,0
9ef83f7,support for Intel v10.0,2018,,,undetermined,0
973134a,Removed newly-extraneous variable,2018,,,undetermined,0
d55d60d,added SPAI_LIB in case PETSc is built with SPAI support,2018,,,undetermined,0
2d2f1ec,Leave _default_evaluating->_dof_coupling == NULL,2018,,,undetermined,0
0b16019,updates for intel 10 on itanium,2018,,,undetermined,0
53834a1,Add option to set initial guess for the SLEPc eigensolver.,2018,,,undetermined,0
5adb516,Include mesh_base.h  not mesh.h,2018,,,undetermined,0
4069485.0,Only need MeshBase  not Mesh,2018,,,undetermined,0
cd75501,Only need a MeshBase  not Mesh,2018,,,undetermined,0
3f76511,Use namespaced env variables,2018,,,undetermined,0
d9f5b90,Don't try to write twice to files with both .dat and .plt in them,2018,,,undetermined,0
c67e53f,Write VTK output when requested,2018,,,undetermined,0
8db6dd3,Added NumericVector<T>::sum(),2018,,,undetermined,0
9c109cf,Use T (PetscScalar  may be complex) for PetscVector::sum return,2018,,,undetermined,0
5e+80,Added has_mesh_data method,2018,,,undetermined,0
0f1a067,(Hopefully) better configuration and implementation of print_trace(),2018,,,undetermined,0
2438a2e,White background with more muted but color image,2018,,,undetermined,0
bd3fa6b,New VTK code from Wout Ruijter,2018,,,undetermined,0
f593b04,Only need mesh_base.h  not mesh.h,2018,,,undetermined,0
148b34f,Emphasize CFDLab development  add Sandia & NASA references,2018,,,undetermined,0
9b13338,removed extra space,2018,,,undetermined,0
d438c8f,Only need unstructured_mesh.h  not mesh.h,2018,,,undetermined,0
4dff3a2,Use UnstructuredMesh instead of Mesh where possible,2018,,,undetermined,0
c9472ec,Need unstructured_mesh.h  not mesh.h,2018,,,undetermined,0
e5f596f,Remove unnecessary headers,2018,,,undetermined,0
3818c22,Removed unnecessary headers,2018,,,undetermined,0
ebc5d2c,Only need mesh_base.h  not mesh.h,2018,,,undetermined,0
8586f84,Only need MeshBase  not Mesh,2018,,,undetermined,0
e8bc980,"Added bibtex-format citations.  Also added ""official"" libMesh citation.",2018,,,undetermined,0
92a53eb,This code still has a good deal of extraneous comments  etc and shouldn't be used unless you know what you are doing.,2018,,,undetermined,0
d1f7219,*** empty log message ***,2018,,,undetermined,0
4cc3797,Adding new Parallel:: helper functions  testing out subversion,2018,,,undetermined,0
955d641,Changed arguments to encript from -W html to --language=html  though it seems both should be correct.,2018,,,undetermined,0
b097a42,Added option to set initial Newton tolerance.  Added ability to turn off stepgrowth based on # Newton steps req'd for convergence.,2018,,,undetermined,0
1ccd521,Only add the matrix B to the system if the user has not already added it.,2018,,,undetermined,0
27fe024,Changes to the following header files to make them pass the contrib/bin/test_headers.sh script.,2018,,,undetermined,0
50330c3,Add a quick comment to mapvector class,2018,,,undetermined,0
bb18aa1,Added the copy_nodal_solution function.  This allows you to read in a solution and store it while reading in a mesh  and then later  after you have created and initialized an EquationSystems object  copy the nodal solution from the GMVIO object into the EquationSystems and start using it.,2018,,,undetermined,0
2a9eb87,Avoid unused variable warning in some configs.,2018,,,undetermined,0
8098bc7,Removed inadvertently-committed debugging statements,2018,,,undetermined,0
4ca0693,This commit was manufactured by cvs2svn to create tag 'libmesh-0_6_1'.,2018,,,undetermined,0
fd50de2,Remove inactive branch.,2018,,,undetermined,0
66af865,Update citations.,2018,,,undetermined,0
4575b72,Merge pull request #1136 from dknez/skip_find_neighbors_in_read,2018,,,undetermined,0
49ec85f,Remove inactive branch.,2018,,,undetermined,0
6373259.0,renaming old tags.,2018,,,undetermined,0
ba4e43d,Renaming old tags.,2018,,,undetermined,0
ad8af96,Renaming old tags.,2018,,,undetermined,0
d58df46,Renaming old tags.,2018,,,undetermined,0
3e906a1,Renaming tags.,2018,,,undetermined,0
3856160.0,Renaming old tags.,2018,,,undetermined,0
238a63a,Renaming old tags.,2018,,,undetermined,0
af406f7,"Print better description of ""make run""",2018,,,undetermined,0
0c0c202,Updated dependencies,2018,,,undetermined,0
f8e38fd,Trying out a different underlying container for ParallelMesh,2018,,,undetermined,0
