Document Title,Abstract,Year,PDF Link,label,code,time
6b2215f,Added new fixer for converting atomgroup methods to properties. Updated the test file to contain suitable test cases.,2018,,,undetermined,0
7f8a0e3,Added a crude fixer for selectatoms change in MDA 0.11 and a corresponding simple test file.,2018,,,undetermined,0
96f813a,updated CHANGELOG entry for #376,2018,,,undetermined,0
97b6dd4,Removed duplicate file,2018,,,undetermined,0
ac6595d,Made DeprecationWarnings always loud,2018,,,undetermined,0
f1024c1,Updated tests following selectAtoms deprecation,2018,,,undetermined,0
8bb6f4a,update changelog,2018,,,undetermined,0
a42f9f2,Updated CHANGELOG,2018,,,undetermined,0
b15647b,Merge pull request #391 from MDAnalysis/feature-LOUDDEPRECATION,2018,,,undetermined,0
caf13f0,Use scikit-learn KDTree in around selection,2018,,,undetermined,0
5da4146,use sphinx-readable CSS with alabaster,2018,,,undetermined,0
a59cd63,re-enable cron job,2018,,,undetermined,0
2559f60,Merge branch 'PR/388' into develop,2018,,,undetermined,0
d22da53,Remove KDTree module,2018,,,undetermined,0
c9f5cd0,added OC1 and OC2 to default list of hydrogen bond acceptors,2018,,,undetermined,0
1c57d4a,Merge pull request #394 from MDAnalysis/feature-global_keyword,2018,,,undetermined,0
0b97156,maintainer scripts updates,2018,,,undetermined,0
df74125,regenerated distances_parallel.c,2018,,,undetermined,0
90f8581,regenerated html docs with sphinx (big API changes),2018,,,undetermined,0
80bc389,added docs for Hoomd XML topology parser,2018,,,undetermined,0
bf4733d,maintainer/deploy scripts,2018,,,undetermined,0
0cdeed9,Updated the CHANGELOG.,2018,,,undetermined,0
77b4b52,Touched up SingleFrameReader tests,2018,,,undetermined,0
85c6124,renamed append() to register() (makes more sense),2018,,,undetermined,0
1b73883,Docs rebuilt for 0.12.1 release,2018,,,undetermined,0
c06d8e6,Add tests for pbx100 and pbx103,2018,,,undetermined,0
a2a4b8a,Make the TPR parser read all bonded interactions,2018,,,undetermined,0
54488a7,Add test for all Gromacs bonded interactions,2018,,,undetermined,0
e1519b8,Update author lists and change logs,2018,,,undetermined,0
b6c0086,Bumped version to 0.17 release,2018,,,undetermined,0
5a7d0e5,Merge pull request #458 from jbarnoud/update-tpr,2018,,,undetermined,0
f4c3830,Update the doc for pbx100 and pbx103 support,2018,,,undetermined,0
4304634.0,Merge pull request #457 from MDAnalysis/issue-454,2018,,,undetermined,0
339c110,Merge pull request #468 from MDAnalysis/issue-444,2018,,,undetermined,0
3961b09,Start of 0.17.1,2018,,,undetermined,0
60c4a3d,Update the TPR parser for pbx100 and pbx103,2018,,,undetermined,0
5b27b50,Merge pull request #452 from MDAnalysis/issue/451,2018,,,undetermined,0
42607eb,AtomGroup.sequence() works again for atoms,2018,,,undetermined,0
a811877,added semantic versioning to CHANGELOG rules,2018,,,undetermined,0
0ff135a,Merge pull request #449 from MDAnalysis/issue-297,2018,,,undetermined,0
6fb2727,Corrected ProgressMeter to display loading correctly. Adjusted code to adhere to the 80 character line width limit.,2018,,,undetermined,0
a5c16d1,Added Reader.copy method,2018,,,undetermined,0
3c5c3b6,Merge pull request #463 from jbarnoud/tpr-interactions,2018,,,undetermined,0
7b4bf01,added core.topology.Topology.copy,2018,,,undetermined,0
10914.0,Introduce basic setup.cfg and parsing,2018,,,undetermined,0
0a9a84a,added TopologyAttr.copy,2018,,,undetermined,0
67f9d28,use configparser in setup.py,2018,,,undetermined,0
8ee415c,Handle extensions in own function,2018,,,undetermined,0
f5b3503,Added core.topology.TransTable.copy method,2018,,,undetermined,0
4b763d3,helanal: minor doc change (numpyfication),2018,,,undetermined,0
3e9feb0,Version bumped to 0.8.1rc1,2018,,,undetermined,0
de467cc,MDAnalysis.analysis.rms.rmsd(): new center keyword,2018,,,undetermined,0
1306516.0,Use system installed setup_tools,2018,,,undetermined,0
1c81d77,added maintainer/install_all.sh for quick installation,2018,,,undetermined,0
044b513,Merge remote-tracking branch 'richardjgowers2/TScopy' into develop,2018,,,undetermined,0
54c6d2c,Merge pull request #467 from jbarnoud/tpr-doc,2018,,,undetermined,0
c05ec1e,Update CHANGELOG to reflect #463,2018,,,undetermined,0
11851bf,Merge pull request #448 from MDAnalysis/issue-446,2018,,,undetermined,0
911ea22,added reading of record types,2018,,,undetermined,0
93aefc7,added test for default record_types,2018,,,undetermined,0
915c0fd,Merge pull request #439 from MDAnalysis/feature-fancytrajindex,2018,,,undetermined,0
3492ae6,Added basic tests for PSA,2018,,,undetermined,0
8a23524,"Revert ""Added DCD2 (DIMS AdK transition) to datafiles""",2018,,,undetermined,0
fd68f60,DCDwriter now has a option to set istart,2018,,,undetermined,0
e029273,Added back DCD2 to datafiles,2018,,,undetermined,0
9cc3e4d,Added seaborn to 'extras_require' in setup.py  try/except for seaborn imports in PSA plotting methods,2018,,,undetermined,0
f170e59,Author's name - first contribution,2018,,,undetermined,0
c913236,Updated CHANGELOG for PSA tests and new AdK DIMS DCD test file,2018,,,undetermined,0
6583416.0,Added note about PSA --> PSAnalysis in CHANGELOG,2018,,,undetermined,0
b0374da,Instances of PSA --> PSAnalysis,2018,,,undetermined,0
2c3ad5a,Made 'get_psa_pairs' a property,2018,,,undetermined,0
83b6d98,Updated documentation for psa_pairs  nearest_neighbors  hausdorff_pairs properties in PSAnalysis,2018,,,undetermined,0
0ef949c,psa_pairs  nearest_neighbors  hausdorff_pairs are properties whose corresponding instance variables (_psa_pairs  _NN  and _HP) are now removed from the API,2018,,,undetermined,0
1fd24eb,Importing explicitly waterdynamics since this is the module we are testing in this file. Decreased precision to 3 decimals.,2018,,,undetermined,0
2ae4ae6,Added note directives to docs for getter methods (where analyses must be performed prior) in PSAnalysis,2018,,,undetermined,0
0ac274e,Refactors lib.distances._check_array and adds lib.distances._check_aray_dtype,2018,,,undetermined,0
9.851e+35,Refined comments as discussed in https://github.com/MDAnalysis/mdanalysis/pull/1759,2018,,,undetermined,0
58484f5,Merge pull request #438 from sseyler/develop,2018,,,undetermined,0
45c56be,Added sseyler to CHANGELOG,2018,,,undetermined,0
608feef,Merge branch 'develop' into feature-fancytrajindex,2018,,,undetermined,0
bb27ff0,Added test for lib.mdamath.make_whole,2018,,,undetermined,0
62522f5,Adds tests for lib.distances.transform_StoR,2018,,,undetermined,0
25ea3da,Merge pull request #445 from MDAnalysis/make_whole_fix,2018,,,undetermined,0
a785e44,Improved AG IndexError message,2018,,,undetermined,0
b56ef01,Merge pull request #1764 from MDAnalysis/issue-1582-dimensions_copy,2018,,,undetermined,0
7ba130e,Added extra tests for Atom comparison,2018,,,undetermined,0
fb05bc8,Removed cmp from Atom,2018,,,undetermined,0
d9ef4ec,Merge pull request #1762 from MDAnalysis/issue-1753-add_recordtype,2018,,,undetermined,0
495ba5d,Removed cmp from LAMMPSParser,2018,,,undetermined,0
0f31aa7,Added tests for moving Universe out of scope,2018,,,undetermined,0
5265b62,encoding of RecordTypes,2018,,,undetermined,0
2065c30,Update the doc to reflect #463,2018,,,undetermined,0
e7249b2,Add scipy as extra requirement agai.,2018,,,undetermined,0
8e55200,Added more tests for Reading fancy indexing,2018,,,undetermined,0
5.588e+18,Moved all the remaining methods from ContactAnalysis1 to Contacts,2018,,,undetermined,0
0e3811e,doc string upgrades in analysis.contacts,2018,,,undetermined,0
0b31850,improvements for distances,2018,,,undetermined,0
2124355.0,Corrected docs  moved things around - general feature cleanup,2018,,,undetermined,0
104ae48,correct align function,2018,,,undetermined,0
4f949b9,update align tutorial to new rmsd behavior,2018,,,undetermined,0
17dec2d,Deprecate the old ContactAnalysis1 class - checked if tests pass,2018,,,undetermined,0
f6b38a4,Create tag release-0-6-3,2018,,,undetermined,0
5d35199,Add Richard as maintainer and give devel list for support,2018,,,undetermined,0
485c0c4,Clean-up docs  bzip conf files,2018,,,undetermined,0
15cc3a4,Single class that supports both cutoff and best-hummer contacts - scipy.sparse will cause an ImportException - updated tests (appear to be passing...),2018,,,undetermined,0
c853f16,Add changelog,2018,,,undetermined,0
8675b63,Add tests for rmsd function,2018,,,undetermined,0
2616917,Trajectory API: use close() to close the trajectory,2018,,,undetermined,0
caaede7,Create branch release-0-7-0,2018,,,undetermined,0
b8c0245,Test and docstring cleanup - numpy style docs  - renamed a few methods  - @staticmethod annotation in tests,2018,,,undetermined,0
d261919,added back ContactAnalysis,2018,,,undetermined,0
b0007f4,Upated CHANGELOG  brought back the old ContactAnalysis class,2018,,,undetermined,0
7d98d48,Remove any self calls from load method  to make it nice and static,2018,,,undetermined,0
d2288c1,Bumped version to 0.14.1-dev0,2018,,,undetermined,0
a4ee46b,Merge branch 'issue-702-contacts' into develop,2018,,,undetermined,0
b4d998b,Universe and load_new: cleanly load universe from a sole pdb or gro but nothing else - load_new: returns file format and filename or None if no input file (for building   psf-only universes) - load_new: raises TypeError if no reader for the format can be found,2018,,,undetermined,0
5c4324f,added missing function/class docs,2018,,,undetermined,0
c824225,Merge pull request #748 from MDAnalysis/issue-746-missing-docs,2018,,,undetermined,0
e579339,First draft of CONTRIBUTING file,2018,,,undetermined,0
1125174.0,altered XYZReader class to not use format  also added unit tests for simple and compressed XYZ files (files in tests/data and comments),2018,,,undetermined,0
728b674,Trajectory API: optional attribute 'compressed' defined and streamlined guess_format() by introducing get_ext(),2018,,,undetermined,0
5b6471d,Moved .github to correct location (repo root),2018,,,undetermined,0
16335.0,Merge pull request #750 from MDAnalysis/issue-508-contributingrst,2018,,,undetermined,0
3aacb27,Refactor Contacts class,2018,,,undetermined,0
7.79e+47,minor doc improvements,2018,,,undetermined,0
6d88101,reduced precision for distance tests from default to 5 decimals so that they also pass on 32 bit,2018,,,undetermined,0
502503a,PEP8 Changes,2018,,,undetermined,0
91538dd,Correct typo in tests,2018,,,undetermined,0
5f4fef6,prepare 0.7.0 release: set release and date,2018,,,undetermined,0
84ce31e,Replace izip with six.moves zip,2018,,,undetermined,0
5f9b2f2,reduced prec from 5 to 3 in TestPBCFlag,2018,,,undetermined,0
7c3ff3f,Update SUMMARY.txt,2018,,,undetermined,0
1250037.0,Use proper config wrapper class,2018,,,undetermined,0
dceb7c7,AtomGroup.bond(): renamed keyword minimage to pbc for consistency,2018,,,undetermined,0
2ed613c,reorder setup() parameters,2018,,,undetermined,0
b6c895f,Remove flake8 config,2018,,,undetermined,0
f4185f6,Merge pull request #465 from kain88-de/setup-config,2018,,,undetermined,0
2596974,use sensible warnings when only a header is written,2018,,,undetermined,0
6214712.0,apply yapf with PEP8 settings,2018,,,undetermined,0
e44331c,Merge pull request #469 from kain88-de/test_coordinate,2018,,,undetermined,0
ae1b14c,Added applyPBC(coords  box) function to core.distances.  This moves all  atoms within the primary unit cell as defined by box.  Will work with both triclinic and orthogonal boxes.,2018,,,undetermined,0
6fcd3c6,Get tests running again,2018,,,undetermined,0
3e+30,Merge branch 'XDRclean' into develop Merged and finished converting the code to use libxdrfile2,2018,,,undetermined,0
2a0470b,use find_packages in setup,2018,,,undetermined,0
e67ce35,Adaptation/renaming to libxdrfile2,2018,,,undetermined,0
aaabfa1,rc 4,2018,,,undetermined,0
7abd190,Use tempdir instead of tempfile,2018,,,undetermined,0
e596de2,add tempdir install to travis and setup.py,2018,,,undetermined,0
97b071f,Bumped version to 0.12.0,2018,,,undetermined,0
04b7258,Rebuilt docs for 0.12.0 release,2018,,,undetermined,0
957b263,Updated MANIFEST for 0.12.0 release,2018,,,undetermined,0
510db46,TRZReader upgrade,2018,,,undetermined,0
e75d869,libxdrfile2.0 license modified to GPL. Minor cleaning.,2018,,,undetermined,0
6cc7b17,XDR-related cleanup and unit tests. Large file indexing now ok in 32bit.,2018,,,undetermined,0
727c469,Create tag release-0-7-2,2018,,,undetermined,0
aad2ad5,Create tag release-0-7-0,2018,,,undetermined,0
88dc958,Revert to changes to contacts.py - removed a dependancy on pandas  update tests,2018,,,undetermined,0
25655f1,Arguments refactored  numpy-style docs,2018,,,undetermined,0
4d5c798,Refactor universe identity check between groups  optional scipy.sparse import,2018,,,undetermined,0
a07c6ee,Add test files to package  rename test class for contacts,2018,,,undetermined,0
4945415.0,Adds Nabarun Pal to list of authors,2018,,,undetermined,0
a68bf3a,Added DCD2 (DIMS AdK transition) to datafiles,2018,,,undetermined,0
bd49cc9,Updated MANIFEST for Tests,2018,,,undetermined,0
ffc7b7a,mock out calls to fork() in duecredit,2018,,,undetermined,0
5368a7a,passed parameter through fixture,2018,,,undetermined,0
60430.0,add citations for MDAnalysis,2018,,,undetermined,0
81a44aa,correctly calculate start of time in DCD,2018,,,undetermined,0
b23e688,add tests for #1819,2018,,,undetermined,0
2ea22fd,add native NAMD 2.10 PSF and DCD,2018,,,undetermined,0
1413eac,extensions need to be fully qualified in setup.py,2018,,,undetermined,0
941afa0,added handling of atom_style kwarg for Lammps Data parser & reader,2018,,,undetermined,0
ace4dc8,Merge pull request #1843 from MDAnalysis/doc-fixes,2018,,,undetermined,0
3c6d6b1,Adds cylayer and ccyzone to docstring of AtomGroup.select_atoms,2018,,,undetermined,0
d97c75e,remove UTF-8 from duecredit citation,2018,,,undetermined,0
7e7a154,validating dimensions for self.pbc and addition of discription to docstring,2018,,,undetermined,0
e135861,added atom_style kwarg to Lammps Data file reading,2018,,,undetermined,0
149ac8b,Update TPR tests for tpx 112,2018,,,undetermined,0
dde9250,Updated docs  authors  and changelog,2018,,,undetermined,0
486b27b,fixing istart/nsavc for writers,2018,,,undetermined,0
0658f75,cython setup clean-up,2018,,,undetermined,0
be3e4f7,removing unnecessary section from copy() and adding testcases,2018,,,undetermined,0
4e7d4aa,DCD test: use decimal=5 for time tests,2018,,,undetermined,0
d1f6b8c,Merge pull request #1822 from MDAnalysis/ayushsuhane-duecredits,2018,,,undetermined,0
a11dce4,in copy()  seeking new reader and copying over current Timestep,2018,,,undetermined,0
63b70f0,removing redundant test cases,2018,,,undetermined,0
3b46b31,added pbc to calc_angle() in hbond_analysis,2018,,,undetermined,0
c7c6f40,BENCH: add rdf asv benchmarks (#1840),2018,,,undetermined,0
994f08c,Merge branch 'develop' into issue-1819-dcd-istart,2018,,,undetermined,0
6412516.0,updated CHANGELOG for #1819,2018,,,undetermined,0
5a232a3,Merge pull request #1832 from MDAnalysis/issue-1819-dcd-istart,2018,,,undetermined,0
de6a585,add GSD to docs,2018,,,undetermined,0
3088f19,added testcase for dist w/o pbc,2018,,,undetermined,0
d404dd4,make diffusionmap.DistanceMatrix full y use AnalysisBase,2018,,,undetermined,0
4ce5ae9,analysis docs: explain verbose,2018,,,undetermined,0
d91dd3c,improved docs for analysis.density,2018,,,undetermined,0
c4c7ad6,Removes the added versionchanged,2018,,,undetermined,0
b2fc3f9,added comment explaining why CalledProcessError is caught and raised again,2018,,,undetermined,0
fe68045,RMSD doc improvements,2018,,,undetermined,0
e47215b,added changelog entry for PR #1794 and added @zemanj to the list authors,2018,,,undetermined,0
a28e672,Updates CHANGELOG and adds name to author list,2018,,,undetermined,0
9761de7,Updates to https urls for downloading hole,2018,,,undetermined,0
37f51d3,whitespace removal,2018,,,undetermined,0
713dc36,Removes unnecessary docstrings,2018,,,undetermined,0
1fa0f81,Reorders docstring elements for better consistency,2018,,,undetermined,0
50f0bcb,align.get_matching_atoms(): more checks and tests,2018,,,undetermined,0
139f4b9,AMBER NCDF reader mmap=None as default,2018,,,undetermined,0
dc32455,tests for unwanted side effects when importing MDAnalysis,2018,,,undetermined,0
44a1356,tests for unwanted side effects when importing MDAnalysis,2018,,,undetermined,0
dbafc04,added changelog entry for import side effects,2018,,,undetermined,0
dc706ed,added myself to the list of authors,2018,,,undetermined,0
9b32968,AMBER NCDF: cleaned up mmap use,2018,,,undetermined,0
eabf44f,made atom_style kwarg optional,2018,,,undetermined,0
7c6e970,doc updated for #1791,2018,,,undetermined,0
e94b1c4,Merge pull request #1813 from MDAnalysis/issue-1807-mmap,2018,,,undetermined,0
3f31d61,added comment explaining test_os_dot_fork_not_none,2018,,,undetermined,0
f0ee149,isolated import tests by offloading to separate Python instance,2018,,,undetermined,0
da738bd,isolated import tests by offloading to separate Python instance,2018,,,undetermined,0
0f30ff5,isolated import tests by offloading to separate Python instance,2018,,,undetermined,0
0308d68,applied changes suggested by @orbeckst and  @richardjgowers,2018,,,undetermined,0
eaaa968,Merge pull request #1793 from MDAnalysis/issue-1791-lammpsparser,2018,,,undetermined,0
fdbd139,split the test into two separate ones (otherwise one could never fail),2018,,,undetermined,0
96ab1cc,split the test into two separate ones (otherwise one could never fail),2018,,,undetermined,0
d873996,split the test into two separate ones (otherwise one could never fail),2018,,,undetermined,0
068e4ea,moved one test back into the test module,2018,,,undetermined,0
e97fd8e,Updates hole download links,2018,,,undetermined,0
6159650.0,MAINT: Config / DOC updates for latest asv version.,2018,,,undetermined,0
3d86c45,Updated docstring for AtomGroup.select_atoms,2018,,,undetermined,0
b15e8ea,Added the test case for Duecredit,2018,,,undetermined,0
5e3bd49,cleanup: removed some unnecessary lines,2018,,,undetermined,0
8f950b6,changed groupby function to accept multiple attributes #1839 (#1846),2018,,,undetermined,0
09680c0,added pbc to dist(),2018,,,undetermined,0
3af46b2,Added new DIMS AdK trajectory to test data,2018,,,undetermined,0
83f8383,restructured Amber docs and WebCited original Amber format pages,2018,,,undetermined,0
007c859,doc deployment: only run if first job,2018,,,undetermined,0
80bc2a2,doc deployment: added travis build_ext step,2018,,,undetermined,0
daf6c1a,docs: updated path to matplotlib objects,2018,,,undetermined,0
a5517b9,updated Amber TRJ docs,2018,,,undetermined,0
04b7a20,Merge pull request #428 from MDAnalysis/feature-XYZimprovements,2018,,,undetermined,0
af0ce22,Merge branch 'develop' into feature-XYZimprovements,2018,,,undetermined,0
a647b2e,Adds machinery to recognize dummy atoms and assign masses,2018,,,undetermined,0
1ee4ce9,Merge pull request #1855 from MDAnalysis/issue-1854-PDBresids,2018,,,undetermined,0
df0a40e,Merge pull request #432 from MDAnalysis/extra-occupancy,2018,,,undetermined,0
4488c59,Added set_occupancies,2018,,,undetermined,0
c85cc4e,Add new function topology.guessers.validate_atom_types,2018,,,undetermined,0
f6a8bb0,Merge pull request #425 from kain88-de/pdb-reading,2018,,,undetermined,0
fc81ad0,raise minimum scipy version to 1.0.0,2018,,,undetermined,0
1c5d2fc,Add test,2018,,,undetermined,0
30a4c1d,doc deployment: only fetch shallow doc branch for speed-up,2018,,,undetermined,0
c3f3a63,Merge pull request #433 from MDAnalysis/issue/386,2018,,,undetermined,0
0a09297,Refactors topology.guessers by changing the criteria when warning is raised,2018,,,undetermined,0
9c7b927,README: changed Google Group badges,2018,,,undetermined,0
1ae6ed5,add binder button (#1770),2018,,,undetermined,0
04d0ec7,Added change to changelog.,2018,,,undetermined,0
d4351b1,Merge pull request #435 from dotsdl/issue-434,2018,,,undetermined,0
eae5845,ENH: Added directed_hausdorff from scipy to speed up hausdorff calc (#1758),2018,,,undetermined,0
6ef55d9,Removed _topology_coordinates_readers dict from coordinates,2018,,,undetermined,0
ef3f62e,Merge pull request #436 from MDAnalysis/feature-topologycoordinates,2018,,,undetermined,0
2c55dcd,proper null termination of remark string,2018,,,undetermined,0
5a2f6ba,PSA updated: new metrics  Hausdorff/nearest neigh analysis and plotting  additional functions/features,2018,,,undetermined,0
75b69bc,Update test_dcd.py,2018,,,undetermined,0
7a82fa9,Update CHANGELOG,2018,,,undetermined,0
b307e73,update changelog,2018,,,undetermined,0
3bb5ec6,Added enhancements to PSA in CHANGELOG,2018,,,undetermined,0
adaf9d9,use istart information in dcd to set correct time,2018,,,undetermined,0
0a81b3f,Merge pull request #430 from MDAnalysis/issue/386,2018,,,undetermined,0
6c94fc8,Add changes to changelog,2018,,,undetermined,0
734b259,Use numpy style doc strings,2018,,,undetermined,0
6b64424,Added docs link to README,2018,,,undetermined,0
a67cce9,added test for PQR file reading,2018,,,undetermined,0
b41fa2f,Bump TPX version,2018,,,undetermined,0
e9fe678,Add more tests for TPR and gromacs 2018,2018,,,undetermined,0
63a2b0e,Update CHANGELOG and doc for TPX 112,2018,,,undetermined,0
c84c86c,Merge pull request #1856 from MDAnalysis/issue-1804-pqrfix,2018,,,undetermined,0
b205bad,updated docs for AtomGroup to clarify init methods,2018,,,undetermined,0
2f0ea82,fixup! updated docs for AtomGroup to clarify init methods,2018,,,undetermined,0
e56073f,updeprecated older Group.__init__,2018,,,undetermined,0
8ed2571,removed old tests,2018,,,undetermined,0
34b3276,Added Universe.copy,2018,,,undetermined,0
e8a1648,finalised 0.18.0,2018,,,undetermined,0
bc5be1f,Merge branch 'develop',2018,,,undetermined,0
39b0e4c,updated c files for 0.18 release,2018,,,undetermined,0
0cebefa,Bumped version to 0.11.1-dev,2018,,,undetermined,0
69746d9,added test case for pbc in dist(),2018,,,undetermined,0
f8bdc80,Merge pull request #423 from kain88-de/docs,2018,,,undetermined,0
ef3fa23,Use numpy with abreviation np consistently,2018,,,undetermined,0
48a4641,Merge pull request #421 from kain88-de/numpy-to-np,2018,,,undetermined,0
c12ec88,use links through mdanalysis.org,2018,,,undetermined,0
e99650e,Use current branch to build docs,2018,,,undetermined,0
5261390.0,Activate sphinx.ext.napoleon for numpy-style docs,2018,,,undetermined,0
ae62b93,added pbc to dist(),2018,,,undetermined,0
de7b4e1,Add failing test to read PDB trajectory,2018,,,undetermined,0
1bb22bd,Default to occupancy=1 if not given in PDB,2018,,,undetermined,0
0bf8090,Add doc,2018,,,undetermined,0
f4bbc95,automatic develop doc deployment (#386),2018,,,undetermined,0
29d9e89,README: updated doc badges,2018,,,undetermined,0
890c4ce,Add occupancy information to Atom/AtomGroup,2018,,,undetermined,0
4bdfa3d,Add test for occupancy field,2018,,,undetermined,0
b7a7a07,Added frame seeking to XYZReader,2018,,,undetermined,0
094115a,Update shear test numbers to pass with MKL,2018,,,undetermined,0
8bc82f7,release 0.6.3 docs  version set to 0.6.3-rc1,2018,,,undetermined,0
267068e,Add CHANGELOG entry,2018,,,undetermined,0
b210934,Merge branch 'develop' into feature-netCDF_Forces,2018,,,undetermined,0
e299f1f,Added DL_Poly CONFIG parser,2018,,,undetermined,0
9d831e6,Lightweight serialization of AtomGroups by reutilization of built Universes,2018,,,undetermined,0
21895ef,Temporarily adding verbose to travis,2018,,,undetermined,0
35ffd18,New module to analize water dynamics. This module have five new analysis methods: Hydrogen Bond Lifetime (HBL) Water Orientation Relaxation (WOR) Angular Distribution (AD) Mean Square Displacement (MSD) Surivival Probability (SP),2018,,,undetermined,0
d78cdb0,Start of doc update,2018,,,undetermined,0
1c15903,Merge branch 'develop' into feature-newtimestepconstructor,2018,,,undetermined,0
aae0e6a,Added eq to base.Timestep,2018,,,undetermined,0
eacddb5,Added version information and CHANGELOG update.,2018,,,undetermined,0
855c363,Bumped version number,2018,,,undetermined,0
8350328,Merge branch 'feature-netCDF_Forces' into develop,2018,,,undetermined,0
60cfb5a,Version changed to 0.11.0 and doc regenerated,2018,,,undetermined,0
8026e6c,Changed Timestep constructor to only accept integer argument (defines size of Timestep),2018,,,undetermined,0
c4de5de,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,2018,,,undetermined,0
56f75a7,Split out Timestep tests into own file,2018,,,undetermined,0
9dcc7c3,Added DL_Poly History reader and parser,2018,,,undetermined,0
3cb7145,TEST ALL THE THINGS,2018,,,undetermined,0
1066788.0,Added frame seeking to HISTORY reader,2018,,,undetermined,0
625b076,Partially resolves #222 - still no tests  likely still broken for more complex cases,2018,,,undetermined,0
bb010e7,MOL2Writer - add limitations and examples to documentation - resolves #227 - incorporated suggestion from @richardjgowers,2018,,,undetermined,0
ec77b3c,Merge branch 'feature-autobonds' into develop,2018,,,undetermined,0
d2c7d5f,Updated topology docs,2018,,,undetermined,0
8b6c051,Merge pull request #299 from MDAnalysis/feature-dlpolyreader,2018,,,undetermined,0
ef107d5,Update README.rst,2018,,,undetermined,0
ba7ddc0,Merge branch 'develop' into feature-newtimestepconstructor,2018,,,undetermined,0
660115c,Merge branch 'develop' into feature-autobonds,2018,,,undetermined,0
df95ff6,Added force reading to Amber netCDF4 reader,2018,,,undetermined,0
2a745e6,Merge branch 'feature-watdyn' into develop,2018,,,undetermined,0
b27bcda,Solved merge conflict.,2018,,,undetermined,0
eea8478,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,2018,,,undetermined,0
61070c1,Merge pull request #300 from alejob/develop,2018,,,undetermined,0
94d8fda,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,2018,,,undetermined,0
e6c76e2,Create tag prerelease-0-6-0-rc2,2018,,,undetermined,0
08d14db,better docs on fast libs  spell check  and INSTALL added to distribution,2018,,,undetermined,0
1f330d1,Added docs for the 'same ... as' selection keyword,2018,,,undetermined,0
b9f12ce,Merge pull request #265 from MDAnalysis/feature-AmberCRDReader,2018,,,undetermined,0
9b1f0e9,Minor cosmetic cleaning,2018,,,undetermined,0
b9d4f29,initial work on defining hydrogen bonds,2018,,,undetermined,0
26a20bf,Merge branch 'fixed_cyzone' into develop,2018,,,undetermined,0
82c6557,Cylinder selections now work from AtomGroup instances and honor PBC.,2018,,,undetermined,0
798161f,Basic outline of how to calculate pairs within a given radius for determining H-bonds.,2018,,,undetermined,0
e72df36,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,2018,,,undetermined,0
e57d9e8,Merge pull request #269 from MDAnalysis/feature-readercleanup,2018,,,undetermined,0
5c16948,Let AROUND selection use periodic=True (if available),2018,,,undetermined,0
45bb4ee,Cleaned up coordinates/PDB,2018,,,undetermined,0
f4e4e92,- cleaned up and added docs - defined specifications and conventions for flag doc strings,2018,,,undetermined,0
2f76d65,Merge pull request #267 from MDAnalysis/feature-singleframereader,2018,,,undetermined,0
a33a015,docs: spelt out which routines use KDTree with flags['use_KDTree_routines']=='fast',2018,,,undetermined,0
210d85b,docs: more on periodic selections,2018,,,undetermined,0
a0589bb,PSFParser should appear at module top as well (for backward compatibility),2018,,,undetermined,0
50a86cb,corrected docs for flags,2018,,,undetermined,0
0b8037c,use python set and only fall back to deprecated Set,2018,,,undetermined,0
b239d6b,AtomGroup.__init__(): check that the input is an object that can be indexed  if not turn it into a list  This is necessary so that one can use sets as input for AtomGroup  for instance  when manually constructing selections for speed.,2018,,,undetermined,0
fcfd6f1,dummy Biopython when pdb-loading functionality is not needed and Biopythn not available,2018,,,undetermined,0
9371251,some cleanup in PDB writer code + added docs,2018,,,undetermined,0
5dfa8ac,- use modern MKL - development release 148,2018,,,undetermined,0
f41a5c5,release candidate 1: - updated docs (README  INSTALL) - added examples + short README.txt - cranked RELEASE,2018,,,undetermined,0
b2d70dd,Added SingleFrameReader,2018,,,undetermined,0
9fb3698,docs update (write AtomGroup),2018,,,undetermined,0
4b657e1,Updated CHANGELOG,2018,,,undetermined,0
9640477,use easy_install for installation - added ez_setup.py - added EasyInstall lines to setup.py - package directory renamed to the package name so that we can use the debug setup - bumped development release number,2018,,,undetermined,0
8848fd0,Added (another) Amber coordinate reader,2018,,,undetermined,0
e965b30,improved installability - disabled easy_install - moved fast_numeric install config file - some more docs,2018,,,undetermined,0
197fcdd,added Liz to authors  updated dates  moved INSTALL to top dir,2018,,,undetermined,0
7d288d9,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,2018,,,undetermined,0
105b25c,added devel instructions from website  added link to online doc which is more recent,2018,,,undetermined,0
bf50264,cleanup in AUTHOR and CHANGELOG files,2018,,,undetermined,0
4a3ed3e,Will squash,2018,,,undetermined,0
622ebf3,Merge pull request #758 from kain88-de/shear-test,2018,,,undetermined,0
8116017,new AtomGroup.moveto() method (+test),2018,,,undetermined,0
a7533f7,Merge branch 'develop' into feature-Issue287,2018,,,undetermined,0
8239120,regenerated HTML (online) docs,2018,,,undetermined,0
8a46174,Changes to KDTree move  following review,2018,,,undetermined,0
1e1e9b9,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,2018,,,undetermined,0
