Document Title,Abstract,Year,PDF Link,label,code,time
7256640.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13141 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
118934d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13142 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9db7e64,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13143 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
7e06417,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13145 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
71a2a7d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13147 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2b043c6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13148 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
471fa5e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13149 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
cb912c1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13150 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
02d90d0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13151 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f300f23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13125 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b142613,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13122 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
0c86d87,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13153 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b74b3ad,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13121 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2.18e+123,Merge branch 'master' into bounds-error-with-code-line,2018,,,undetermined,0
3314000000.0,accumulate forces in temporary local variables for tersoff,2018,,,undetermined,0
8214555.0,Merge pull request #244 from ketankhare/patch-2,2018,,,undetermined,0
4682db8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13097 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
8f81871,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13098 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
85bae27,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13100 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
db215ba,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13101 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
dfc6073,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13102 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b8541b6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13103 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f28b079,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13104 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d4b9e68,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13107 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
49aeb04,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13108 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
195cbef,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13109 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
0b86f84,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13111 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9312336.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13112 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
20032cd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13113 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
77f87a6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13114 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
453f751,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13115 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f1eb006,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13116 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
71f14d4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13117 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4052646.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13118 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
68ab2b5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13119 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
229534c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13120 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
3d20bb9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13152 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e590f8e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13154 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2d24eb7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13219 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
89a978c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13186 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b66b3f7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13188 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9171a85,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13190 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
84c9a06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13191 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
63871f0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13192 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
5f1776e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13193 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
98c263c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13194 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e7e19bf,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13195 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
83f439b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13196 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
42adc21,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13197 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
3c499e7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13198 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
bf8dc7e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13200 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
fafcaca,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13201 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
716a449,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13204 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
08e77a7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13205 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
5a0a8f1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13207 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
94e9161,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13208 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
dbba849,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13209 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
8a0e200,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13213 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6ab6837,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13214 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
0b06df4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13215 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2c2f172,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13216 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
5afcc99,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13217 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
bdbe7c5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13218 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
46e6fe5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13187 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ecdb083,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13185 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
31b96d1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13157 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6c15559,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13184 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
50dcfc4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13158 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
512c305,Added README,2018,,,undetermined,0
62bdf7c,Added README,2018,,,undetermined,0
36383c1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13162 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b980d5b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13164 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
5e760dd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13165 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
1a1b064,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13166 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
0c65dab,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13167 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
472b4fd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13168 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ee00c0f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13169 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b33a016,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13170 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
68ef75c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13171 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ed6ef33,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13172 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
1403acd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13173 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
925991e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13174 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
74ae72b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13175 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4b2a1ce,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13176 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
68a85d9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13177 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6960d97,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13178 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
45feeb1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13180 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
8d52f22,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13181 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
c92b71f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13182 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2cf4762,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13183 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
536ae80,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13349 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
bb28465,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13351 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
13ae93d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14769 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
dbd2599,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14675 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2ce3dac,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14679 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
37810ba,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14680 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4351bad,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14681 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2a15772,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14683 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
19ca625,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14684 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b6e19b7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14685 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ea62766,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14686 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4f50ad2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14687 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
fe00daa,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14688 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
12d18e2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14689 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
94d8894,Added exclusion delete function and bounds check for coord2bin,2018,,,undetermined,0
adbca81,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14691 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
855e8ec,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14692 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
bb0e8a1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14694 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
23ab6d4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14695 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d1a65e5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14696 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
7642bc1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14697 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
0bf6575,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14698 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ee19043,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14699 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d064640,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14700 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
756480b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14701 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6e2893c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14702 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
20beacc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14703 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
737c083,Enabled triclinic cells,2018,,,undetermined,0
98b34b6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14673 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
45d25c6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14705 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a4e33d3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14672 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f5e8f73,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14645 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9d6dbdb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14646 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
7b98025,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14647 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e4f7383,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14650 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
eee65e3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14651 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a437317,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14652 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
718c87f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14653 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b7e4a33,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14654 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e4ea9c0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14655 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
5c78508,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14656 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
08b53bb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14657 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f705ef5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14658 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
00fc71e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14659 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d2d5b0c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14660 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
dc0dc5a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14661 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
8291f5e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14662 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f406a5e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14663 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
577af87,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14664 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
c200e18,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14665 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a7b8569,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14666 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
43158000.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14667 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e0361bb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14669 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4ddd88d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14670 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a3b0234,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14704 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
800c546,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14706 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
319762c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14643 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
66b282b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14741 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
92ef1cb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14743 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
16b9206,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14744 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
61c0608,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14745 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ad3c57c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14746 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ec42f25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14747 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
93e451b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14748 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a59445d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14749 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b760ca8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14750 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
042f50a,Christian's kokkos patch that allows concurrent host and device threading,2018,,,undetermined,0
1901b7b,Allowing read_restart to use suffix style with avec,2018,,,undetermined,0
6e3ea06,Allowing read_restart to use suffix style with pair style  etc,2018,,,undetermined,0
784d8cc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14755 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
36776f4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14756 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
cea9e51,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14757 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
edb3f95,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14758 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
847090c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14759 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a3ad5b6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14760 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a568a87,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14761 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a10c992,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14764 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b50f71c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14765 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
009f356,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14766 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
86fc7d4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14767 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
eda01bf,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14768 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2e30327,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14742 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e02c66b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14740 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2921500000000.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14707 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a946de0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14738 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9dec6db,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14708 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
